search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
11, Funda Transparente iPhone 8 & 8 Plus Ultra Slim Hybrid Case ,420,NA,242,68,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,4.6,22,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-448803228-funda-transparente-iphone-8-8-plus-ultra-slim-hybrid-case-_JM,14,7,1,0,0,#448803228,Apple,NA,NA,NA
12, Estuche Funda iPhone 7 Y iPhone 8 ® Blister En Silicona ,450,NA,24,64,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/VENTAUY,https://articulo.mercadolibre.com.uy/MLU-455406832-estuche-funda-iphone-7-y-iphone-8-blister-en-silicona-_JM,1,0,0,0,0,#455406832,Apple,NA,NA,Silicona
13, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,277,5000,18 cuotas,5.56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM?searchVariation=39256983091,6,2,3,0,0,#443333995,Apple,Genérico,NA,Neopreno
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,447,34,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=OpKM9OOHgZT2fsYtBOQmJpF8s4D6CnIqANKEuh2XrJ2jIWmjrMHOA7TNMw1uPwUvd6RTJjFOTd2XDYJNFuHvx4UEu%2Fs6BHgN2oe6R1IFOmlethR%2B0UfgKe7RAfkYdzYyCLwSqBKGT7y6YVorySeMRIPmTPiFuc3EFUbYodo1zMxpyCohxV0BT2mz4aKU4o3GOl89SYCpJJEbv5LSFQApXUGaWTRMd3G1feJ7w8%2FNtKSic1ptsheTJbMP72a6rKP%2Bf%2B6CfYFWJLGMIdNjc7ttdx%2FxPafoQYWLMACZMfHxeJKn8Pg6%2Bwzcxysh4xRAIjnGhfLXa%2BeS33pSIJE%2B70Z0mpllotkooavHtNLSZimDMqwcILaTdhLtpsUyv0%2BxDW%2FDIjDDmxnyKFK0fkcpDB4kDVO%2BcXFeSocPvUA%2BkXkCNSX33KJwiHECbSMMuO90hEX40YGwmCxTBe%2Bna35GgqhygH8BL4lDgVQA4JXoZGC1pCGdDDBpZWHUDnM2ykyJGSq5c9zjuF0aTZp2aC9kzjeLKEHHkKyyeOfTSzZx0WZSmCXnBncP%2Fp%2FqqiJPiT5TzM8hPDodp%2FRYQYT8GVzmJmJASlroPdCL1YOCVuehew2lgFrBvAoredpXJnzQMj8p2ho8b73qQUkdmS9s%2FeRFBxBtRvGALPCZ75aHbBOIFtjtuwN0b3RZ83sUoeM2i7T20I9A9y720BWiSAjIOTftxTFTl7c5m2EKkAdNz%2FClm5%2F1%2BthVdrSTmKstlvddSvIM%2F28iZQK%2FvufKJCelwHxULwbYTYog1xtzvnXOWv4M3h6DL6o3ZIAfYEnRogzXiznZcND5BVdhbGBbDll57qU0QRllls5AW4N5nTooc%2B5mz6Dvdln5uwxUq2Sdd6uj4XTwloBnLFgEaxLr%2FDuE2XAAy512rxrzOm2fho%2FseSun0WoBSArlYZ7ikpCPVtte9tmZj0oNu2yWEYwRpqhMSCSHbzm3ZDpHClqYtqk6U4X9iMQnEhWLCQRjVZYyJt4XmHhmVWyuWlUNW%2FOUz81RuDoSr1T%2BHmrWI1usY5%2B7H86AswArRKAOuoecud9NlJatGoj3CSqWJoa5ydjM5JUcoZy5OV%2BW1B9BcvNHPnWDf1Oec1xwqN0VBjkfXRxwcI5XYnCkK5TGlGZqFpn6fquLdwqK0oH%2FMv3w0r12dU64ZLRZ3vDs2m9cAUbezM65jRfqpdblgIB0%2FOYq2f6lDiSted5X1y3u9mLC%2FkiBNOPdgOBqo845tJXlBbjhH10IwBqsN5ObU8KNrWIj3kf61fp97OIVIdRQervHZmjiOqVAi%2Fi25boRKEnFGFFmJmFfP1QHZan5w7ZpCMAVBRQS0WH8tGhOLegk0hCwLEorcccydXjWIdu6flTKuYCJXcHtg8VejxNRL%2BQ1VHNnOGr7aQcuq2BizLLgT5uoup9dGJRRBCUPQ1j%2BP9PnMaeAlQ9c8c3BanlzTSsIDJUCRns56BpemLtmM3chC1ZUOSnojuMTchKiOQyVZA0IOyNmWHQyPm7fQe7BLivzj95ho7ffNq5V8NBREgqg69Ty8p5LPfqI7v11B%2FdO5fFoxGh8PBwUBH%2F%2FLB%2FBl2OCUDGzYa1nu%2FfqsLnFY5nlzBIsq2V9fIRUKaOMPi5%2F4jiYD3zzQha%2Fp%2F85icF%2BLjlJeI8SiJ3OaPLuUv8X6BkY4KmusDCg%2Bjd%2Fj074,0,0,0,0,2,#443922805,Apple,NA,NA,TPU
15, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,NA,S-Line,TPU
16, Funda Eco Cuero Apple iPhone 8 8 Plus Caja Simi Original ,490,NA,6,12,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453894906-funda-eco-cuero-apple-iphone-8-8-plus-caja-simi-original-_JM,NA,NA,NA,NA,NA,#453894906,Apple,Apple,NA,NA
17, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,NA,NA,Silicona
18, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,48,37,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,3,1,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=pmTPpyiRCOsw8cXl%2FTksULqKfZSNOyUbA%2FrSHXsEfitqtfVFqBvboVlTmI3clv9qw14xqVD48RWetcdeV8WVmOA70rbzbU75pjVIvqE5QHi47NzpDqjyEHg%2BEz3dMA9DcJPRxWApbzlWkzeKFp9I9BB%2B4RSTiOopt06xnK%2FVs8VQ0WOEu5ogagvC9sL3PTE51raZKiYPmEH6PzqaVGmOKotpPJaLvYri9LQAOBrM%2F%2FAfoIHgc%2BIcjKl13cMqYuVUiZqdSf4PHBLpk4poNRVOSgx%2FhaWM6PAQSJw4nx7xL%2FAJOgtNDgu9XIrqH3NjAgJSnKVUnBEpzY%2FvjM0%2BIurl2nS2YTQwaQ1RU3OVO3GtCxfpNIRX6QRsVxm3edN1Mv5sK4V9qfV%2Fv%2BUZsrBy%2FhR%2FqUjwvOviOm%2FYKBh1OKR9lIw3JAUyaZnbDq8GLDE2GcSDOD8Ybcr1ohlequUXAItQjrmtOyqDxTqtKlaaqG2RaMEs1Lm%2FAcQQChIimxFC905S53%2FvZbHLZXnZrWJ%2FqynbHuZx6MER5C%2BM0PxmbNi2birIauiM1Vam6ATa%2FdQupEOINl%2B1VvmqQEskHCj9EOdbMy9Y68Hm45OQJD51baECSigtYsnb%2FMgKV%2Bw3tU4kx1S7hCFw%2FGyTAj2t5zqUercy3IiRb%2BQUioghMbh97%2FCc12x6IvwalGij5lSgpSWQk2AJErAk9W7yzTOXW%2FK7Mlsf0O6AqAOUMOJg%2FIzODUlXsz9A5%2FUOXuCgzHYsUPM4%2BrCfiVLn0Bjv7s8HhUaMLxDIoIrey%2Fn9TQ8%2BiLBmCzf5%2BO%2BWmPC0rJ7Jifc%2FiQnUFWx3SCz%2BlGA7Q2Ydm7pD7E5oGjUUpXLxiVgP5AGJ3umk%2B2Q5YQ%2BJeRNDDq5CMiHHtKdlNjSV%2BdgkcsQwJrfGwXfgK1OkbNqoC%2BME4eYsghql%2FXhFhvoURgXyITaTxLrwblTF89N5k6PxHtXu%2BBB3ZH4y9z6lUlsb6EZa1Ubt0iU7XlB3RtEs0%2F8sBuELh6l4%2FNf6HSDSULobQ8MHTzIFlnYRtUeIsflX%2BFC0aEU6e%2FYSESIFzWHvqR12KyA5bfjbE%2BjVcEc9RztFI8CnZ5JhW2YJOQgwFltvlZWShXs6DuxRHwOtoe1MFMrjpom91GBehwf0JF4g8sqSuGPHy%2FkncuUMPlZFKlv0EBZiK%2FeEpvGR1mEFkeJ%2BKxkbOjqas7oDw3sNiruHzvyXeTkGozkXblX%2BuegW76qYAg6PPa%2FELRDrt%2F217uQdxh4KstBcFYxN8PSn8%2B5kJApnAwul5rV7hqap7BsnLAuqJKrNdpQVhsHAnHVpC1X1QmIU%2BP6FgIxrKSekvKmfREBkN0LYPUSuiILoK9BZtTTMExvOQpxJEI8xcpmKR%2FNkTe6PF3nd%2F%2FUs3JYbdJQnKws1Vy8qrolSRMHRzWwxJcmof3OdeT%2F3YfhUgL0HmcjfoLUeN0Y3qpPcHmt9%2BT7BVZ1jl4sZj0KaafQ8%2Fq9YMxVtEQ3N7T8mLRCMqGXTRCOpDCpq8eOy5HGt711pZ1dAEGqDmhWG7PuwPHgUdFgbX3%2ByFraKLyzijMYutvFT1TeHIsVzEdTPLzDjD1LgfeWigkzZ79s5bmHYUIbn%2B160h5mb%2Ft1cj1Q3XfX39LDjA16S4WxZrw%2BhrfWFWt0aEJMzvHn3%2BFM%2FPjomBbrCwB4%2F4QQtCng1ya8%3D,0,0,1,0,0,#460107403,Apple,NA,NA,NA
19, Funda Protector Estuche Case Premium iPhone 8 7 6 6s 5 5s Se ,200,NA,196,95,18 cuotas,11.11,NA,Envío a todo el país,NA,NA,4.7,11,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444778610-funda-protector-estuche-case-premium-iphone-8-7-6-6s-5-5s-se-_JM,8,3,0,0,0,#444778610,Apple,Iphone,Borde Cromado,TPU
20, Estuche Funda Cinto iPhone 8 7 6s Samsung S7 S8 S9 Cinturon ,150,NA,69,5000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.4,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-444303203-estuche-funda-cinto-iphone-8-7-6s-samsung-s7-s8-s9-cinturon-_JM?searchVariation=39505142926,3,1,1,0,0,#444303203,Apple,Samsung,NA,Cuero
21, Funda Protector Estuche Armor Para iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452195837-funda-protector-estuche-armor-para-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#452195837,Apple,NA,NA,TPU
22, Funda Protector Aluminio Metalico Premium iPhone 8 Plus Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405516-funda-protector-aluminio-metalico-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449405516,Apple,NA,NA,Aluminio
23, Funda Protector Aluminio Metalico Premium iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405713-funda-protector-aluminio-metalico-premium-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#449405713,Apple,NA,NA,Aluminio
24, Funda Protector Estuche Premium iPhone 8 5 6 Plus 7 7 Plus ,90,NA,106,91,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,3.9,7,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442497245-funda-protector-estuche-premium-iphone-8-5-6-plus-7-7-plus-_JM,5,0,0,0,2,#442497245,Apple,Iphone,Borde Color,TPU
25, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Apple,NA,Silicona
26, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,5,17,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,1,0,0,0,0,#448209107,Apple,Apple,NA,Silicona
27, Protector Funda iPhone 8 Estuche Azul ,210,NA,2,4,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450284207-protector-funda-iphone-8-estuche-azul-_JM,NA,NA,NA,NA,NA,#450284207,Apple,Apple,NA,Silicona
28, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus + Vidrio 5d ,780,NA,42,46,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-443898511-protector-360-magnetico-iphone-6-7-7plus-8-8plus-vidrio-5d-_JM,2,0,0,0,0,#443898511,Apple,NA,NA,Aluminio
29, Funda Batería iPhone 8/7 / 6s / 6 Lohi 4000mah 4.7 ,2275,NA,1,100,18 cuotas,126.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459923022-funda-bateria-iphone-87-6s-6-lohi-4000mah-47-_JM,NA,NA,NA,NA,NA,#459923022,NA,NA,NA,NA
30, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,101,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457854270-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#457854270,Apple,Zover,iPhone 7 Plus Leather-Black,NA
31, Otterbox Serie Commuter Funda Para El iPhone 8 Y El iPhone 7 ,1544,NA,1,100,18 cuotas,85.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457801492-otterbox-serie-commuter-funda-para-el-iphone-8-y-el-iphone-7-_JM,NA,NA,NA,NA,NA,#457801492,Apple,OtterBox,77-56652,Acrílico
32," Funda iPhone 7, Funda iPhone 8 [armorbox] I-blason Incorpora ",1488,NA,1,100,18 cuotas,82.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457481427-funda-iphone-7-funda-iphone-8-armorbox-i-blason-incorpora-_JM,NA,NA,NA,NA,NA,#457481427,Apple,i-Blason,iPhone7-Armorbox-Green,NA
33," I-blason Funda iPhone 8 Plus, [protección Heavy Duty] [serie ",1563,NA,1,100,18 cuotas,86.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457480684-i-blason-funda-iphone-8-plus-proteccion-heavy-duty-serie-_JM,NA,NA,NA,NA,NA,#457480684,Apple,i-Blason,IPH8P-MAGMA-RG,TPU
34, Protector Simil Madera Ultra Delgado iPhone 8 7 6 5 Y Plus ® ,150,NA,64,4000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443463096-protector-simil-madera-ultra-delgado-iphone-8-7-6-5-y-plus--_JM,NA,NA,NA,NA,NA,#443463096,Apple,NA,NA,Cuero
35, Estuche Funda iPhone 7 Y iPhone 8 ® Blister En Silicona ,450,NA,24,64,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/VENTAUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=gEIT%2Fh8958LBsllMxP%2Fh896Pw761Rqqkjbx4PqxAk9WVJYDyQVpIh1q8R3B9XaTbgngadii6J3ZLVxAhM2sEQ3LStJ4WK5g8jRq3JcuwhMChtSC31ypZDcUkv49M2FmUQFevadOLY3Dny%2BopZeZ1QeZ1O%2FTiGM77PIyVx%2BXlT8EEGYciYpHhIS32SNwLKbWJqquMsI8hF6he2m6X94EzTzLAeMQyJhStXJyFXl9j1sgi8%2FcYbQ1Z3WIu1XSJLKFNW9x6Dt1SlkaNuAZw0kDkCByF4wol6KEf0LlX3rN1SizF78Kaay%2FYTIH6ZubfWVqgup81trkH6qUe7ov10jlL2gg7fUBN%2BhkfrWbpe2Klj9NL9NZzA5pglVSxt1ApVVWmDV4hOMtAlGQ5F4IsVAedoQWlH1IZXrI1affNrIrMnBoPWrmD2TRdtDEcybvGBLXAlK%2BlEG1%2F5ZC8qPJTI%2FBsDlpx6GlSVweL%2BhsvtHYXjuDUgNzEDyOKBcEkRkfIDVDGqvJzGjeDtOxSXqvmLAnU4Ri9WlsOs9yLD%2BLb81Qn8R2E0y7aDRIFPVDvy0uvDIDWe0Bg3uDWYC2Q6AMHfnhtsWtMB9yeO%2FS9%2B3kviR0N8Qd3I%2BDiD19%2FvyECGT%2FjPOcqYVXPp46jyi5U8%2F05bjKkApIswgFWfc0K1YTaESa9vamSRCGMRwe%2FXlouAhqYh4K8f9tTQwFWLhd1gtWOmwO%2FSJ1WQIz4JUW1DlmNVhLPWN2RJMs8uo%2BJmKQXy85m2Y7RwQvVyG1h4XRH14uoPxGO6wZv05LW%2BDB4WOMkpXBW3%2BbDclXM47u1E8KFbvFc01w1KMWblVdJrNwTNs35DIKfJJagDzy79EyvszQsDdVrlX2CdtUWar48a0Hi9QU63k9isw5GOd6c7BChd%2FjxGj50dpPbmLjmjSgZQodwv9Mw1mFrD5F3k3Dru6wdQBIHc1CD2gUYzq552rL8mld%2FTezHvW%2BIWcfNy70He63%2FgBNshUTEERP59s0UJ7uMIJMTx5F4%2BaXD8hlZMXspMf8hw8CX1fgOzGQ8WVcuuJirZNENbxqWxlt8y0oyh1nv3Fa5FZzxIzuOL74ayIPqBJnNHl4yhPtHSArv5RkALIg7t4Wx1QeAiTWD0Ppmc3WMRx%2FqIJrkH01JFlNjQyTRzVIxx%2FQBDX%2BNpWOYAt3ngJ5E3nyMSWLHKM6tUXeurZyAcAVXMTigquyoLetSrqwYDZDEZYFj5ABeJonfe8SOkl%2FTwMHGqmfhbeWA0KQW%2F8Z7vVt2uLPBLdDax7hIHsArcogwq4Y%2B1L1S8RhHs9YsqlmLhP4b224n%2FA78b4s9h32xh6TOQL3aeKbgQMeIFCntKWiixrLbCWYX0M8w1B2jdfeuC%2F1FV7KlA%2BJ%2BU4reIRRwrDqDfDA06v%2BoKyqWjUeNc1jzCF7IPk9MVusQFKfDwPA8xZce%2BgROQvhj%2Fko75evoQ4l3r7xWK0B5k0Kbw3rcipLVb4Fa05atCLVz1GOb4%2B8YHLr2iCq3bVDWCx%2BkzXoNSawAfC7fcmj1WnbVXXRwa87mabTAYgEfYS58I1262IOLdL79f1wkX1mSuVWdvImfQodVXf6bg4EAklbFNQDgNv%2B4g0sq4mKQZZLHaLGKzhkxWN%2BjEqbT2%2BIIB1OL8AoM2QIzYRRNj1cDzzlQfUL5FR5V09ubSI8l5zA%3D,1,0,0,0,0,#455406832,Apple,NA,NA,Silicona
36, Protector Spigen Neo Hybrid + Vidrio iPhone 8 7 6s 6 Plus ® ,270,NA,100,473,18 cuotas,15.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440256854-protector-spigen-neo-hybrid-vidrio-iphone-8-7-6s-6-plus--_JM,1,1,0,0,0,#440256854,Apple,Spigen,Neo Hybrid,TPU
37, Funda Transparente iPhone 8 Plus Ultra Slim Hybrid Hard ,420,NA,3,10,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-449580489-funda-transparente-iphone-8-plus-ultra-slim-hybrid-hard-_JM,NA,NA,NA,NA,NA,#449580489,Apple,NA,NA,NA
38," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Mármol B ",1090,NA,1,100,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457719683-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-marmol-b-_JM,NA,NA,NA,NA,NA,#457719683,Apple,NA,NA,NA
39, iPhone 7 Plus / iPhone 8 Plus Funda De Cuero Con Monedero Co ,1274,NA,1,100,18 cuotas,70.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758276-iphone-7-plus-iphone-8-plus-funda-de-cuero-con-monedero-co-_JM,NA,NA,NA,NA,NA,#457758276,Apple,WaterFox,W-SJT037PGR,Cuero
40, Protector Funda iPhone 8 7 Plus Peluche Teddy Original Pk ,299,NA,5,3,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449469338-protector-funda-iphone-8-7-plus-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#449469338,Apple,Apple,NA,NA
41, Carcasa Funda Protectora Remax iPhone 8 7 / 7 Plus ® Calidad ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453221505-carcasa-funda-protectora-remax-iphone-8-7-7-plus-calidad-_JM,NA,NA,NA,NA,NA,#453221505,Apple,NA,NA,NA
