seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
FUNDASYCOBERTORESPERU,http://perfil.mercadolibre.com.pe/FUNDASYCOBERTORESPERU,4,4 años vendiendo en Mercado Libre,2601,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1218,Negativa (12),Neutral (43),Positiva (1163),"Lima, Lima.",NA
MERCOMAX SAC,http://perfil.mercadolibre.com.pe/MERCOMAX+SAC,4,4 años vendiendo en Mercado Libre,339,NA,NA,NA,161,Negativa (1),Neutral (9),Positiva (151),"Lima, Lima.",NA
FULLMOTOSPERU,http://perfil.mercadolibre.com.pe/FULLMOTOSPERU,9,9 meses vendiendo en Mercado Libre,62,NA,NA,NA,44,Negativa (1),Neutral (2),Positiva (41),"Lima, Lima.",NA
ESE QUIERO,http://perfil.mercadolibre.com.pe/ESE+QUIERO,4,4 años vendiendo en Mercado Libre,2475,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1160,Negativa (22),Neutral (123),Positiva (1015),"Lima, Lima.",NA
TECH-COOL,http://perfil.mercadolibre.com.pe/TECH-COOL,10,10 meses vendiendo en Mercado Libre,58,NA,NA,NA,41,Negativa (3),Neutral (2),Positiva (36),"Lima, Lima.",NA
ZOYUO,http://perfil.mercadolibre.com.pe/ZOYUO,9,9 años vendiendo en Mercado Libre,3867,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1640,Negativa (13),Neutral (70),Positiva (1557),"Lima, Lima.",NA
PKIMPORTS TIENDAVIRTUAL,http://perfil.mercadolibre.com.pe/PKIMPORTS+TIENDAVIRTUAL,2,2 años vendiendo en Mercado Libre,418,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,194,Negativa (6),Neutral (46),Positiva (142),"Lima, Lima.",NA
MOTORACINGPERU,http://perfil.mercadolibre.com.pe/MOTORACINGPERU,1,1 año vendiendo en Mercado Libre,213,NA,NA,NA,114,Negativa (0),Neutral (3),Positiva (111),"Lima, Lima.",NA
CADI.PE,http://perfil.mercadolibre.com.pe/CADI.PE,12,12 años vendiendo en Mercado Libre,18239,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7745,Negativa (4),Neutral (210),Positiva (7531),"Lima, Lima.",NA
PEGASOPERU1,http://perfil.mercadolibre.com.pe/PEGASOPERU1,NA,NA,NA,NA,NA,NA,243,Negativa (18),Neutral (47),Positiva (178),"Lima, Lima.",NA
BUENASRUTASPERU1,http://perfil.mercadolibre.com.pe/BUENASRUTASPERU1,6,6 meses vendiendo en Mercado Libre,30,NA,NA,NA,24,Negativa (1),Neutral (0),Positiva (23),"Lima, Lima.",NA
QUINTANILLAMARIA,http://perfil.mercadolibre.com.pe/QUINTANILLAMARIA,6,6 años vendiendo en Mercado Libre,338,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,266,Negativa (10),Neutral (34),Positiva (222),"Lima, Lima.",NA
PANDORASBOXX,http://perfil.mercadolibre.com.pe/PANDORASBOXX,3,3 años vendiendo en Mercado Libre,94,NA,NA,NA,59,Negativa (0),Neutral (1),Positiva (58),"Miraflores, Lima.",NA
PRODUCTOSRS,http://perfil.mercadolibre.com.pe/PRODUCTOSRS,5,5 años vendiendo en Mercado Libre,322,NA,NA,NA,86,Negativa (2),Neutral (4),Positiva (80),"Lima, Lima.",NA
THONY_C,http://perfil.mercadolibre.com.pe/THONY_C,NA,NA,NA,NA,NA,NA,45,Negativa (4),Neutral (4),Positiva (37),"Lima, Lima.",NA
IMPORTACIONESMYJASOCIADOS,http://perfil.mercadolibre.com.pe/IMPORTACIONESMYJASOCIADOS,13,13 años vendiendo en Mercado Libre,122,NA,NA,NA,75,Negativa (0),Neutral (6),Positiva (69),"Lima, Lima.",NA
DIABLORACINGPARTS,http://perfil.mercadolibre.com.pe/DIABLORACINGPARTS,1,1 año vendiendo en Mercado Libre,18,NA,NA,NA,16,Negativa (0),Neutral (0),Positiva (16),"Lima, Lima.",NA
JOZJOZE,http://perfil.mercadolibre.com.pe/JOZJOZE,3,3 años vendiendo en Mercado Libre,27,NA,NA,NA,11,Negativa (0),Neutral (2),Positiva (9),"Callao, Callao.",NA
IMPORTGMR,http://perfil.mercadolibre.com.pe/IMPORTGMR,9,9 meses vendiendo en Mercado Libre,12,NA,NA,NA,14,Negativa (1),Neutral (2),Positiva (11),"Lima, Lima.",NA
NEODEPORTE PERU,http://perfil.mercadolibre.com.pe/NEODEPORTE+PERU,3,3 años vendiendo en Mercado Libre,1374,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1073,Negativa (2),Neutral (12),Positiva (1059),"Lima, Lima.",NA
KECHVR.COM,http://perfil.mercadolibre.com.pe/KECHVR.COM,5,5 años vendiendo en Mercado Libre,568,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,307,Negativa (2),Neutral (7),Positiva (298),"Lima, Lima.",NA
DAVIDDVDARROVALIVE.IT,http://perfil.mercadolibre.com.pe/DAVIDDVDARROVALIVE.IT,3,3 años vendiendo en Mercado Libre,52,NA,NA,NA,30,Negativa (0),Neutral (1),Positiva (29),"Lima, Lima.",NA
EGMA5771778,http://perfil.mercadolibre.com.pe/EGMA5771778,NA,NA,NA,NA,NA,NA,9,Negativa (2),Neutral (0),Positiva (7),"Lima, Lima.",NA
KAISALAUTOMOTRIZ,http://perfil.mercadolibre.com.pe/KAISALAUTOMOTRIZ,1,1 año vendiendo en Mercado Libre,23,NA,NA,NA,5,Negativa (0),Neutral (0),Positiva (5),"Lima, Lima.",NA
9447CARD31041,http://perfil.mercadolibre.com.pe/9447CARD31041,5,5 años vendiendo en Mercado Libre,13,NA,NA,NA,9,Negativa (0),Neutral (0),Positiva (9),"Lima, Lima.",NA
CAJO5781133,http://perfil.mercadolibre.com.pe/CAJO5781133,NA,NA,NA,NA,NA,NA,1,Negativa (0),Neutral (0),Positiva (1),"Lima, Lima.",NA
MERKADOPERU,http://perfil.mercadolibre.com.pe/MERKADOPERU,NA,NA,NA,NA,NA,NA,3330,Negativa (12),Neutral (732),Positiva (2586),"Lima, Lima.",NA
VERONICAALCAZARNARVAEZ,http://perfil.mercadolibre.com.pe/VERONICAALCAZARNARVAEZ,NA,NA,NA,NA,NA,NA,8,Negativa (1),Neutral (1),Positiva (6),"Lima, Lima.",NA
JONATHANJONATHAN76,http://perfil.mercadolibre.com.pe/JONATHANJONATHAN76,NA,NA,NA,NA,NA,NA,23,Negativa (3),Neutral (2),Positiva (18),"Lima, Lima.",NA
*TRUJILLO.VENTAS*,http://perfil.mercadolibre.com.pe/*TRUJILLO.VENTAS*,8,8 años vendiendo en Mercado Libre,609,NA,NA,NA,441,Negativa (0),Neutral (19),Positiva (422),"Trujillo, La Libertad.",NA
IMPORTACIONES LAKSHMI,http://perfil.mercadolibre.com.pe/IMPORTACIONES+LAKSHMI,2,2 años vendiendo en Mercado Libre,622,NA,NA,NA,334,Negativa (14),Neutral (38),Positiva (282),"Lima, Lima.",NA
MOTOSHOCK ZONE,http://perfil.mercadolibre.com.pe/MOTOSHOCK+ZONE,6,6 años vendiendo en Mercado Libre,135,NA,NA,NA,29,Negativa (1),Neutral (5),Positiva (23),"Lima, Lima.",NA
DIABLORACING,http://perfil.mercadolibre.com.pe/DIABLORACING,3,3 años vendiendo en Mercado Libre,179,NA,NA,NA,127,Negativa (0),Neutral (5),Positiva (122),"Lima, Lima.",NA
PERUPROYECTOS,http://perfil.mercadolibre.com.pe/PERUPROYECTOS,5,5 años vendiendo en Mercado Libre,250,NA,NA,NA,162,Negativa (4),Neutral (20),Positiva (138),"Lima, Lima.",NA
ONEDEALER,http://perfil.mercadolibre.com.pe/ONEDEALER,8,8 años vendiendo en Mercado Libre,51,NA,NA,NA,50,Negativa (1),Neutral (8),Positiva (41),"Lima, Lima.",NA
SEMA617314,http://perfil.mercadolibre.com.pe/SEMA617314,NA,NA,NA,NA,NA,NA,35,Negativa (1),Neutral (3),Positiva (31),"Lima, Lima.",NA
HERCRU_PERU,http://perfil.mercadolibre.com.pe/HERCRU_PERU,10,10 años vendiendo en Mercado Libre,61,NA,NA,NA,34,Negativa (0),Neutral (3),Positiva (31),"Lima, Lima.",NA
CAAN6094005,http://perfil.mercadolibre.com.pe/CAAN6094005,2,2 años vendiendo en Mercado Libre,102,NA,NA,NA,60,Negativa (1),Neutral (3),Positiva (56),"Lima, Lima.",NA
ADVANCEMOTO,http://perfil.mercadolibre.com.pe/ADVANCEMOTO,13,13 años vendiendo en Mercado Libre,60,NA,NA,NA,37,Negativa (0),Neutral (6),Positiva (31),"Lima, Lima.",NA
GANDHYND,http://perfil.mercadolibre.com.pe/GANDHYND,12,12 años vendiendo en Mercado Libre,120,NA,NA,NA,68,Negativa (1),Neutral (17),Positiva (50),"Trujillo, La Libertad.",NA
