search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
1, Protector Full 360 + Vidrio iPhone 8 7 6s 6 Y Plus 5 5s Se ® ,117,NA,1845,3931,18 cuotas,6.50,NA,Envío a todo el país,NA,NA,4.6,67,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442559969-protector-full-360-vidrio-iphone-8-7-6s-6-y-plus-5-5s-se--_JM,50,12,3,0,2,#442559969,Apple,NA,NA,NA
2, Protector Fino Cristal Bumper iPhone 8 7 6 6s 5 5s Se Plus ® ,190,NA,635,3929,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,4.4,35,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333988-protector-fino-cristal-bumper-iphone-8-7-6-6s-5-5s-se-plus--_JM,20,10,4,1,0,#443333988,Apple,Apple,5/SE/6s/7/8/ Plus,TPU
3, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,46,39,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-460107403-protector-360-magnetico-iphone-6s-plus-8-8-plus-x-xr-xs-max-_JM,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
4, Protector Tpu Borde Alto Impacto iPhone 8 7 6 6s Plus 5s 5 ® ,150,NA,237,3807,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446712450-protector-tpu-borde-alto-impacto-iphone-8-7-6-6s-plus-5s-5--_JM?searchVariation=39312263452,6,1,1,0,0,#446712450,Apple,NA,NA,TPU
5, Carcasa Case iPhone Original Silicona 6 7 8 6/7/8pls 10 X Xs ,449,NA,20,151,18 cuotas,24.94,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,https://articulo.mercadolibre.com.uy/MLU-464439097-carcasa-case-iphone-original-silicona-6-7-8-678pls-10-x-xs-_JM?searchVariation=39510407317,2,0,0,0,0,#464439097,Apple,Apple,Todos,Silicona
6, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,444,35,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-443922805-protector-360-magnetico-iphone-6-7-7plus-8-8plus-xs-xr-xsmax-_JM,0,0,0,0,2,#443922805,Apple,NA,NA,TPU
7, Protector Fino Simil Cuero iPhone 8 7 6s 6 Se 5s 5 Y Plus ® ,350,NA,806,3985,18 cuotas,19.44,NA,Envío a todo el país,NA,NA,4.1,26,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443202210-protector-fino-simil-cuero-iphone-8-7-6s-6-se-5s-5-y-plus--_JM,13,7,2,3,1,#443202210,Apple,NA,NA,Cuero
8, Funda Estuche C/ Bateria Powerbank iPhone 8 7 6s 6 ® ,690,NA,481,4990,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,4.6,21,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-444690734-funda-estuche-c-bateria-powerbank-iphone-8-7-6s-6--_JM?searchVariation=40468487402,15,4,1,1,0,#444690734,NA,Power Bank,iPhone 8 / 7 / 6s / 6,NA
9, Funda Transparente iPhone 8 & 8 Plus Shockproof Hybrid Case ,440,NA,63,7,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,5,4,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-455994544-funda-transparente-iphone-8-8-plus-shockproof-hybrid-case-_JM,4,0,0,0,0,#455994544,Apple,NA,NA,NA
10, Funda Transparente iPhone 8 & 8 Plus Ultra Slim Hybrid Case ,420,NA,242,68,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,4.6,22,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-448803228-funda-transparente-iphone-8-8-plus-ultra-slim-hybrid-case-_JM,14,7,1,0,0,#448803228,Apple,NA,NA,NA
11, Estuche Espejados Aluminio iPhone 8 7 6 6 Plus 5 Se ,90,NA,153,84,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-445173371-estuche-espejados-aluminio-iphone-8-7-6-6-plus-5-se-_JM,4,0,1,0,0,#445173371,Apple,Iphone,Espejados,Aluminio
12, Estuche Funda iPhone 7 Y iPhone 8 ® Blister En Silicona ,450,NA,24,64,18 cuotas,25.00,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.uy/VENTAUY,https://articulo.mercadolibre.com.uy/MLU-455406832-estuche-funda-iphone-7-y-iphone-8-blister-en-silicona-_JM,1,0,0,0,0,#455406832,Apple,NA,NA,Silicona
13, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,277,5000,18 cuotas,5.56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM?searchVariation=39256983091,6,2,3,0,0,#443333995,Apple,Genérico,NA,Neopreno
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,444,35,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=OKoly2I2A6IoRqYLoWr5Gtk2IDSLXEF6z0zLBZMyuyoybEwrL1kCHHqRtJuQ%2B%2BUiA4CFE9BbdRdAux2CwsHy%2BuD6gfX5jf2heyV5EHjuyddho4qa6WJHZEsNWDVy%2FmUOhdSBa1EOcVKUZiS%2BLIOJOcGOQLJ%2BD8Baei9UOLCR3StEWAqR%2Fdl7zOONort%2Bb1%2BXdZxYw2OpZVKn3FlMBOBpXNnqqMeiXWqmUcW8v51aCIgdcSlgS8fEd0Gju6CyJGsyf6tYQ3TdCRJ6wwkloN6M28CYaeW9kJWbldDh47zjGYWtx%2FSIXWy0cWbspsOENgNdNXp43bGTEaqKgSYho89xi87oNcexPiTWLm%2B18O1KEelr%2BlWXGViuCfglNCSTvEcqattWf8ojGckXzrF0M4gg4BvfZubDGQ5lLCsAA1G0l47gN7AcoEncMcg6Sd0Y%2BwLibrcKqg0mCIynNqOpQlymYWGFWpPuzJAoY6F9lmMFxdN6QRY%2FMcqINncIZRuHfXUjkDATQ5OpLYoZFGXglMYhT3W65UlX9q9PMaxasWLZnfZcV%2FSDL1RsODheNhz5leGOM645AC2VzQTA1ylJaXpey%2BtSWXA4PROdbemKi%2FVmBeoYy6pFF7UluanpSySnN9qAbnU%2FeFoI70RQ6wqg8Rxq%2BIb90gPKuAu00lTEaz03Mj7sma9%2F1532GVG%2Fv0c42Zrzu1CJjV97LxLX1XR%2BdI%2F5L8CvLfrsnLUHwN4BuoKXNwkvy56AiLfWkDCkTfkwftyNwDk6QmXl3PXfBO%2FZKnwhKzxh%2BX9587CmAhwsq6%2BYVYsDGxaMr5QDdQFlXYMd%2FJTNrPZFfPKWPFPslWIf%2BqAd04ptRXEqkTVQIFldNZEv3G%2BeGCkp8SLHDaTMRACM%2BIzrC8ll12ja8KtPRGFLndIoS1twWyG9IIAzVZ42V%2FgCCzWvJPioLhlUtdGHsvUcJ%2FrFY%2FJ5yesorohKqpmGP8oHjnfTsHzoVouqI7pj3RCuL7kEzMYH2%2BNaReAaF3CXmvvwIniEXLjCdFaEonG%2BA7UxIsk6wcoyw0DiV0fevWFZdP%2FSSeFDlLYbdvvJkMay3Jbvc6UHZwQhGCB%2FHxlF%2BAhdiryu5D4cWo8HCim73ZNXEGrx9Ol3Gg5%2Foi4wYPa1TqpzFY48Pbi0BAtryeFZmRO8VoT7jc1ojjZatEsPHSHJyLdVIyYmVFX3lbbgs7NvYmDbSMluXvWmEh8cYstFodozx4mUybES8JSdunnESaCZJYL1lGSvhBIJqgM02cNINibAlUUUy1mi1kTN1ljxkr5IXvJeU0ZgylIMjlpVjV1Mmp1I%2FIQbx1osG5o%2BasfgmxJnGZZmMUZda5h5h5z4LfB3IFe4p8JhuvgzIjI4s%2FGx%2FM6mSRmay8rDiN3HkyzgsH%2F1%2FnSlLQxfDiJFXdkPIFLXfhmV2wk%2FVjs%2FKE4qptAFbSX1pDe4DMXOPQWCkd%2B6BK%2F0jvbov2ZQdloR1WRLbnfJw0Rf0RE4VeOVXWf8rp3xdcVbY0rMwtW4PkPSwTAEwQe5%2BZZ1t7y35eOFXlot2mAALx4s2yqDNw13jca0GS%2BcpRBJUBfwUjiri%2FDUW0npCe4v8mZgJ4anEN%2BlCqYlbf1zuz3KNXeL6yjczPs%2BKK%2FaHkttv%2Be7K%2FRkrAf9IR6MWRBL0IP7%2BVM668Zn%2Fki7t7OL%2FRDvvsFZkOG8Ur7a,0,0,0,0,2,#443922805,Apple,NA,NA,TPU
15, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,NA,S-Line,TPU
16, Funda Eco Cuero Apple iPhone 8 8 Plus Caja Simi Original ,490,NA,6,12,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453894906-funda-eco-cuero-apple-iphone-8-8-plus-caja-simi-original-_JM,NA,NA,NA,NA,NA,#453894906,Apple,Apple,NA,NA
17, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,NA,NA,Silicona
18, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,46,39,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=a07IS8akSq6t737Kj8opqS5PG2hwfLe8IB3EBALAVOdj0PqETEXvky%2B3n1aItmMGjnZcoqp%2BrKN78PZzdcbtXRdiyRmLs7D2syGn7dPBTSjRj8FPParMuJlsxjylEr1N5Q0WhljKyVV5C17M4Jfl8EHUrFIM7GV2bU%2BRUyTTNls%2BpBJ5U%2FcEulx0xz4Lf%2BcjQrQgRvpXp1DPXgS%2Far%2F2nZz2CI6TgfO4iIhLoB3lZ0QioO3igr%2FaTcWrcZRZ3ZGW1DIP8WUmQmDGeSL1hTd4OBjywxzlqQv9JFBtsNhcKsvPv9FzOODDU7c1CrRcrGBtG6TKAvargWDeW%2FHP1Amzi3lMAFtLEJ%2BNg%2FCxsYh3QQwvPPEsFwEXrXnEf4CNX%2B7GwJEzzOr627EJmUANPtybUV8GZ05oNy5xwYMQCyQpF9gbRM0VgyXGeBGCa%2FkMjwdMvaim5oFc1faf0d1GpRm5u84eYrS11ZOmbTAOSnhtnxD6n0qWWIc8pamUCijD5gMmKyIUJEUamTfcz69BQpz%2B30DI6lZPYMo94rPdK6cL8XFvlsNju3ligmg0yklCMaD59RQ5Mn%2FVpeNocDCt8QFPEgu0NlVRog6BG0jpQMbTZ98hz1lmltqgKfSyTai6gwhFx%2Bg4JFyJHxEDW7N7BoeCyulb3ikeynriIsIQy%2FjvL9yOox9uf6NQH%2FvHnjoVyY6AGBG0KVTOBLVOG8XeBzF0KExa5T0E83DzVbS99KY%2BvqkWviobwZB%2FUfas7WHc%2B8KmLX8cKRMIU8rqB8pTFy2ywpktAamtHgfigOd7pko0zDWExB4ta3fzXdVx4ntTvvnpgF%2BrwkE25cUk8FLSSKwbIzgtVvk6VMNZpGHsp9919CQ3H8xlFYXwbwlhJ7v2Lg3zIU62BPDBo28QczW7mure%2B%2B74zuXWCKv0fJ1mY%2FDRShmMjAG5GUQi5qGMg5CM4xqg9O6YtRR9r7SIIHGoeaXvOYbpqbjYo7QGVGdPntmzs090XiliUs%2BQ5fHf6nsiS%2BrlIJdHxiBC3M26TGpAyedO3f8sIHmKKJj2KxlaoQrN3Gam76cjlDojfGx9jTkfE5bMA%2FtJPkBxc9o9MZsCJpHZFj02ypSR8VymQVyJ3s53FCQN40kpu0cKRK%2BxiT3%2B8TxcHy%2F7aw39HeldCxECzGdvzd5O1nHS9U%2BTg6J9hDZ87686NNtS0A82bBt14onTjF%2BSejSrY8v03SxEATjSQZ9qKq92LXz3gX3yq4f3FZFqPcvlvYcaq8AX67AXrxqA%2FMFhjB%2BfFLXTUfB8QBPDFJl6TAerlGHf9h4mv3Hmmw6jfiNrzn16fe354GZ%2BDeRAB0Ik5LSQT26E1heiyMcBjfRtfihN5TMTLHoDt5elegIPn3yP8uVAZ5PWNbwDrd6f0D30FibeEQOMdObEZmmiiPcmA%2FJdpaBsNfVEDlAkrIFdqO%2B1rjz217BdzMw0yAq%2BghHJpInp3TjtHy0tUDRcdBjcqNFoOEvT6MZCrUZjeemcsuYV89WQ1gU3Wzqtsq6MEmfFXl7d6VzM1bpyYvxJ59zlTh7vWOdFfaRuC8K4VBigqoZFho%2FEDq%2FrwMLGqkL81XThPmOpCzahngkmghIpclNo7G8ZXHg%2BpJyaFOCy1fYFoX97LYE1qD%2F8Szbow1RAzC%2F%2B0zRFEjRbpZB3Ggw%2FMAti9YlW30U7lgAM6lo%3D,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
19, Funda Protector Estuche Case Premium iPhone 8 7 6 6s 5 5s Se ,200,NA,196,95,18 cuotas,11.11,NA,Envío a todo el país,NA,NA,4.7,11,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444778610-funda-protector-estuche-case-premium-iphone-8-7-6-6s-5-5s-se-_JM,8,3,0,0,0,#444778610,Apple,Iphone,Borde Cromado,TPU
20, Estuche Funda Cinto iPhone 8 7 6s Samsung S7 S8 S9 Cinturon ,150,NA,69,5000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.4,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-444303203-estuche-funda-cinto-iphone-8-7-6s-samsung-s7-s8-s9-cinturon-_JM?searchVariation=39505142926,3,1,1,0,0,#444303203,Apple,Samsung,NA,Cuero
21, Funda Protector Estuche Armor Para iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452195837-funda-protector-estuche-armor-para-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#452195837,Apple,NA,NA,TPU
22, Funda Protector Aluminio Metalico Premium iPhone 8 Plus Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405516-funda-protector-aluminio-metalico-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449405516,Apple,NA,NA,Aluminio
23, Funda Protector Aluminio Metalico Premium iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405713-funda-protector-aluminio-metalico-premium-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#449405713,Apple,NA,NA,Aluminio
24, Funda Protector Estuche Premium iPhone 8 5 6 Plus 7 7 Plus ,90,NA,106,91,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,3.9,7,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442497245-funda-protector-estuche-premium-iphone-8-5-6-plus-7-7-plus-_JM,5,0,0,0,2,#442497245,Apple,Iphone,Borde Color,TPU
25, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Apple,NA,Silicona
26, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,5,16,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,1,0,0,0,0,#448209107,Apple,Apple,NA,Silicona
27, Protector Funda iPhone 8 Estuche Azul ,210,NA,2,4,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450284207-protector-funda-iphone-8-estuche-azul-_JM,NA,NA,NA,NA,NA,#450284207,Apple,Apple,NA,Silicona
28, Protector Funda iPhone 8 7 Silicona 3d Pop Carcasa ,199,NA,2,5,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448303164-protector-funda-iphone-8-7-silicona-3d-pop-carcasa-_JM,NA,NA,NA,NA,NA,#448303164,Apple,Apple,NA,Silicona
29, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus + Vidrio 5d ,780,NA,42,46,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-443898511-protector-360-magnetico-iphone-6-7-7plus-8-8plus-vidrio-5d-_JM,2,0,0,0,0,#443898511,Apple,NA,NA,Aluminio
30, Funda Batería iPhone 8/7 / 6s / 6 Lohi 4000mah 4.7 ,2275,NA,1,100,18 cuotas,126.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459923022-funda-bateria-iphone-87-6s-6-lohi-4000mah-47-_JM,NA,NA,NA,NA,NA,#459923022,NA,NA,NA,NA
31, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,101,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457854270-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#457854270,Apple,Zover,iPhone 7 Plus Leather-Black,NA
32, Otterbox Serie Commuter Funda Para El iPhone 8 Y El iPhone 7 ,1544,NA,1,100,18 cuotas,85.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457801492-otterbox-serie-commuter-funda-para-el-iphone-8-y-el-iphone-7-_JM,NA,NA,NA,NA,NA,#457801492,Apple,OtterBox,77-56652,Acrílico
33," Funda iPhone 7, Funda iPhone 8 [armorbox] I-blason Incorpora ",1488,NA,1,100,18 cuotas,82.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457481427-funda-iphone-7-funda-iphone-8-armorbox-i-blason-incorpora-_JM,NA,NA,NA,NA,NA,#457481427,Apple,i-Blason,iPhone7-Armorbox-Green,NA
34, Protector Simil Madera Ultra Delgado iPhone 8 7 6 5 Y Plus ® ,180,NA,64,274,18 cuotas,10.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443463096-protector-simil-madera-ultra-delgado-iphone-8-7-6-5-y-plus--_JM,NA,NA,NA,NA,NA,#443463096,Apple,NA,NA,Cuero
35, Funda Estuche C/ Bateria Powerbank iPhone 8 7 6s 6 ® ,690,NA,481,4990,18 cuotas,38.33,NA,Envío a todo el país,NA,NA,4.6,21,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=96jUlFds0GcqHsKZhh3wa2Fy30zyBhaCCBoDPVrz42nlQtZRCrl3xDJCKOgcvhZZephPZSiNcTVA7kodD2bpfDzb4Efkub5Js2tGtHxdug4ceKpiI2D1FLkfzP%2FaDFwbbsq6XCbwyCEanRwiLQPfEiV8JHVPVF14ois0%2FCrZ2zGZjC8UAs9oRqLSnsPc%2BD5z3pefi%2F8AHmjvmUvX7h0glbD85HoFM5BO%2FnoAgZvbh9%2BA21IlqYiMt9JpKbdao8wDi8l8mDN5YKO%2BGh0vhGTQ7q9AtyL8HabLK69migC29vTOf33jEkWNkmumJuwpHU9%2BxLVSgCxwfCGZFcp4a5vVGIiEKF4V3qkUKX8e6on2Hui%2FbPPBq8QzwyTRaSD%2B1RYZMf9iKyYsWizpK8zKmU9TOJ%2FFXjvZB5c7LMCzoCjcZ%2Fs%2BdCjv80%2B6zqRrf8g3IM%2BZpsyl9PWiWbbUl4HCnxdvu7TTv6ESUSwEMfOfjrOVQ5OEnw9eovpE2uqCicUH7l6ZuBa3S2uMF0HorLgYdSDJETm%2FYXaqagdcYrYhRani6cLk9%2B1heBJN6dtlys5zn3FS8vugpfFjyfLbFmiCJvw2lRI9e9Ajbb6%2F5EzdHbiSZexDPmgBu7Us3Tj6AA9Y3wIygTM8MYcRKb35K9ixeFxk1ezsuzRxCTwVBtMyl6TuejigNL3HwekiQ7f%2FQ3x0RhJjXYWGdn56aCcdy761NKtLLPZHP7EuJfWIcPhWfufYXEnRNHj4ZL8PGosMVyNejLr6bpV2mcNtp18zDXSgzsg7B5rHxeyVTpSNq1nO6WPT8mbMcANUdKOEcmJ6KmxDwHJKgf%2FRyM9lGkbsGR3ycWVOXtNhn219m6CXm0qwBaKBdCbEjTTctijwu2H9HWBC%2F9W8M54Ff2FzIiajON3yXGqQxlhVi2dGQsggA8VMWFETf1ntcQfpnPEuRoEUqZpje3fjTL5Kll2MAhlBRAFgPUOR52m8St6%2BfVIW21YC5aJgYEuBYNbbxJqevEFyL5Uo3pm7Dl6sVYzi8I0jRsL7RzuJciid4tKufJAD9pNZ7P9VKyR860eduSrqJtMSHCZn9V9FJ9qNbGdbdY2j8d3sfKxgMZrbQX50NFmYTl3Xkqtg76e45Ls8kkbMMP08N0k9UTlK5a1UlTZdVdU3DeDJyNnMk4moeIz5yG2rBxXgmClwtS7oE8S2FERkO5AFRlLNi7nzeFC6k2lo9%2FaDe4yI5fJJrM2aDHM2pz4djmnuOvr7wc55h%2BPKqm1sybRBaL71M%2F9DJa0xX14MMlWKnr%2BfNi1xUh4B6HVarFU83bhlVG5rwiOePvyeGVxQpwfcyzvqI3u7iRdy99IWdHWHqBX%2BAHI4Z0zIh1jqj7WK3coSLGJeNaZqyUJtWUYRaF4xcvwE9b789japZDKKDjEMwVEMxWzJSQbS4jxXoWUnc%2FTE7Ujihz1t9rSp1sTEWMhAj4HdUuZvd%2BiLCGD1spJ3dcJF7ayWpI2lzpsESS4yb73pI4bSvvseeEf5arRvFxz%2Baa0VrGUGRmthP%2FSJcXl%2FDC9KSPlLKZkBwfrkTEqlyaoy9dLoH1JY%2BwinPII7WRLG8S%2FwFhEkR2jwW7s3KsJ6CRC6fIWE80d3RbBeW8cON1Jsc78rHL6%2FBw9Llq8MkZNfEHFP6iulNy3ELINxy4dmNrHwgWZ%2FCWc%3D,15,4,1,1,0,#444690734,NA,Power Bank,iPhone 8 / 7 / 6s / 6,NA
36," I-blason Funda iPhone 8 Plus, [protección Heavy Duty] [serie ",1563,NA,1,100,18 cuotas,86.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457480684-i-blason-funda-iphone-8-plus-proteccion-heavy-duty-serie-_JM,NA,NA,NA,NA,NA,#457480684,Apple,i-Blason,IPH8P-MAGMA-RG,TPU
37, Protector Spigen Neo Hybrid + Vidrio iPhone 8 7 6s 6 Plus ® ,270,NA,100,473,18 cuotas,15.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440256854-protector-spigen-neo-hybrid-vidrio-iphone-8-7-6s-6-plus--_JM,1,1,0,0,0,#440256854,Apple,Spigen,Neo Hybrid,TPU
38, Funda Transparente iPhone 8 Plus Ultra Slim Hybrid Hard ,420,NA,3,10,18 cuotas,23.33,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-449580489-funda-transparente-iphone-8-plus-ultra-slim-hybrid-hard-_JM,NA,NA,NA,NA,NA,#449580489,Apple,NA,NA,NA
39," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Mármol B ",1090,NA,1,100,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457719683-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-marmol-b-_JM,NA,NA,NA,NA,NA,#457719683,Apple,NA,NA,NA
40, iPhone 7 Plus / iPhone 8 Plus Funda De Cuero Con Monedero Co ,1274,NA,1,100,18 cuotas,70.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758276-iphone-7-plus-iphone-8-plus-funda-de-cuero-con-monedero-co-_JM,NA,NA,NA,NA,NA,#457758276,Apple,WaterFox,W-SJT037PGR,Cuero
41, Protector Funda iPhone 8 7 Plus Peluche Teddy Original Pk ,299,NA,5,3,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449469338-protector-funda-iphone-8-7-plus-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#449469338,Apple,Apple,NA,NA
