seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,116524,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,114163,Negativa (652),Neutral (5485),Positiva (108026),"Ciudad Vieja, Montevideo.",NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,14 años vendiendo en Mercado Libre,41797,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,40972,Negativa (308),Neutral (2594),Positiva (38070),"Aguada, Montevideo.",NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,10,10 meses vendiendo en Mercado Libre,1325,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,692,Negativa (4),Neutral (11),Positiva (677),"La Comercial, Montevideo.",NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,17,17 años vendiendo en Mercado Libre,4400,NA,NA,NA,4365,Negativa (0),Neutral (115),Positiva (4250),"Reducto, Montevideo.",NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,3 años vendiendo en Mercado Libre,11548,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7116,Negativa (3),Neutral (58),Positiva (7055),"Centro, Montevideo.",NA
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,14,14 años vendiendo en Mercado Libre,7530,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,6563,Negativa (52),Neutral (436),Positiva (6075),"Brazo Oriental, Montevideo.",NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,10 años vendiendo en Mercado Libre,9261,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5775,Negativa (87),Neutral (230),Positiva (5458),"Cordón, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,12 años vendiendo en Mercado Libre,78738,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53042,Negativa (99),Neutral (1266),Positiva (51677),"Centro, Montevideo.",NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,1 año vendiendo en Mercado Libre,1946,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,1059,Negativa (8),Neutral (59),Positiva (992),"Centro, Montevideo.",NA
INFORAMA10,http://perfil.mercadolibre.com.uy/INFORAMA10,10,10 años vendiendo en Mercado Libre,385,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,330,Negativa (4),Neutral (6),Positiva (320),"Otras, Montevideo.",NA
GEEK URUGUAY,http://perfil.mercadolibre.com.uy/GEEK+URUGUAY,14,14 años vendiendo en Mercado Libre,6032,NA,NA,NA,5238,Negativa (20),Neutral (251),Positiva (4967),"Centro, Montevideo.",NA
