search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
1308, Funda iPhone 7/8 Plus/ X Holografic ,500,NA,0,NA,12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DANYTAG+DESIGN,https://articulo.mercadolibre.com.ar/MLA-756970559-funda-iphone-78-plus-x-holografic-_JM,NA,NA,NA,NA,NA,#756970559,Apple,IPHONE 7/8/7/8 PLUS/X,DANYTAG,TORNASOL REPTIL,TPU RIGIDO,NA
1309, Iphone X 5s Se 6 6s 7 8 Plus Funda Perrito Gatito Mariposa ,300,NA,0,20,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://articulo.mercadolibre.com.ar/MLA-695673033-iphone-x-5s-se-6-6s-7-8-plus-funda-perrito-gatito-mariposa-_JM?searchVariation=22684563971,NA,NA,NA,NA,NA,#695673033,Apple,iPhone,ILOVEPHONE,Iphone,carcasa,TPU
1310, Funda Fibra Carbono Rugged Para iPhone X 8 8 Plus + Templado ,249,NA,0,999,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-694581240-funda-fibra-carbono-rugged-para-iphone-x-8-8-plus-templado-_JM,NA,NA,NA,NA,NA,#694581240,Apple,"iphone x, iphone 8, 8 plus",Genérico,Rugged,NA,TPU/Policarbonato
1311, Funda Metalica Magnetica Ip X Xs Max 7 8 6 Plus - 6 Cuotas ,758,NA,0,144,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765224925-funda-metalica-magnetica-ip-x-xs-max-7-8-6-plus-6-cuotas-_JM?searchVariation=31715619389,NA,NA,NA,NA,NA,#765224925,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
1312, iPhone 7 8 7 8 Plus Funda Tpu Glitter Paris Cristal ,350,NA,4,1,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://articulo.mercadolibre.com.ar/MLA-668093059-iphone-7-8-7-8-plus-funda-tpu-glitter-paris-cristal-_JM?searchVariation=21004195916,NA,NA,NA,NA,NA,#668093059,Apple,iPhone,ILOVEPHONE,iPhone,Carcasa,TPU/Policarbonato
1313, Fundas De Peluche Y Gorro Iphone 7 Plus / 8 Plus ,250,NA,1,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ORANGESHOPARG,https://articulo.mercadolibre.com.ar/MLA-659972285-fundas-de-peluche-y-gorro-iphone-7-plus-8-plus-_JM?searchVariation=33606821640,NA,NA,NA,NA,NA,#659972285,Apple,iPhone 7 plus / 8 plus,Orange Shop,Tela y lana,funda,Tela y lana
1314, Funda Case Personalizado Para iPhone 8 Plus Funda.ar ,280,NA,0,NA,12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/AGENT.ARG,https://articulo.mercadolibre.com.ar/MLA-765277804-funda-case-personalizado-para-iphone-8-plus-fundaar-_JM,NA,NA,NA,NA,NA,#765277804,Apple,Iphone 5 6 6s 7 8 plus,Apple,Personalizada,tpu,Acrílico
1315, Funda iPhone 8 7 Plus Mundial Rusia 2018 Argentina Messi ,29,NA,1,998,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/GRUPO+TTB.S.R.L.,https://articulo.mercadolibre.com.ar/MLA-731200686-funda-iphone-8-7-plus-mundial-rusia-2018-argentina-messi-_JM,NA,NA,NA,NA,NA,#731200686,Apple,iPhone 7 Plus y iPhone 8 Plus,ttg,Diseño Copa del Mundo 2018 Rusia,Armor Case,TPU/Policarbonato
1316, Funda Autofocus Anillo + Soporte + Iman iPhone 7 I8 + Glass ,499,NA,3,47,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SKY+PORTO,https://articulo.mercadolibre.com.ar/MLA-725930497-funda-autofocus-anillo-soporte-iman-iphone-7-i8-glass-_JM?searchVariation=32565150126,NA,NA,NA,NA,NA,#725930497,Apple,iphone 7 iphone 7 plus iphone 8 iphone 8 plus,AUTOFOCO,AUTOFOCO,NA,TPU/Policarbonato
1317, Funda Espejada Deluxe Antigolpes Para iPhone 7 8 Plus ,219,NA,0,99,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DREAMDIGITAL,https://articulo.mercadolibre.com.ar/MLA-752570491-funda-espejada-deluxe-antigolpes-para-iphone-7-8-plus-_JM,NA,NA,NA,NA,NA,#752570491,Apple,Iphone 7 8 Plus,Deluxe,Espejada,Espejada,Aluminio
