search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Línea,Modelo,Modelo alfanumérico,Formato
1237, Auriculares Bluetooth Jaybird X4 Negro Running Deportivos ,5999,NA,19,81,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4,25,https://perfil.mercadolibre.com.ar/FSCOMPUTERS,https://articulo.mercadolibre.com.ar/MLA-731608719-auriculares-bluetooth-jaybird-x4-negro-running-deportivos-_JM,16,3,1,2,2,#731608719,Jaybird,X-Series,X4 Negro,985-000810,In-ear
1238, Auriculares Bluetooth Xiaomi Mi Sports Youth In Ear Tricubo ,3299,NA,1,2,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,8,https://perfil.mercadolibre.com.ar/SKY.VISION+ELECTRONICA,https://articulo.mercadolibre.com.ar/MLA-781232203-auriculares-inalambrico-bluetooth-motorola-pulse-escape-plus-_JM,7,1,0,0,0,#781232203,Motorola,Inalambricos,SH013BKC,SH013,Over-ear
1239, Mini Auriculares Bluetooth I7s Tws iPhone Android I7s Oferta ,889,NA,21,5,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,2,https://perfil.mercadolibre.com.ar/GOUFITARGENTINA,https://articulo.mercadolibre.com.ar/MLA-671325550-mini-auriculares-bluetooth-i7s-tws-iphone-android-i7s-oferta-_JM,1,1,0,0,0,#671325550,i7,NA,tws,NA,In-ear
1240, Auricular Bluetooth Mini Bh-503 Manos Libres Memoria Fm ,1949,NA,14,24,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,5,https://perfil.mercadolibre.com.ar/TRICU3O,https://articulo.mercadolibre.com.ar/MLA-768694327-auriculares-bluetooth-xiaomi-mi-sports-youth-in-ear-tricubo-_JM,4,1,0,0,0,#768694327,Xiaomi,Sports,Mi Sports Youth Edition,YDLYEJ03LM,In-ear
1241, Auricular Deportivo Kosmo Bluetooth S6 ,399,NA,5,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SYNASASYNA,https://articulo.mercadolibre.com.ar/MLA-765754086-auricular-deportivo-kosmo-bluetooth-s6-_JM,NA,NA,NA,NA,NA,#765754086,Kosmo,Sport,KOS S6,NA,In-ear
1242, Auriculares Bluetooth Sin Cable West Premium Gear Airpod ,3199,NA,25,7,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,1,1,https://perfil.mercadolibre.com.ar/WEST-SHOP,https://articulo.mercadolibre.com.ar/MLA-695814812-auriculares-bluetooth-sin-cable-west-premium-gear-airpod-_JM,0,0,0,0,1,#695814812,West,NA,HF-400,NA,In-ear
1243, Auricular Bluetooth Genius Hs 935 Bt 4.0 Roj/bla/ne Belgrano ,1125,NA,14,6,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/FABYSAN1107,https://articulo.mercadolibre.com.ar/MLA-753192329-auricular-bluetooth-genius-hs-935-bt-40-rojblane-belgrano-_JM,2,0,0,0,0,#753192329,Genius,NA,HS-935BT,NA,vincha ajustable
1244, Auriculares Bluethoot Noblex Hp2b C/microfono Palermo ,2589,NA,6,2,6 cuotas sin interés,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.5,26,https://perfil.mercadolibre.com.ar/AMB+TIENDA,https://articulo.mercadolibre.com.ar/MLA-788035904-auriculares-bluethoot-noblex-hp2b-cmicrofono-palermo-_JM,19,5,1,0,0,#788035904,Noblex,HEADPHONES,HP2BSB,HP2B,Over-ear
1245, Auriculares Tws19 2019 Bluetooth Inalambrico Deportivo Pill ,2499,NA,5,25,12 cuotas,NA,NA,Envío gratis a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LOPE-DE-VEGA,https://articulo.mercadolibre.com.ar/MLA-796714417-auriculares-tws19-2019-bluetooth-inalambrico-deportivo-pill-_JM,NA,NA,NA,NA,NA,#796714417,Amitosai,BLUETOOTH 5.0 TRUE WIRELESS,MTS-PILL,MTS-PILL,In-ear
1246, Manos Libres Auricular Bluetooth J7 Huawei P10 Peo Lite J4 ,899,NA,4,499,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/JDM-HARD,https://articulo.mercadolibre.com.ar/MLA-756203169-auricular-bluetooth-mini-bh-503-manos-libres-memoria-fm-_JM,NA,NA,NA,NA,NA,#756203169,JDM-HARD,NA,BH-503,NA,Headset
1247, Auriculares Bluetooth Tagwood Iph063 Blanco ,1399,NA,6,5,12 cuotas,NA,NA,Retiro gratis en local de Frávega,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FRAVEGA?brandId=229,https://articulo.mercadolibre.com.ar/MLA-747394939-auriculares-bluetooth-tagwood-iph063-blanco-_JM,NA,NA,NA,NA,NA,#747394939,Tagwood,Bluetooth,Iph063 Blanco,Iph063,Over-ear
1248, Auriculares Bluetooth Control Táctil I11 Tws In Ear ,1649,NA,1,29,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/SYSIMPORTACIONESS,https://articulo.mercadolibre.com.ar/MLA-781839030-auriculares-bluetooth-control-tactil-i11-tws-in-ear-_JM,NA,NA,NA,NA,NA,#781839030,TWS,Earphone,I11,I11,In-ear
1249, Auricular Bluetooth Mini Mono Manos Libres Auto Moto iPhone. ,831,NA,2,9,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/IMPORT-ONLINE2013,https://articulo.mercadolibre.com.ar/MLA-776185439-manos-libres-auricular-bluetooth-j7-huawei-p10-peo-lite-j4-_JM,NA,NA,NA,NA,NA,#776185439,Samsung,t29,Bluetooth,723740342062,In-ear
