search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
14, Power Case iPhone 6+ 7+ 8+ Plus 4000 Mah Negro Funda Bateria ,1179,NA,0,1000,18 cuotas,65.50,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=V2OZh6wGjQzKdk0AZrU8iF4paMyWnJ66u0S2cx1vHiuN9jGbEZYqoSvgnjIHYusfmFgBC41Cjt7FrPIWKxeBs%2FMmZO1yHzFZzv%2BXSf2zivVANBy1VOb1hKLTqzCnJdoKgYxmfZ1XQUevRTg%2FwWJzjXtxTNdehCo%2FexCwP2bmAlUENMjt4mWKVpiuGocvj63mHgV4kcpBPfX0plfKk49DjM4CiArT4eV%2BJmWdXHe3VQYp2E%2BRnAUfbB%2BzXUuYXxPY%2BakjiRLlnM4gny1b02dwih6aIdcdV%2BJ2aVWeJqH%2FW80qc4F0Ci8Me%2B1Asngh8OVBjLS%2FDrdeYjWenh%2FfDgdXK1Ffb9yOHq7AfyYzGjKSUVE63JmgVDpMqwQ50rv6jnEFe4VuE8rdreY40Xt0wqha3bgkhVhteWLLVyJYSrg7cgtOIKbi054gZzBjZeCnfLwkm1oU8PDWcxoMkjx5Ur8obGljGmugt0yBMlTIcDIvVud5x%2FZjecamqT8ANXD2CpbWehWWEoFaYEgV7iQ1YW%2Ftb%2F2VVnEf93NvyCRPzMkdM2ZszG8gv1zITc4pbG%2FnG5khHRbCYO5iKUhOAWy1L%2FQVboGz03gusBZh2vV3RsOMgTRmJaexuTC6dKmmxLubslLRbGsH%2Fay0RzuZVni3xEavTDUbHTPJ5G7HOsMrS89q3tNpdWBgPM7gl%2BoiBe%2Fc5m5OxEKtGDD2KIPIfcN6PwHfDv88cpZMBzRd00LE1ty1CG%2BKatpQljc8UsCCjHjBNSN4kIFJ2x8%2BTBIhNeY6fy6Fj9e%2FcWbINPxe0Fjbx60olg%2Btn8mLJgf85P86Hmo28qMtNhIXDPCxohZBDQh5Jpudtf8TEfX6hvcNX2FUZMO9il5a%2FA49ZGYUHIIeYd%2BrUPOgjP%2FBy8l0u3Tg1l4joOJrGNblcaF4eJGBCz2e%2F%2B%2FrsDMMq6GHway2iRPiXvRKycx9Uj1xNsXkkQk%2FMuLTWAvQY8ybtjfrf2iDpnj89XWIj2BkcjI3icrHyye0ObsyTOKe5w6v%2FKM3ppNYDjO3lJxDDyb70xTkFwgTY5nJYS%2BDYJSvCiza77xZ7GfblUe46BSWEWcSemV%2FsOji7Aj2McKq1BeB%2BKvmOwI%2BNIig%2FslF73nl1%2BrRwVb9CkpT7mLkXqT035WgKam3apX8tT8hzTy0tcZ9WEcd7NBRmp44zVKVWi0W3JWsf8%2BCetEZX5f0U6ccJDxN65w8G9pVwsYgE8CB2Vovhy%2BdWL131OR0JdIwQEPVsJUrVaCO7eNE0CLvSskfeP1knu4eRBoYGQvPrKglA6aVVkGfii3AdTNyp9zFYiqqBT378kDjrlOlsRjLeCCzwNGQU3pNgEci4Nymw91ESh6uZOsw%2Bwjye1oAGilEvQMOAOa%2B5%2BWuzxoAbO5DNoYaeGv1nB9f2kJXwSoEjTlx9BCYMOKEs54STbbE5x00AngCX8200b9P06r9MT6%2Bh66zW%2BmBrWKw%2B7W1Ho88YId6pRiD7wozh34A9IyKWs6suZF7%2BkG9bu408B%2FUFpcFr1ZW2UkDi3ZC%2BgLKWAGjwZZ%2FrHWmY1DjE2rrvm9xGeVZc9vJA7P69Me2wBIyXGguzQT5vDtM%2BQ67cuu1xH%2FmP6fRfyAnv9nV4PfhezWNG%2B05GgXsazhpIATFg00bAgQFYwUPUzeMt3cuZL2PxCE6D8pG2nnMPyMOjjwWTjQL7VA0F93QSAGXg2YFqetADpSOKsE%3D,NA,NA,NA,NA,NA,#465092503,NA,NA,NA,NA
15, Protector Silicona Similar Original iPhone 6 7 8 X Plus Febo ,290,NA,235,4945,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4.7,15,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-451583235-protector-silicona-similar-original-iphone-6-7-8-x-plus-febo-_JM,10,5,0,0,0,#451583235,Apple,Silicona,NA,NA
16, Funda Transparente iPhone 8 & 8 Plus Shockproof Hybrid Case ,440,NA,63,7,18 cuotas,24.44,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-455994544-funda-transparente-iphone-8-8-plus-shockproof-hybrid-case-_JM,4,0,0,0,0,#455994544,Apple,NA,NA,NA
17, Protector Super Reforzado iPhone 5 5s Se 6 6plus 7 8 8 Plus ,210,NA,98,195,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-445375131-protector-super-reforzado-iphone-5-5s-se-6-6plus-7-8-8-plus-_JM,1,1,0,0,0,#445375131,Apple,TPU,NA,NA
18, Protector Original iPhone 8 Plus Azul Pro ,1290,NA,0,50,18 cuotas,71.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=RDP9hBdflK3othsRh6i6c9QC%2FkvO93Qll8k5t1D9IBo7axUFkkR5pOjq73v2u450D%2FOUGr38G3Jvp8UY5eIsdZbVrdhwmoJA7Ei6TZ1ASYvVPdhKHwzkm34nwhRIuLicsDRlJ%2BDvim3ragmZJOGkyRrvZvDG71bpoPeDr%2Fq7Zsxbu%2BUqRyBMdd%2FULpCOyy7uoOH2g7%2B14YRVGubeI%2F2pDwg3qS826fyLxZvVept%2FD0S4yrYU9cw2iODWzkUyJ%2Fur5uyyCoRhUK2MOMlZmjEWg5iMk9Bq6f61nRleFPT1SaViqtHmHXKzLX88PNZh7qMTKohOHa8ox959Vsztp6dim43RAqfPOu5GvoZzN2TY1Vt6CoxvmCjOyQLwVtynJhlZH8kbtcg1SnvzuSrSxJu1KedljQAtrK%2BRD%2FzDo6LK%2F1%2FIOaqd5lcmUxb%2BuMaLlUu1OYyEIIoNbGXqxBqhTpO57eyqAxGFzKGWbXRnTeTqSqPGLuhWty%2BrFx%2BNi9MDM5Wl8ziuOLhF05n5Qey9l1DWYoatnAhaywdpMS6tyJrnajHrdwpzWgQSZeQMOOfuejY5D4j3oErjGC8aOSpbowAuB0LY7NoI2tDzvXJrJetKcFbkJfK8Q28SWytMu9Q4YS2n9Tkw88cI%2BJtfgP2Uh9fWN0IPog4QM%2BQEkAC3r1Y1ToCpNoazNBc0BW8d%2BSRi396LbS7JOQ6HVhouiUkafXWQYcEgfQXNmU%2FZ3PzzOx7RMkC2fOi4SZv2%2Bfs5qLrandFqW8TlTpsEPY1RCKC%2FuTQryfaPyNAClMgxRK24SPfnb9%2FoNCJqy4C9xw1OhLn%2BCIfGkSorblXzMWqeJdCxkcc18thXmFCC5fmgGmLh0yCAVT3%2BDvAp2rwP5dzGEBwdnnHWqmi6cbLNJU5e%2B2OzQ0MqYkyAvflRxmuL5%2B02xxPzrLvOhrI5dgjqMxtQyn7%2BZr%2FGgMnWLkR9wfzMFwx6oPKjCpqrARw1D%2BJZrJLmjH0Q6uBMZUXnVQ0F7bweAVfZUe9XyhrBoM9v%2F8K4eNP7YYHENc2Z2likXeQ2o3xGmr1ZbO9qN1wARFVhgqc0oc9v%2Bt%2BFBqKypTOBg10BGjp569CWCpUD2S%2BD2hTKyDsdjf3P7g8yCfnMAhJ38B%2F%2B9vI%2FACST6PLCNMg4GGdlE2fcypFs53c5OlZhoDw2JzRP7ccLsLs%2BopyTGtC8AwyUWqzQ3UKcLB60QjXmF%2BbIvTBUs%2B8w8FvYwxThnHO9tYhS%2BD7S0ycaOqa88Ep4tf%2F4Wa%2BxeDNAkQIvvfNBgzbJK8rFAqZx4OBz5NifhVYNSZ%2FTK1FeDOjfo9dmsoEwWD7G5bVyCg7J4iIyqV92rKHizTM1n8%2F%2BKgU1DtpHW4oruI%2Fci4fBL0DJAsQSQbveOiILYiMXQkzNjqiv2XmnHg%2BCZfTC7FeQ6mjwlY4FRDBzdOuFSJkho6f0FNNU6T8iexPr7ahJ41c%2BXFLIfqUEIrMM3pC1yi5qPbn1r6UATRl0GQR0M9KEes8VFKPobwUocdPPHJmDXy49CMHN3a8gOIa%2FWMC%2B89FNE1MqLjuwmfNxNIK3eyk4A%2F3QQ9%2Fg%2B8s81QexlmvDiBMeRZn7ub4sEi19WaeNQVZkRTsCPoDzfzaHrMVNNSCTz3oPVTfpia83mrfaJ8VGzLvOHgfUQj2hyeURgEo7MlypA1j10gBUp4XIy%2FyxP2gCgQ%3D%3D,NA,NA,NA,NA,NA,#457349548,Apple,NA,NA,NA
19, Estuche Case Funda Sellada iPhone 6s 6 7 8 Plus X Xs Xr ,440,NA,39,43,18 cuotas,24.44,NA,Entrega a acordar con el vendedor,NA,NA,5,2,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454146701-estuche-case-funda-sellada-iphone-6s-6-7-8-plus-x-xs-xr-_JM,2,0,0,0,0,#454146701,Apple,Silicona,NA,NA
20, Protector Resistente Al Agua Playa iPhone 5 6 6s 7 8 X Plus® ,290,NA,61,3992,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,4,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442743638-protector-resistente-al-agua-playa-iphone-5-6-6s-7-8-x-plus-_JM,2,2,0,1,0,#442743638,Apple,TPU,Genérico,360 cubre todo el equipo
21, Silicone Case Original iPhone 6 7 8 X Plus Apple Oferta Ya ,990,NA,110,54,18 cuotas,55.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PANTAYAUY,https://articulo.mercadolibre.com.uy/MLU-452827858-silicone-case-original-iphone-6-7-8-x-plus-apple-oferta-ya-_JM,12,0,1,0,0,#452827858,Apple,Silicona,Silicone,NA
22, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus + Vidrio 5d ,780,NA,45,45,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-443898511-protector-360-magnetico-iphone-6-7-7plus-8-8plus-vidrio-5d-_JM,2,0,0,0,0,#443898511,Apple,Aluminio,NA,NA
23, Funda Transparente iPhone 8 & 8 Plus Ultra Slim Hybrid Case ,499,NA,242,20,18 cuotas,27.72,NA,Envío gratis a todo el país,NA,NA,4.6,22,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-448803228-funda-transparente-iphone-8-8-plus-ultra-slim-hybrid-case-_JM,14,7,1,0,0,#448803228,Apple,NA,NA,NA
24, Protector Agenda Flip Cover iPhone Xs Xs Max Xr X 10 8 Plus® ,290,NA,43,3976,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442264811-protector-agenda-flip-cover-iphone-xs-xs-max-xr-x-10-8-plus-_JM,1,0,0,0,0,#442264811,Apple,Plástico,NA,Xs Xs Max Xr X 10 8 Plus
25, Protector Funda Sensible Calor iPhone 6 6s 7 7plus 8 8 Plus ,300,NA,38,62,18 cuotas,16.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-447363702-protector-funda-sensible-calor-iphone-6-6s-7-7plus-8-8-plus-_JM,NA,NA,NA,NA,NA,#447363702,Apple,NA,NA,NA
26, Protector Verus iPhone 7 7 Plus / 8 8 Plus+ Vidrio Colocado ,260,NA,251,274,18 cuotas,14.44,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443463104-protector-verus-iphone-7-7-plus-8-8-plus-vidrio-colocado-_JM,4,0,0,0,0,#443463104,Apple,Acrílico,NA,NA
27, Estuche Funda Silicona Para iPhone 6 7 8 7 6 Plus Xr Xs Max ,450,NA,484,94,18 cuotas,25.00,NA,Envío a todo el país,NA,NA,4.7,34,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-446243554-estuche-funda-silicona-para-iphone-6-7-8-7-6-plus-xr-xs-max-_JM,27,6,0,1,0,#446243554,Apple,Silicona,Iphone,Silicone Case
28, Estuche Funda Cinto iPhone 8 7 6 Plus Samsung Note Cinturon ,190,NA,56,1,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,3.5,4,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-444299695-estuche-funda-cinto-iphone-8-7-6-plus-samsung-note-cinturon-_JM?searchVariation=40016734251,1,2,0,0,1,#444299695,Apple,Cuero,Samsung,55
29, Estuche Carcasa Funda Cromado Flores iPhone 6 7 8 7 Y 8 Plus ,90,NA,171,99,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444678980-estuche-carcasa-funda-cromado-flores-iphone-6-7-8-7-y-8-plus-_JM?searchVariation=39406805865,11,1,1,0,0,#444678980,Apple,TPU,iphone,Borde Flores
30, Funda iPhone 6 6s 7 8 Plus Luxury Ultra-thin Back Case ,390,NA,94,20,18 cuotas,21.67,NA,Entrega a acordar con el vendedor,NA,NA,4.4,8,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-448273539-funda-iphone-6-6s-7-8-plus-luxury-ultra-thin-back-case-_JM,4,3,1,0,0,#448273539,Apple,NA,NA,NA
31, Funda Tpu Mármol Ultrafina iPhone 6/6s/7/8/plus/x/xr/xs Max ,299,NA,5,55,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-463050591-funda-tpu-marmol-ultrafina-iphone-66s78plusxxrxs-max-_JM,NA,NA,NA,NA,NA,#463050591,Apple,TPU,NA,NA
32, Funda Cubre Completo 360°iPhone 6/7/7plus/8/8plus/x/xr Glass ,149,NA,5,31,18 cuotas,8.28,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/VIKEI+SA,https://articulo.mercadolibre.com.uy/MLU-463616374-funda-cubre-completo-360iphone-677plus88plusxxr-glass-_JM,1,0,0,0,0,#463616374,NA,NA,Apple,NA
33, Funda+silicona+case iPhone 6 7 8 X Plus Apple Gofix ,490,NA,9,105,18 cuotas,27.22,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251573-fundasiliconacase-iphone-6-7-8-x-plus-apple-gofix-_JM,NA,NA,NA,NA,NA,#455251573,Apple,Silicona,Apple,NA
34, Protector Funda Estuche iPhone 5 Se 6 6s 7 8 Plus X Xs Xr ,199,NA,106,3,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449569369-protector-funda-estuche-iphone-5-se-6-6s-7-8-plus-x-xs-xr-_JM,8,0,2,0,0,#449569369,Apple,Silicona,NA,NA
35, Funda Estuche Bateria Cargador Remax iPhone 8 7 / 7 Plus ® ,790,NA,4,96,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=EoMDzeCXN78fDKOt%2FekSHLvW%2BMhEAXTIE1iQMQXFbKPWi7S4AtJltQnojqXEglva6RDdttjpXT9pcuFrIS7qMMm%2FEaCbkPS47GV6dIJRISqtc6BXfLEj13iBwoRJLRVO2EOC8MFxVEjqFQPTM7FCuxUPdhXw6UUX3zSnRiIlLnMt3Tly%2B3m7i1dPlFWhS%2FCkDSiKqmnT3UEiY%2Fgp8%2F8EWThe2kOtkKay9BjkUHc0uoZVSujqqUm7fCmWSQPeH28bqrPWDPeEUEx3jJfKNHkJzuRJP617EgeNtvQPiEFKqFEg0yEVlZDJLwyQbjuQ19OwIs6lDOgK%2BpPoXZFwq9I1qrYo7ZEPBcxhtcGscMURqNXKMXLoKp5L00euqshc3u04xOiFLFCjvBb%2BjhdY0bUKLelI8BTrGK5Sk1rhNe%2FBebx8tYeio1B3Qhkmw11vPg6RPn1ptOIM5HXlPOicyJdvDLlTujrXqb%2Bp1jZsWV22jvc5C%2BFabH1ok%2FiFeime%2BL%2BJBcmWt72LWqjGR2k1lhYK1ICuYxcjeoOHQ8DTLRm%2F4lbK5jVSoj3rVnNeYw70%2FpkN%2BFP568ATtG1UhXynLyNuAt4J54cUXsOlD7uIb5qRdy3Usj1xMSSYf3fGbmOjhik6dTf5wjFdrfXi6WCr0MJupl6%2FaY%2B8axZVxd9sVNHyemas1so6szc52IoxidWmD6JN8Nkxp5oeTs5hcuIA%2B5uPaWIykd5pY%2FQeMA%2BONnzgFEgoISi6q2ZVnVEl%2BqzAHlz4%2BjVfx5AW4NiIp5ax0%2BQrw0jgvthgO0SehM9gZF970sUcrNTLWrH%2BiitDJJ8WXMt8mfxjJb7PH8DPzSdoEJdaVny4sUeFD5wYyFyZw%2FAL%2FufIG%2Bsa5N8ulPwYf97eEhijSuY3mvUMiIwWqX37aSq24UY8zQivAO7%2FvIC39KZmuFL3mS6EQeNQUrUTM5meYTSfoC6%2B5hUEeaZ9M50ibJhZEqR1oHCxi9nPVgHHzwmmN9YdfiKUbFIsBIEmxlQRimrO%2BaYU6S6MsfnxaUjIPbeNKLePL5zWmkAw0siwtK%2F2ivQi1%2FYCklj1Mr5wVmQ28XUAlhHMtF5I%2FRlRjtWo3XT862xS6vk9rqVx2ge5lA1TDh9hGUs51oidXYjO8UDBriwQIpF%2F7IY0oRPS8rz5XgI229J8CefzE5gqHI5fjVB8FJkVPkaoBy5GsnijILok3Dk95ci0AmvQ%2BpoEW7fqejICYAfm%2Fxvv%2FenWUqhXAZWMGKMyZLhVIRNxwK%2BLdxg0vLZOOe6ICwdDQn8wjLTpx0PixjHevbYm5dAJqGa0sbIK3AUJctrxAr%2FXgLBFFiq%2BPLrsGA2v45SjmnmsT7kBYEqjj9ebaxdvv8pLwwFfgzLSlFJ1%2F6P8Yf44NOhRaI1NlW3R2X2AhlzS0%2BT4ziqI9SlEMnqnXplWf5iuCkcWoef1unxHjRDg8oi7b1UaOfbdCvwJjCGpOV%2FyBj4lc3e2LnRLDg5CGEHPKHdrEH4pLJNMHTbtCSnDwr2WFtI3rXltVcTV989rf8yaX2Mkx8bc7BKh%2FDqCsfRKWQLRHGowKaU0IdDL80wVNNjNrnodYGPxZt8PmgedOwzmeGZt1%2BfYgvBQdYSkldHacdMSsFGFTcvEtKDIIlDeoOcd1%2B8IJoxhoK8BJhLV%2BSnszMHURgFrH2ETQ%2BWJkbx0f2W1i6NMmONyI78UHJh55ZXospkJ4dKh,NA,NA,NA,NA,NA,#453221503,Apple,NA,NA,NA
36, Funda Eco Cuero Apple iPhone 8 8 Plus Caja Simi Original ,490,NA,6,12,18 cuotas,27.22,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-453894906-funda-eco-cuero-apple-iphone-8-8-plus-caja-simi-original-_JM,NA,NA,NA,NA,NA,#453894906,Apple,NA,Apple,NA
37, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,Silicona,NA,NA
38, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,6,16,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,1,0,0,0,0,#448209107,Apple,Silicona,Apple,NA
39, Estuche Funda Color + Vidrio iPhone 5 Se 6 6s 7 7 8 Plus ,230,NA,64,98,18 cuotas,12.78,NA,Envío a todo el país,NA,NA,4.8,4,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444895724-estuche-funda-color-vidrio-iphone-5-se-6-6s-7-7-8-plus-_JM,3,1,0,0,0,#444895724,Apple,TPU,Iphone,Borde Colores
40, Carcasa Protector Estuche Funda iPhone 7 8 Plus Original ® ,789,NA,2,4998,18 cuotas,43.88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459165088-carcasa-protector-estuche-funda-iphone-7-8-plus-original--_JM,NA,NA,NA,NA,NA,#459165088,Apple,Silicona,NA,NA
