search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo
12, iPhone 8 Kit Protector Funda Ultra Delgada + Vidrio Templado ,48.9,80.000,18,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.3,4,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-458321711-iphone-8-kit-protector-funda-ultra-delgada-vidrio-templado-_JM#position=12&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,3,0,0,1,0,#458321711,NA,NA,NA
13, Estuche Funda iPhone 7+ iPhone 8+ Protector Transparenterock ,34.99,NA,18,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHNOSMART+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-462539535-estuche-funda-iphone-7-iphone-8-protector-transparenterock-_JM#position=13&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#462539535,NA,NA,NA
14," Forro Estuche Protector Funda iPhone 8, Solo Rosado ",16.99,NA,7,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WL+INVERSIONES,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=8h0NVpDzhTtEQckPAvDD9Qt5trEDK%2FB7D%2B%2FAD49cRkcVEWBZ0xRBPa1Vusmdmd%2F2ypsgcPhoLWSjqSGOTMC2I1S%2BkOtAHVmRZowMqz3ipJ0q%2BoCOqgmxSeCMxi3ynVERUWJOaKe9xNFG3utnp7XdX1KfMBHwyZx63L6MD0n%2F%2FjuIMOonlak1JaXReYzt6Y5wim03th3w4KYYaVujNsnoTIxxut%2BJMo%2FDv%2BX74zO11VG3rA3fPFgP8lp%2BIcIwMVd2wkOqxjtwMYbr7hwCbrJbo4qsZEZdCoIcNqlFvF5q%2F%2FZtMbcZ%2BXZOJRbKVj9Xyz8Q8TZ12ypp9s4eOFJTyHVUgH9ITRlGvuIppD0eHbb%2FMjvmQovv3PGc5PSZSJTdEMC49Vb%2BQnVju3GVoH4IIIwOLVe2vPpQtJ9MDr9p4fFFUJAx5h9tRDpvzv%2BIkqTJcuNZbYe%2Bo96fBgn2DacgD8xrlKiiKeY%2Bf44b8bO%2B551KNj6DeZFGs37jlZ5wHyU2yl0gKxxuWU1EEen3foLQhJUHXUQQdKr%2B5OGV%2BFXUA1YRaI7dypqPpB3bVKbxxB%2BIelrm1%2Bnr1EbkFcmHZRNcUv%2FjQ%2BqMgpCNMrop7unlG%2BfadqXJ9Y6f5ji1VbhPbIItzbZTspP3GKmlV2sJrlRB5JKl5mMhy%2BtK%2FttrT3XEQmUOaqMmLBC17BQQSwwkE37mPOO4ILuMgwtK5noqqzt3%2FZeqlzjlMe3rnlnddcXQsfasD4fU2Gqq4oueHCvHTD2IfonKVWNYeOFddII1ReKyEegKgBljV%2BinrZNI5RJPUvwETFJBhoKEMKmxlcTPdRHeIlqhxvsJ7uDSQ3svcunpatSpvo5kKP7TkMKszOaI1Dj211q%2Bc93s4pq9w%2BJjEmx06q5PIPVJHUOf%2F4KW7KjT9IM7T2%2FBIP7ecyVuuDoGii5Ll8bQUL7sImgmWhDXoeRy3Is8qEK4GDozQj%2B5%2FYB6gCMlIXvfhAic4mJs6BJdID1gpuGudj8MFyTCeKWhRKPq9bLTaHgDWH9zn1jQGqZV%2FZyDJqjEWLcu26o44tEZWvosSz%2BQ%2FUio00L5liqYvqMfdv84D6tiiuOrtCf2TN8bNvIWOlUymuuWu2J6q32SwPRsw0xS32FBrTxLeq8WvkU%2BOtP%2BxtI8E8U5ItwdLHURfUhjWtcR7sLjH%2FniNG5qaw%2FfHPz6RFh0Rf0jb5FW6dEAi5HHeqOz0Mz9OUI%2FUdaIM8NhdOaA712%2FuBW9Vvp2HbqtZs2JtOvo72t9FpVGTCYz9ig6mp7Zrm%2Fpfn2PnqWGIKQd02%2B%2BLU%2FvSZllG9qIFkQ56AHkmee3pX5%2BvdGrWHTgVodp6sTiMxS1dUEfrlC7ngJmherVvElErUMVaqGVXCaEPoEuPP8Mh%2BB9EV2q5B2KJrGFuLhRXwb6Ss%2FD1pxAWy3ZwgR3T%2F7CRERBV7s4ZkjQKLVZAe0HaZz7gukLpzSZ%2BKZXTwO%2FAzG9keKF%2F2u3ce53rks6uT%2F3bypXFZpu1GMXPgvrMuQKh0irmMGmIosXM1ckbzbELjS4gZrnQJb28KFIS%2B7tKGwkAKPZDAwuqjoyYEqJp69DlKuzkoqPb%2BlNw4fpzIkhfPF4jS%2BD2LUAwQbULi%2FGM7G6ah9Zy3YVfdcXJc1WLSvLMRi0%2F2sxefY3sjXlV5EYx%2FJqWPfrUm%2FwoQ%3D%3D,NA,NA,NA,NA,NA,#472579934,NA,NA,NA
15, Otterbox Defender Series Funda Para iPhone 8 Plus Y iPhone 7 ,211.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-459385397-otterbox-defender-series-funda-para-iphone-8-plus-y-iphone-7-_JM#position=15&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#459385397,NA,NA,NA
16, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Rosa ,40.3,NA,9,258,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483212763-funda-antichoque-para-iphone-x-78-78-plus-rosa-_JM?searchVariation=40895022946#position=16&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#483212763,Apple,Apple,NA
17, Funda Efecto Espejo iPhone 7 iPhone 8 Mickey & Minnie Mouse ,22,NA,1,5,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SUMINISTROSHOTELES,https://articulo.mercadolibre.com.co/MCO-526967920-funda-efecto-espejo-iphone-7-iphone-8-mickey-minnie-mouse-_JM#position=17&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#526967920,iPhone,Apple,NA
18, Funda Protectora Tpu iPhone 8 ,15,NA,0,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COOLCASESTORE,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=7BQn%2F9jEDhCstCwThdatj%2FRLSZzvKp2NNf%2FUUPjZ9slrqP9m6xUTOhlQK3Wubhln91AdQ75h4kLBy8dumx%2ByuiC5trsP3PoJEBELeHM4R9W%2B2Y31bd0TnAHpOPVV%2Fq07Pj%2FZwNbXX1nhfIeMD2BRljroi5pQPlpaq3ztik%2F90lzxOCKDjjkaxSu6Ox28GnLXCEP3%2BoU4tOibOxyLV%2FM8WGSnOUtebEmhBrSf6pu6G0PwL46J60KpxS7wQD9IhqJRUNzuSUwU9b2tXEV8MXcNN0SM2RqpwXW2jW9ZyKcfSvpWSVJiKV6Inp9%2Bj4J%2FZV0LxDevEbcuGKO%2FbbgQFyBTzRnYvEThmgLVUY2gNas6uFVw1WFwUxh7lXgDJJDF7JRLI3cl%2BbcMyPI%2FXbBPAMqawc11XJilf63ETnijnxtg%2BXQrkrzEQPLvCmrf00bdQMiczpDQXBis0gmBxfGpbCltVy72GcaWOS7F3jwgHg1ufxXMyt%2BSwTfcmNlnFYwQZi9Iq02XGiu2kZx9nqe5aeZMazq8DOlAwPNd8HZaY489C%2BFYXkUTgUwFVEURlf8KNjXxItNZdiPHvYKZnxn%2FgSU5hQqJxDADuTMigZaLE4KZz84I%2BApTPnHevHe8OuMZ6XLewgSPBmDu4m%2B1WgzV%2FVVIWU%2F%2Bm4YScG3fOU%2BzgzU%2BsgTbZOV4kWFofBMMp2cJQdO1WVmQzaXGd41Z6wa1s%2BjyUiwCi89xmERVTcOeve7iFgPzuETUS3tU%2Fvo9i23FbL2iQeivopQRP%2FJfBXGKcVuUv3VfmcOSXw5WAz9kZCxSjQBj%2BdtYueKRXc15y5vKIUgB4vcnTBhZTMGXpYUPrxkH9TZaAOdJgKstX38tNJF2fG6Z5EehPCLEfLZHRyS7RozHcUU5PaJ22X3syq8QBU6wgbtUxsX1qi1d4attJsp4O6%2Bim9Zti3LqImTk4NTmx461fTAXLazEeXNFgOhsujY0EcP9HJXz3yQTDoRyDhz2dPQMWTd4AqoCuopOLgjlDLsKuzT9JismRjwdaILNxNSX1XTd9XorDyyjCRaI3ohw9sEevCxXeN683ktfi8yCQy7Xoy%2FbkWV5toDMFR84hChZf5ZJUGBLjHUK4bg7xWhJbmRj30IaTPqvX4RdEJTI59afIiTDTttyB4etO8lfeQK8MKq6z7yXbD%2FkXQ9XNP12h736pf7KVOHDuKIb2LgBVqzbpF3y7DnQYM%2Fqpn4XBNzdt8prOqC5zmYzgmdrZZ%2BDVupE0a6ksadjLe4Q4fPCfBzJCNs6p%2B1IIik3Ir9H2sDTjOXFXneJmjA9FIIpC9R24s%2ByX4pxsemT4FCFSf4MIugKfWwTWm9hteGHv%2BX6Y%2BcaWIAgj7A%2Fg7Gt3eQGS9eFQzZQSxPMeIQW%2BpUY2lUfCLalM6ScVj40NB53k7qAx%2Foh3yJu7gIHgqWtjutTR5FX9egAgnTpMsQbhSq4kNghXJ8kBqXSP%2BkeQZLL7MlSz3cC6a3qsoKohPtdVZkDgsd3YBWd4dFuyanWurewdyi1Isk%2FZr3tWNwGKZQnE4uBYIcyBgJ%2FgXNmuoT77mjoHJOetasETg2Ih0WwItkWMIPWjbbarmTSf7UahK26NexbLemNIimkwnKWNT2gnVENTbIw9uMunJg7lpY3tQ%3D%3D,NA,NA,NA,NA,NA,#489914157,iPhone,NA,NA
19," Funda iPhone 7, Funda iPhone 8, Diseño Marmol Rosa Brillant ",96.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522498805-funda-iphone-7-funda-iphone-8-diseno-marmol-rosa-brillant-_JM#position=19&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#522498805,NA,BAISRKE,4326461302
20, Funda iPhone 8 Funda iPhone 7 With2 X Protector De Pantalla ,92.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-525634769-funda-iphone-8-funda-iphone-7-with2-x-protector-de-pantalla-_JM#position=20&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#525634769,NA,ORETECH,NA
21," Funda De Oro Para iPhone 7 Plus /iPhone 8 Plus, Technext020 ",63.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-468464872-funda-de-oro-para-iphone-7-plus-iphone-8-plus-technext020-_JM#position=21&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#468464872,NA,NA,NA
22, iPhone 8 Plus Kit Protector Funda Delgada + Vidrio Templado ,48.9,80.000,24,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.2,6,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-458321230-iphone-8-plus-kit-protector-funda-delgada-vidrio-templado-_JM#position=22&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,4,1,0,0,1,#458321230,NA,NA,NA
23, Funda Forro Protector 360 Gkk Estuche 3 En 1 iPhone 8 Plus ,27.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,https://articulo.mercadolibre.com.co/MCO-516372872-funda-forro-protector-360-gkk-estuche-3-en-1-iphone-8-plus-_JM#position=23&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#516372872,NA,NA,NA
24, Estuche Funda Forro Otterbox iPhone 8/7 Plus Statement Negro ,129.9,NA,0,10,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-496031857-estuche-funda-forro-otterbox-iphone-87-plus-statement-negro-_JM#position=24&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#496031857,NA,NA,NA
25, Estuche Protector Funda iPhone 8 Transparente Silicona ,14.9,NA,0,1000,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APPSTORENLINEA,https://articulo.mercadolibre.com.co/MCO-508957711-estuche-protector-funda-iphone-8-transparente-silicona-_JM#position=25&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#508957711,NA,NA,NA
26, Funda Piel Lujo Frances Noreve (f) Apple iPhone 8 Plus ,225,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723863-funda-piel-lujo-frances-noreve-f-apple-iphone-8-plus-_JM#position=26&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#494723863,NA,NA,NA
27, Amazonbasics Funda Para iPhone 7 Plus iPhone 8 Plus Roja ,24.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRA+_SEGURO,https://articulo.mercadolibre.com.co/MCO-454204947-amazonbasics-funda-para-iphone-7-plus-iphone-8-plus-roja-_JM#position=27&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#454204947,iPhone,NA,ROJA
28, Estuche Funda Forro Otterbox iPhone 8/7 Statement Seri Negro ,129.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-491790453-estuche-funda-forro-otterbox-iphone-87-statement-seri-negro-_JM#position=28&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#491790453,NA,NA,NA
29, Fundas De Silicona Para Iphone 8 Y 8 Plus ,25,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEBASTEANO,https://articulo.mercadolibre.com.co/MCO-495735959-fundas-de-silicona-para-iphone-8-y-8-plus-_JM#position=29&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#495735959,NA,NA,NA
30, Funda Piel Lujo Frances Noreve (l) Apple iPhone 8 Plus ,265,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723843-funda-piel-lujo-frances-noreve-l-apple-iphone-8-plus-_JM#position=30&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#494723843,NA,NA,NA
31, Funda Piel Lujo Frances Noreve (v) Apple iPhone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Lo retiro en el domicilio del vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-497981672-funda-piel-lujo-frances-noreve-v-apple-iphone-8-plus-_JM#position=31&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#497981672,NA,NA,NA
32, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723905-funda-piel-lujo-frances-noreve-h-apple-iphone-8-plus-_JM#position=32&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#494723905,NA,NA,NA
33, Funda Iluv Para iPhone 8 Y 7 Crystal Ring Transparente ,47,NA,0,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANROHEZ,https://articulo.mercadolibre.com.co/MCO-518710068-funda-iluv-para-iphone-8-y-7-crystal-ring-transparente-_JM#position=33&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#518710068,NA,NA,NA
34, Funda Piel Lujo Frances Noreve (e) Apple iPhone 8 Plus ,225,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723888-funda-piel-lujo-frances-noreve-e-apple-iphone-8-plus-_JM#position=34&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#494723888,NA,NA,NA
35, Funda Anti Golpe Y Disipación De Calor Para iPhone (4modelo) ,9,NA,0,3,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CHICSHOPCOLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=DQgDZJFJW8T%2FvHipvg8rXHuNxy2rpnrgc2OOEX%2F8ue8o%2Fk%2FhQ3Z90fon0xAMrfLjLMv5vuzuw5uDIP%2FYyCA16bV95usCN1KaYP88VbAtUiqfXoeqOZ04FXBQsNWaXUWOdLqCV4evRGCo2JZTfBkNvFBN0THKeFt0DdC3eoPH78U%2B8VTONgO7Xk%2FhkbgcjmJQiDvuHCvUvUqNqRwCGE5aNAJVIdgWBxEoBCpWhN3Q0IayuP6CJBtM8CwiRatjZybpS5TiVOrcNjSwjRJ2Uk97CyeVAXtaLj6wq0swxpdiJxwnoL%2Fz6sPmdUD1zXLnyQYjEYJdTwudu4zvuOpEZlEjPeoyocVWksbrPMcW4iS5LDECCQTMidZO0BYOjbSLZd6Omg32Emdq1mTdeqA7lAuWKmLMqB8GUwNiU%2F0kkEb0CoQssUjB5EN4lIqkwl%2BRwzM3gMyLmPieHwPbLYZNSB0U5SSnhIuacNM24qK0t%2FOigNEZF3yFvVTeisMdLkK5ID2Z7xY1EXF53sBW%2BA0m6FIaSgsZI%2FBqnHjNkSPRyDtN6PardI9Qv2dR9Ba1vQGG5aDDzIeOJrGeA%2BPfrXJA4cfoMFk28CAf2Kn5cU7PHXUnO9fjs0q9JFOi4AzVw962C0wXCjSjiUeumB2SKgjHx0TqhjOINrmbmR5UrJOu13xNTadty1GLceP0SSwPGyJEXBAwMbe4D9vp%2FGHehm174ecyE3o8bpHdJLzhC7b%2B9uCnj9amoik04b2pv%2FtXb6EMbYLNPx%2FCgDrktuS655IsG0PwldsPd6pPf11R5mBSOcOeA4v%2FQj4fk9gPUEuHGi6QAcaQoPMrwTkaoyYztj0qzjJlsBrLO4ERYlzjnZSrfkLwt%2BMPYLAK2A1w0w1Jb4TPPgnBpehBtebkNDpFjUY9UBXm6VqtzqMLIgAcm7DS38EfN9FQE%2B80zPZsQ1PYgzL0bpUpQslxHY7rMV12rgtQUCBs6uQRMEW7wu7XvDkLxU3oQGn2QM142N5JXb7%2BuUIbeQdlFEhN%2BRpN31BrAspH7UtfrBagF%2BaB0KkvYukTYk50H6JHSyaFh1p%2Fcoz1U5Zxk%2BuR%2Fklu2jQzHyuWwjyZ2yEpqQDuD3lnDPivIkbyop4UNfgRr0mwUgNhI7v4K5QA4Z052OkE8uuaOFVxyjEeCrsRtIhrNBOS9p0ERIL6x%2FwbcoDjz%2FS5X8WgnC8vyEDoRQiM1zfp1FVGeJtDQWWVygpxhROYIRw4Et3HfTajwrzviOwEShM20c%2BwNSUByL9gmyuXn%2F3PduBfUat1Noy887puY89ppQlpHyRT9IzP1ycokgwA1jE7m3gQleKVJxj2Ed%2B1POB%2FKyG%2BGv8UXQbE0rNPjcVzTdwA3IklW0bDV6n99F%2FuQFa3fxzcp0pb0TscPaAB%2BXCnmKxVg0SVH69GyNytQEsUyaiFyrmvGyYipFkh%2B9WY6zs8LBc%2BLUyS4cyXXqZr%2FVPDmRnaypBigSlJVVW6XDhAOgpyTKdopK0NiXkk82RereDtlJLkG9q09rf5sAvA1X7rG%2FSK1TrQGU%2Bm0crKvkV1ahXpE01sMqNo38TtZZO%2BUpJj%2BLyf%2FCiD2T68Ky%2F1GJxLpXtvn2TPTakaWumO6Sf7Gk33icSkAIHV%2B3pYvkVf34R549hlt8EyadeOtHCzFftmyVmbfMdXvka6B7h4608gsRSO,NA,NA,NA,NA,NA,#525359401,iPhone,NA,NA
36, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494724012-funda-piel-lujo-frances-noreve-h-apple-iphone-8-_JM#position=36&type=item&tracking_id=f719a2fe-7812-4a39-8afa-b021b017311b,NA,NA,NA,NA,NA,#494724012,NA,NA,NA
