search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo
1, Funda Forro Protector 360 Gkk Estuche 3 En 1 iPhone 8 ,27.9,NA,7,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,https://articulo.mercadolibre.com.co/MCO-516343803-funda-forro-protector-360-gkk-estuche-3-en-1-iphone-8-_JM#position=1&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#516343803,NA,NA,NA
2, iPhone 8 Plus 7 Plus Funda De Silicona Transparente ,9.4,NA,5,15,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APRECIOSDEREMATE,https://articulo.mercadolibre.com.co/MCO-525740005-iphone-8-plus-7-plus-funda-de-silicona-transparente-_JM#position=2&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#525740005,NA,NA,NA
3, Carcasa Funda Estuche iPhone ,19.999,NA,5,2,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MLOKEDO,https://articulo.mercadolibre.com.co/MCO-517962345-carcasa-funda-estuche-iphone-_JM?searchVariation=40002255587#position=3&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#517962345,iPhone,NA,NA
4, Spigen Tough Armor [2nd Generation] Funda iPhone 8 Plus ,119.9,NA,4,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-463250747-spigen-tough-armor-2nd-generation-funda-iphone-8-plus-_JM#position=4&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#463250747,NA,NA,NA
5, Funda Sumergible /iPhone 8/7plus/ 6 Plus /8/7/6/6s/universal ,34.99,NA,17,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NEXOSGROUP2010,https://articulo.mercadolibre.com.co/MCO-447917005-funda-sumergible-iphone-87plus-6-plus-8766suniversal-_JM#position=5&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#447917005,NA,NA,NA
6," Forro Estuche Protector Funda iPhone 8, Solo Rosado ",16.99,NA,7,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WL+INVERSIONES,https://articulo.mercadolibre.com.co/MCO-472579934-forro-estuche-protector-funda-iphone-8-solo-rosado-_JM#position=6&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#472579934,NA,NA,NA
7, Estuche Funda Bumper Protector iPhone 8 / 8 Plus Negro ,39,NA,39,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KLIDAD+OFICIAL,https://articulo.mercadolibre.com.co/MCO-524696672-estuche-funda-bumper-protector-iphone-8-8-plus-negro-_JM?searchVariation=40859589966#position=7&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#524696672,NA,NA,NA
8, Vidrio Cristal Trasero Repuesto iPhone 8 Plus 100% Original ,89.9,NA,11,25,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IWORLDSERVICE,https://articulo.mercadolibre.com.co/MCO-465277145-vidrio-cristal-trasero-repuesto-iphone-8-plus-100-original-_JM#position=8&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#465277145,NA,APLE,CRIREP8P
9, Vidrio Cristal Trasero Repuesto iPhone 8 100% Original ,79.99,NA,5,15,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,2,1,https://perfil.mercadolibre.com.co/IWORLDSERVICE,https://articulo.mercadolibre.com.co/MCO-465277106-vidrio-cristal-trasero-repuesto-iphone-8-100-original-_JM#position=9&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,0,0,0,1,0,#465277106,NA,APLE,CRIREP8
10, Funda Iluv Para iPhone 8 Y 7 Plus Crystal Ring Transparente ,47,NA,2,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANROHEZ,https://articulo.mercadolibre.com.co/MCO-518742210-funda-iluv-para-iphone-8-y-7-plus-crystal-ring-transparente-_JM#position=10&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#518742210,NA,NA,NA
11, Estuche Funda iPhone 7+ iPhone 8+ Protector Transparenterock ,34.99,NA,18,5,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TECHNOSMART+DISTRIBUCIONES,https://articulo.mercadolibre.com.co/MCO-462539535-estuche-funda-iphone-7-iphone-8-protector-transparenterock-_JM#position=11&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#462539535,NA,NA,NA
12, Otterbox Defender Series Funda Para iPhone 8 Plus Y iPhone 7 ,211.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-459385397-otterbox-defender-series-funda-para-iphone-8-plus-y-iphone-7-_JM#position=12&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#459385397,NA,NA,NA
13, iPhone 8 Plus Kit Protector Funda Delgada + Vidrio Templado ,48.9,80.000,24,4,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.2,6,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-458321230-iphone-8-plus-kit-protector-funda-delgada-vidrio-templado-_JM#position=13&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,4,1,0,0,1,#458321230,NA,NA,NA
14, Forro Estuche Funda 360 Antigolpe Waterproof iPhone 8 / 7 ,239.999,NA,4,5,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMM_COLOMBIA,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=3y%2FA54kzovOfVW6kZfmg6Ut2vgl%2FFVrPzal4jjjQPlgobO56RLJ2EYCZPIR39uOgWYx%2BakYUqmWe2WKt1K52v0PNCnmRcPA3Jh8CFjjYigwZ4mEZJv0QTzfjiI2x%2BDZrnPJO04S4PJYqxnBjj7jiMBKmiki%2FQTlUxZUsTeNjLAknky5Ajr69WABxMuk3ka5%2FwkDIiDHqx2vGPWBABNEashFEOk0PAez8BSldfvwIXFM%2BrOludvEW6DeU2RZ3%2BZmr19MMImJ4%2BpKbL3bZrcQvXS9tPqr0BB71ZYipS%2Fu67QGVQoviaRWnfIt5gmggBVwuBLjXAjKwxfqttfgL4uhOKetM9UW2YxG1vDqX6pqaADaPH%2FcAdU0GGTH9uX4VgVFGI8OiuGs1D5sImSTvFNOOBk%2Bcmurp%2BPzVVYNpQuEFaqEpPaPYKFQpGiwxkz6kbBGoIQoKNNcfoQkDTqVq%2BT%2F4u9uujxuxGl5XfTf23dzxhB%2FVrqZFefGZ%2FgyWXJp2IiMnaNrABl5Bwg1XZl%2B3YW4tB6IrduYw71LaiVn9T14PhEvEBT%2Bswb0r5r75hxWghaoJZELTGaDJ3fbGjEYjOgm5%2F09AnQoZZetowc0%2Bn2lwKK8JDTzM9%2FozYbQ%2FYZCFY1s1zoaEaFAeknoX5orKMfWzL9KiJs30ZrjcSxeAofW0bhLtwP0glGVZvKwJwuxcGfo6ZpjKdkHBoxHxNytMyAeS9gA9bC0lcEytqeKxr6YxpiZS6nLGTiFgmLnmvvZHBspWutjJxet7oQuCyIy0bYRXZdHPwMY7rp1H%2BzN8za%2F3Ue8iEEG9OIIN0b%2FKPPKWxvM8HjAWSN0KcHlGsrMbAb7Lxg58blBBicueVvd03xl3YiIGDyfjK%2BbYifopFWHjuzPxEqyItP8QmZBbM6Nc%2F0jc4IWTp1wCk7m6wG0cEh2z6LmOIZd%2FdRqeau%2BK0jw4voGgJZLjfYakk7QR%2B1vRVEN3goMd78SQ%2Bv3U6F%2BKMmvSDl5X09bllSnWZWUY810MF%2FdzaowMRh6uBxoaBeD8%2Bo%2FPyckSCU7Fbz5fqARLjOIfgiU0O%2FPBuytjVuCwguxgDislD4nRo7GFeHZIAsP9e5OfDK0n%2FEEb9smcCPS%2B5Kgyi6eMEgzgnnhF9PBMyhmCpK%2BbUrfnPbSRjm%2FdI%2BBqrPtlqiCIM3VXmX8EO2cV7%2FBxeJV0cn1s%2FvbPfVTLpVi7u%2BUPVl8i1hVC7D1c%2F7GwZwXg%2BSfVCrflNPali9Ri3DvaWDVGcnjeGW3S81iV%2FBdSjREIHgyB%2FB9gauvjd7LSpLfMvK4c2qdPGxNOlPRDoDn4QoqLBh3VGE1Z0OYz%2FQXGZQmrrDHxALIxSj2o8OA4w%2FhjiPBTOM7xFEgim9kzim1QMLNtLs8jsThvnmjdgWGH80pg0KcYyAvZbrWhrHfMFDBBCaiczHs86CgI1XoAxI5kPIjA9ZsDaLzoz2zdNCciAGkUnOyoReCXzom7Dx2M%2BpXpMM0%2BHsRIGv8TA7tA5afA93y2BTwfC27UJCK64WMeGINsxLKwNEOpoDNk0hiGmyDGIAzlWbFscwGVoTvoVZt4ruhtOtPPWBzj32QScxS2F9W0zDhDcgzRSlgu4AxrK5sr1ToIGi6Mk8AwvCpgCN0oZZ3jLTUHwEzYKV0k%2FoAEF2b26EkKGDLo2Ig6jfHp%2FeJNChI%3D,NA,NA,NA,NA,NA,#458915031,NA,NA,NA
15, iPhone 8 Kit Protector Funda Ultra Delgada + Vidrio Templado ,48.9,80.000,18,2,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,4.3,4,https://perfil.mercadolibre.com.co/TIENDANOSTRA.COM,https://articulo.mercadolibre.com.co/MCO-458321711-iphone-8-kit-protector-funda-ultra-delgada-vidrio-templado-_JM#position=15&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,3,0,0,1,0,#458321711,NA,NA,NA
16," Funda iPhone 7, Funda iPhone 8, Diseño Marmol Rosa Brillant ",97.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-522498805-funda-iphone-7-funda-iphone-8-diseno-marmol-rosa-brillant-_JM#position=16&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#522498805,NA,BAISRKE,4326461302
17, Funda iPhone 8 Funda iPhone 7 With2 X Protector De Pantalla ,93.99,NA,1,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-525634769-funda-iphone-8-funda-iphone-7-with2-x-protector-de-pantalla-_JM#position=17&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#525634769,NA,ORETECH,NA
18," Funda De Oro Para iPhone 7 Plus /iPhone 8 Plus, Technext020 ",63.9,NA,1,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-468464872-funda-de-oro-para-iphone-7-plus-iphone-8-plus-technext020-_JM#position=18&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#468464872,NA,NA,NA
19, Funda Forro Protector 360 Gkk Estuche 3 En 1 iPhone 8 Plus ,27.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CAROLINA.CASTRO68,https://articulo.mercadolibre.com.co/MCO-516372872-funda-forro-protector-360-gkk-estuche-3-en-1-iphone-8-plus-_JM#position=19&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#516372872,NA,NA,NA
20, Estuche Funda Forro Otterbox iPhone 8/7 Plus Statement Negro ,119.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-496031857-estuche-funda-forro-otterbox-iphone-87-plus-statement-negro-_JM#position=20&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#496031857,NA,NA,NA
21," Funda Carcasa iPhone 8 , 7 Original Spigen Thin Fit Dorada ",34.9,45.500,0,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/DELLTHUS,https://articulo.mercadolibre.com.co/MCO-449592535-funda-carcasa-iphone-8-7-original-spigen-thin-fit-dorada-_JM#position=21&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#449592535,iPhone,Spigen,Thin Fit dorado iPhone 7
22, Funda Piel Lujo Frances Noreve (f) Apple iPhone 8 Plus ,225,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723863-funda-piel-lujo-frances-noreve-f-apple-iphone-8-plus-_JM#position=22&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494723863,NA,NA,NA
23, Amazonbasics Funda Para iPhone 7 Plus iPhone 8 Plus Roja ,24.9,NA,0,NA,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COMPRA+_SEGURO,https://articulo.mercadolibre.com.co/MCO-454204947-amazonbasics-funda-para-iphone-7-plus-iphone-8-plus-roja-_JM#position=23&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#454204947,iPhone,NA,ROJA
24, Estuche Funda Forro Otterbox iPhone 8/7 Statement Seri Negro ,119.9,NA,0,10,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BZ+GP,https://articulo.mercadolibre.com.co/MCO-491790453-estuche-funda-forro-otterbox-iphone-87-statement-seri-negro-_JM#position=24&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#491790453,NA,NA,NA
25, Fundas De Silicona Para Iphone 8 Y 8 Plus ,25,NA,0,12,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SEBASTEANO,https://articulo.mercadolibre.com.co/MCO-495735959-fundas-de-silicona-para-iphone-8-y-8-plus-_JM#position=25&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#495735959,NA,NA,NA
26, Funda Piel Lujo Frances Noreve (l) Apple iPhone 8 Plus ,265,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723843-funda-piel-lujo-frances-noreve-l-apple-iphone-8-plus-_JM#position=26&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494723843,NA,NA,NA
27, Funda Piel Lujo Frances Noreve (v) Apple iPhone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-497981672-funda-piel-lujo-frances-noreve-v-apple-iphone-8-plus-_JM#position=27&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#497981672,NA,NA,NA
28, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 Plus ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723905-funda-piel-lujo-frances-noreve-h-apple-iphone-8-plus-_JM#position=28&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494723905,NA,NA,NA
29, Funda Iluv Para iPhone 8 Y 7 Crystal Ring Transparente ,47,NA,0,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANROHEZ,https://articulo.mercadolibre.com.co/MCO-518710068-funda-iluv-para-iphone-8-y-7-crystal-ring-transparente-_JM#position=29&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#518710068,NA,NA,NA
30, Funda Piel Lujo Frances Noreve (e) Apple iPhone 8 Plus ,225,NA,0,6,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723888-funda-piel-lujo-frances-noreve-e-apple-iphone-8-plus-_JM#position=30&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494723888,NA,NA,NA
31, Funda Piel Lujo Frances Noreve (h) Apple Iphone 8 ,255,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494724012-funda-piel-lujo-frances-noreve-h-apple-iphone-8-_JM#position=31&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494724012,NA,NA,NA
32, Funda Piel Lujo Frances Noreve (f) Apple Iphone 8 ,225,NA,0,7,36 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CALLE+DEL.COMERCIO,https://articulo.mercadolibre.com.co/MCO-494723964-funda-piel-lujo-frances-noreve-f-apple-iphone-8-_JM#position=32&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494723964,NA,NA,NA
33," Runsy iPhone 8/7 / 6s / 6 Funda De Bateria, 5500mah Recargab ",261.99,NA,1,12,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GUZMANQUINTEROQUINTERO2,https://articulo.mercadolibre.com.co/MCO-530671009-runsy-iphone-87-6s-6-funda-de-bateria-5500mah-recargab-_JM#position=33&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#530671009,NA,RUNSY,NA
34, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Azul ,40.3,NA,5,286,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483700658-funda-antichoque-para-iphone-x-78-78-plus-azul-_JM?searchVariation=40895018939#position=34&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#483700658,NA,NA,NA
35, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Negro ,40.3,NA,17,259,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,3,1,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483233782-funda-antichoque-para-iphone-x-78-78-plus-negro-_JM?searchVariation=40895019920#position=35&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,0,0,1,0,0,#483233782,NA,NA,NA
36, Forro Protector iPhone 8 Plus Cover Funda Estuche + Vidrio ,32.9,NA,0,3,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/IMPORTCALITIENDA,https://articulo.mercadolibre.com.co/MCO-468285346-forro-protector-iphone-8-plus-cover-funda-estuche-vidrio-_JM#position=36&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#468285346,iPhone,NA,NA
37, Funda Estuche Caso De Lujo Para iPhone 8 ,17.99,NA,1,4,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MUSIC_AND_SOUND,https://articulo.mercadolibre.com.co/MCO-516050432-funda-estuche-caso-de-lujo-para-iphone-8-_JM#position=37&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#516050432,NA,NA,NA
38, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Rosa ,40.3,NA,8,259,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483212763-funda-antichoque-para-iphone-x-78-78-plus-rosa-_JM?searchVariation=40895022946#position=38&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#483212763,Apple,Apple,NA
39, Estuche Protector Funda iPhone 8 Transparente Silicona ,14.9,NA,0,1000,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APPSTORENLINEA,https://articulo.mercadolibre.com.co/MCO-508957711-estuche-protector-funda-iphone-8-transparente-silicona-_JM#position=39&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#508957711,NA,NA,NA
40, Funda Silicone Case Original iPhone 7 / iPhone 8 ,35.999,NA,0,1,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/CONTAINERVIRTUAL+235,https://articulo.mercadolibre.com.co/MCO-517576633-funda-silicone-case-original-iphone-7-iphone-8-_JM#position=40&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#517576633,NA,NA,NA
41, Funda Antichoque Para iPhone X - 7/8 - 7/8 Plus - Blanco ,40.3,NA,2,275,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PHONETIFYTIENDAONLINE,https://articulo.mercadolibre.com.co/MCO-483212381-funda-antichoque-para-iphone-x-78-78-plus-blanco-_JM?searchVariation=40895021541#position=41&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#483212381,Apple,Apple,NA
42, Funda Protectora Tpu iPhone 8 ,15,NA,0,12,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/COOLCASESTORE,https://articulo.mercadolibre.com.co/MCO-489914157-funda-protectora-tpu-iphone-8-_JM#position=42&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#489914157,iPhone,NA,NA
43, Funda Silicona Case iPhone 8/8 Plus Forro Estuche Económico ,18,NA,1,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/HAROLDORTEGAMAZZILLI,https://articulo.mercadolibre.com.co/MCO-458953224-funda-silicona-case-iphone-88-plus-forro-estuche-economico-_JM#position=43&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#458953224,NA,NA,NA
44, Funda De Cristal Templado Ultrafina iPhone 8 Plus ,40,NA,0,NA,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDADEMASCOTASVENUS,https://articulo.mercadolibre.com.co/MCO-526398598-funda-de-cristal-templado-ultrafina-iphone-8-plus-_JM#position=44&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#526398598,NA,NA,NA
45, Forro Estuche Case Funda 360 iPhone 8 + Vidrio Templado Glas ,29.9,NA,2,1,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/BICLAPP,https://articulo.mercadolibre.com.co/MCO-505972877-forro-estuche-case-funda-360-iphone-8-vidrio-templado-glas-_JM#position=45&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#505972877,NA,NA,NA
46, Funda 360 iPhone 8 Plus Anti Impacto Silicona Envio Gratis ,29.9,NA,0,NA,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TATI4318703,https://articulo.mercadolibre.com.co/MCO-503001780-funda-360-iphone-8-plus-anti-impacto-silicona-envio-gratis-_JM#position=46&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#503001780,NA,NA,NA
47," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda Rígida Slim ",91.9,NA,0,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-463244431-funda-iphone-7-plus-funda-iphone-8-plus-funda-rigida-slim-_JM#position=47&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#463244431,NA,NA,NA
48, Ferrari iPhone 8 Y iPhone 7 Funda Por Teléfono Celular Colo ,213.99,NA,0,12,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SKYJOB,https://articulo.mercadolibre.com.co/MCO-494327442-ferrari-iphone-8-y-iphone-7-funda-por-telefono-celular-colo-_JM#position=48&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#494327442,NA,CG Mobile,NA
49," Funda De Billetera Para iPhone 8 Plus, 7 Plus, 6 Plus Y 6s P ",91.9,NA,0,5,12 cuotas,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-459482542-funda-de-billetera-para-iphone-8-plus-7-plus-6-plus-y-6s-p-_JM#position=49&type=item&tracking_id=24eb9dbf-f0a2-4547-90df-6b7afba4f546,NA,NA,NA,NA,NA,#459482542,NA,NA,NA
