seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
NOMOTEC,https://perfil.mercadolivre.com.br/NOMOTEC,10,10 anos vendendo no Mercado Livre,2513,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,281,Ruim (19),Regular (13),Bom (249),"São Paulo, São Paulo.",2513 vendas nos últimos 4 meses
BULIERMODASACESSORIOS,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,5,5 anos vendendo no Mercado Livre,2947,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,179,Ruim (14),Regular (9),Bom (156),"Rio de Janeiro, Rio de Janeiro.",2947 vendas nos últimos 4 meses
TECMODENA,https://perfil.mercadolivre.com.br/TECMODENA,5,5 anos vendendo no Mercado Livre,3363,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,314,Ruim (17),Regular (14),Bom (283),"São Paulo, São Paulo.",3363 vendas nos últimos 4 meses
MALE2382936,https://perfil.mercadolivre.com.br/MALE2382936,6,6 meses vendendo no Mercado Livre,823,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,52,Ruim (1),Regular (2),Bom (49),"São Paulo, São Paulo.",823 vendas nos últimos 4 meses
JK-CAPAS EXPRESSO,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,4,4 meses vendendo no Mercado Livre,6717,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,682,Ruim (14),Regular (14),Bom (654),"São Paulo, São Paulo.",6717 vendas nos últimos 4 meses
GLOBALELETRONICOSEIRELI,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,7,7 meses vendendo no Mercado Livre,1430,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,72,Ruim (5),Regular (1),Bom (66),"São Paulo, São Paulo.",1430 vendas nos últimos 4 meses
REI_CELULAR,https://perfil.mercadolivre.com.br/REI_CELULAR,6,6 meses vendendo no Mercado Livre,3870,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,284,Ruim (8),Regular (2),Bom (274),"São Paulo, São Paulo.",3870 vendas nos últimos 4 meses
JKCAPAS,https://perfil.mercadolivre.com.br/JKCAPAS,4,4 anos vendendo no Mercado Livre,2097,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,90,Ruim (3),Regular (2),Bom (85),"São Paulo, São Paulo.",2097 vendas nos últimos 4 meses
WESLEYRODRIGUESDESOUZAMELO,https://perfil.mercadolivre.com.br/WESLEYRODRIGUESDESOUZAMELO,6,6 meses vendendo no Mercado Livre,170,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,10,Ruim (1),Regular (0),Bom (9),"São Paulo, São Paulo.",170 vendas nos últimos 4 meses
MARKETMIX1,https://perfil.mercadolivre.com.br/MARKETMIX1,9,9 anos vendendo no Mercado Livre,6475,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,667,Ruim (42),Regular (21),Bom (604),"São Paulo, São Paulo.",6475 vendas nos últimos 4 meses
