search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
1396, Funda Silicona iPhone 6 6s 7 8 Plus X Xs Pilar ,149,NA,0,999,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-735182313-funda-tpu-slim-good-vibes-only-para-iphone-6-7-8-plus-x-_JM,NA,NA,NA,NA,NA,#735182313,Apple,"iphone 6, 6s, 7, 8, 7 plus, 8 plus, X",Genérica,NA,NA,TPU/Policarbonato
1397, Funda Tpu Slim Good Vibes Only Para iPhone 6 7 8 Plus X ,609,NA,0,99,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DREAMDIGITAL,https://articulo.mercadolibre.com.ar/MLA-774447760-funda-baseus-tornasolada-para-iphone-7-8-plus-envio-_JM,NA,NA,NA,NA,NA,#774447760,Apple,IPHONE 7 plus /8 plus,Baseus,Tornasolada Glaze,Glaze,Acrílico
1398, Funda Baseus Tornasolada Para iPhone 7 8 Plus + Envió ,490,NA,3,397,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PILARELECTRONICSERVICIOTECNICO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=7r38WRPzRWSXO3olGup7mTPuPNYP2Z70w68tHuWycib%2BW3oBPU3ihaGm8wlmO%2BWd05nobAQJIBmI2iGzXXlZeJd9XKoQSCLdhrZrtCx3ICchaoBvcpRTFWpZKY18suODwwf5Khl9KSQ2XIEfBxTGrmZAI595VamHnBu5PNBXEAC4%2F1HdySvhXAdvaxFe8knWWVrkKemtEpNt3Chr11SnARPSqks%2FywOqbNlCaREaxVlkEadWpxUQROM68EkX92Br0ZjkO06rAHptYbMoc1Mog6mcHNjXeRGUAb4uT4wVBPNV%2FC2zs8oPlXDMx%2BVQKuapkRUltlHoB4R13%2BT58rWI2m8I0x7Q5WORL35sglYu1vNYwvQ%2BRNA1FjN8T45uk%2BRggQAkXo2ue5o5blbhbv00Ir6Vbq1NFe%2B8Q%2BiYnri3rtLjIWy3e9hXarAh6oK%2BwXN7CaN20keivueNB58rMd8uwP7Z332K0sRYp2SerUV7bxG69Lhnh5USlw0GL5WiarUIa31T0QNXTc3C9aahh4yLnKoAEka%2BGtwS0EkMs%2FOqTjLJzL0weTAJ4rY%2BBIFeUUfuQ3%2F8IJYf9Dvhs9placGd5sMua6BOy%2BIR8e6V75gExGZRf%2B1nDaSLucxRcssL%2FUSkfQrlOMPcdFN0lEJX7abrlClVcQwwMGe5k3y48ii0oX%2FDRPLLMj8tEGB%2B2USH4UXiUMWlzZQWa63M5trEqPA5WXczeE0C8gb5iUBPcxJ1Q5qZe6OvLQH3xB0Gn2MJ99MZxHPXqGghIakLsv%2BgzRzs9uaXIewfcijGHkFV%2B9uSjzkuplxzGZe9rOtnf1B5L4bxgpwg2pEboXMOJyXaKQKPF41Q5rbcfLX0Rg7gXtl%2BpLioaxkpQ3IpU%2B4V6yRwGQIRsy2WeYjxom83hsZWGCYsumUaLGyAUxiMqHE5M5%2BYUFhJZ9q8p7x%2B0Gh8m7GAnzqiVQxD826f7ylIdc2H1OOJ1Wer7zh%2Bwj9SKyE8tLHmyGVbWgHZafxg6ym12OXvTFHTm%2Birv8LriUOSWAcN8OXC8EkB5OwEo3G3GTXQAXYDL68vV%2B4ONI1SJvVXcwJL2tUhKFVa1eqlZrFiA88yYymLuKv0FAVf8Q6BkFfohiGui1Rc7VBDR0012BZhvxUh34PyGFqQ57xX50olG0eALpy%2F3JrfvmyH5rvM6W4dWgf5qVDiwlV2wOwAKdqTrq1%2BLOMAYp9aLsGtkHNsMQrpWUYucaZrJQzcg1e%2BBi2JWSxk9Tk8lIYSH4mGTgArN7gXG6jUTj3BSMoIABa008UA6G5u2T4wDS1Gt%2FZuhq4Cd4XaFvkiyT0wMQvuaicYHbEdH9fsJBpCNcGzuuyWYV%2BbBtIYOfFjwBfJkTlLEHW9UIK5w%2ByiDZmoySrXqwAayNf9ABFUMjvIBBTvtqaMdcGrFF%2FQjVE0Us4uZYYY3g8%2F85G18fvv8JQomq600vlpv8XLLeH%2FiSAxy6oLc%2BDI7pXeixcGqs%2BCIj0J4WB7OBP05zkdR5TRkblcrQo5EWwyWz%2Fpis1JbbhBx5sk1b7zPcq0K0QOAYWmxog2cDWj9zOUHGHvCqrnqaFmB5iL8uYtjWyv2lIzVS6cjcCxAHg7zC3B9HF1Cq4E8eu6cAkSwvXbyK1sK88HiTtaOHZFEaXKtUSK506uJ5rf1lSqoHwInMaMDR7qRS5VcXUdRHpwNKiZ9eRlht1EYLudrD6xblZY5rsc%2F58q15D1Rt1KQ0%2BtOiLOEg3uL30ZTYWnCBx1OjvlvepCEUnq1hSag8Db5tOL3Ou%2FaCr4zs9yRy%2BJwThcymae%2BK%2FiyctnzG2K4e9J9lLt2MFLjXbtfdPSjDWH6Dxc9WDzvSUOz5eYZ9WXVFg%3D,NA,NA,NA,NA,NA,#785618479,Apple,iPhone,Compatible,Compatible,Silicona,Silicona
1399, Funda Flip Clear View Para iPhone 7 8 Plus X + Envio ,660,699,0,7,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-713290209-funda-flip-clear-view-para-iphone-7-8-plus-x-envio-_JM?searchVariation=21673563622,NA,NA,NA,NA,NA,#713290209,Apple,IPHONE 7; 7PLUS; 8; 8 PLUS; X,Norcel,CLEAR VIEW,Flip Cover,Acrílico
1400, Funda iPhone 7 8 Plus Iluv Tpu Transparente Fina Proteccion ,499,NA,0,8,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CELLMALEON,https://articulo.mercadolibre.com.ar/MLA-741191384-funda-iphone-7-8-plus-iluv-tpu-transparente-fina-proteccion-_JM,NA,NA,NA,NA,NA,#741191384,Apple,iPhone,iLuv,Gelato,Protectora,TPU/Policarbonato
1401, Funda 360 + Vidrio Templad Para iPhone 7 7 Plus 6 8 S Cuotas ,358,379,0,69,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765235017-funda-360-vidrio-templad-para-iphone-7-7-plus-6-8-s-cuotas-_JM?searchVariation=31717393319,NA,NA,NA,NA,NA,#765235017,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; Iphone 8; Iphone 8 plus,Norcel,FUNDA 360,Plastico Duro,TPU/Policarbonato
1402, Funda Happy Plugs iPhone 7/8 Plus Case White Marble ,1942,NA,0,2,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LUWAISA,https://articulo.mercadolibre.com.ar/MLA-784462418-funda-happy-plugs-iphone-78-plus-case-white-marble-_JM,NA,NA,NA,NA,NA,#784462418,Apple,7 Y 8 PLUS,HAPPY PLUGS,Black,CARCASA,Plástico
1403," Funda Moshi Vesta Para iPhone 6, 6s, 7, 8 Plus ",3295,NA,0,2,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ONECLICKARG,https://articulo.mercadolibre.com.ar/MLA-785212214-funda-moshi-vesta-para-iphone-6-6s-7-8-plus-_JM,NA,NA,NA,NA,NA,#785212214,Apple,"iPhone 6, 6S, 7, 8 Plus",Moshi,"Funda Moshi Vesta para iPhone 6, 6S, 7, 8 Plus","Funda Moshi Vesta para iPhone 6, 6S, 7, 8 Plus",materiales flexibles y duros
1404," Funda Ringke Fusion iPhone 5s, Se, 6, 6 Plus, 7 iPhone 8 ",499,NA,8,183,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,104,https://perfil.mercadolibre.com.ar/ACCESORIOSNET,https://articulo.mercadolibre.com.ar/MLA-640015182-funda-ringke-fusion-iphone-5s-se-6-6-plus-7-iphone-8-_JM,81,18,4,0,1,#640015182,Apple,Iphone 5s Se 6 6Plus 7 7Plus,Ringke,Fusion,Rugerizada,NA
1405, Funda iPhone 8 8 Plus 7 7 Plus Borde + Templado De Regalo ,483,NA,7,396,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/DREAMSSTORE1,https://articulo.mercadolibre.com.ar/MLA-668778929-funda-iphone-8-8-plus-7-7-plus-borde-templado-de-regalo-_JM?searchVariation=26007167367,1,0,0,0,0,#668778929,Apple,Iphone 8 8 Plus 7 7 Plus,Genérica,Fusion,Ajustable,Aluminio
1406, Funda Cafele Tpu Slim P/ iPhone Xs 7 8 Plus Max+vidrio+envio ,820,869,31,130,12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,2,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-715135841-funda-cafele-tpu-slim-p-iphone-xs-7-8-plus-maxvidrioenvio-_JM?searchVariation=29450257542,2,0,0,0,0,#715135841,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
1407, Funda 360 Metalizada + Vidrio iPhone 7 8 Plus +envio+cuotas ,722,765,1,106,6 cuotas sin interés,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-765390294-funda-360-metalizada-vidrio-iphone-7-8-plus-enviocuotas-_JM,NA,NA,NA,NA,NA,#765390294,Apple,Iphone 7; Iphone 7 plus; Iphone 8; Iphone 8 Plus,Norcel,360 metalizada,Plastico Duro,TPU/Policarbonato
1408, Funda Pink Floyd iPhone 7 Plus 8 Plus 7+ 8+ + Dark Side Case ,200,NA,0,1,12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/COVERYOURCASES4,https://articulo.mercadolibre.com.ar/MLA-776351526-funda-pink-floyd-iphone-7-plus-8-plus-7-8-dark-side-case-_JM,NA,NA,NA,NA,NA,#776351526,Apple,iPhone,Apple,Pink Floyd,Tpu,TPU/Policarbonato
1409, Funda Tipo Ringke Slim iPhone 7/8 Plus Ultra Fina + Templado ,229,NA,0,99,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALDREAM15,https://articulo.mercadolibre.com.ar/MLA-782009576-funda-tipo-ringke-slim-iphone-78-plus-ultra-fina-templado-_JM?searchVariation=35496849080,NA,NA,NA,NA,NA,#782009576,Apple,IPHONE 7/8,Tipo Ringke,Tipo ringke,Alto Impacto,Acrílico
1410, Funda Tpu Flores Para iPhone 6 6s 7 8 Plus X Xs ,150,NA,0,1,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/REMA6641345,https://articulo.mercadolibre.com.ar/MLA-777691364-funda-tpu-flores-para-iphone-6-6s-7-8-plus-x-xs-_JM,NA,NA,NA,NA,NA,#777691364,Apple,iPhone 6 6s 7 8 PLUS,Genérico,TPU Flores,TPU Transparente Flores,TPU/Policarbonato
1411, iPhone 7 8 Plus Case Funda Antigolpe Tarjetero Metalizado ,250,NA,0,10,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/ILOVEPHONE.ARG,https://articulo.mercadolibre.com.ar/MLA-668090622-iphone-7-8-plus-case-funda-antigolpe-tarjetero-metalizado-_JM,NA,NA,NA,NA,NA,#668090622,Apple,iPhone 7 y 7 plus,ILOVEPHONE,iPhone 7 y 7 plus,NA,NA
1412, Funda iPhone 7 & 8 Plus Super Slim Baseus + Vidrio Templado ,459,NA,0,10,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://articulo.mercadolibre.com.ar/MLA-734089483-funda-iphone-7-8-plus-super-slim-baseus-vidrio-templado-_JM?searchVariation=25059594483,NA,NA,NA,NA,NA,#734089483,Apple,Iphone 7 Plus & 8 Plus,Baseus,Super Slim,Slim,Silicona
1413, Funda Flip Clear View Standing Para iPhone 7 8 Plus X Cuotas ,477,505,1,7,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-751600455-funda-flip-clear-view-standing-para-iphone-7-8-plus-x-cuotas-_JM?searchVariation=28310060618,NA,NA,NA,NA,NA,#751600455,Apple,IPHONE 7; 7PLUS; 8; 8 PLUS; X,Norcel,CLEAR VIEW,Flip Cover,Acrílico
