seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
GOGREEN IMPORTACIONES,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,8,años,6826,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,3924,3,158,3763,"Cordón, Montevideo.",NA,NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,años,117184,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,114511,653,5496,108362,"Ciudad Vieja, Montevideo.",NA,NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,5,años,12813,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8612,2,100,8510,"Tres Cruces, Montevideo.",NA,NA
DATASURTECNOSTORE,http://perfil.mercadolibre.com.uy/DATASURTECNOSTORE,1,año,316,NA,NA,NA,182,0,4,178,"Libertad, San José.",NA,NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,años,41993,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,41071,309,2594,38168,"Aguada, Montevideo.",NA,NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,11,meses,1383,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,713,4,11,698,"La Comercial, Montevideo.",NA,NA
AR IMPORT.,http://perfil.mercadolibre.com.uy/AR+IMPORT.,1,año,2310,NA,NA,NA,1511,4,21,1486,"Ciudad Vieja, Montevideo.",NA,NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,años,79336,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53342,102,1281,51959,"Centro, Montevideo.",NA,NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,años,8215,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5039,23,85,4931,"Tres Cruces, Montevideo.",NA,NA
PANTAYAUY,http://perfil.mercadolibre.com.uy/PANTAYAUY,7,años,6076,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2785,11,82,2692,"Tres Cruces, Montevideo.",NA,NA
MEGACASEUY,http://perfil.mercadolibre.com.uy/MEGACASEUY,2,años,4009,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1765,8,41,1716,"Parque Batlle, Montevideo.",NA,NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,años,11624,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7153,3,59,7091,"Centro, Montevideo.",NA,NA
GOFIXUY,http://perfil.mercadolibre.com.uy/GOFIXUY,4,años,236,NA,NA,NA,182,2,1,179,"Centro, Montevideo.",NA,NA
DIGINET URUGUAY,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,3,años,9024,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5542,6,111,5425,"Centro, Montevideo.",NA,NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,años,9329,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5797,87,231,5479,"Cordón, Montevideo.",NA,NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,años,16337,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9395,108,404,8883,"Centro, Montevideo.",NA,NA
GABRIELAGUILAR122,http://perfil.mercadolibre.com.uy/GABRIELAGUILAR122,6,años,117,NA,NA,NA,143,0,1,142,"Buceo, Montevideo.",NA,NA
PRO-ACCESORIOS-Y-CELULARES,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,NA,NA,NA,NA,NA,NA,1549,42,114,1393,"La Comercial, Montevideo.",NA,NA
I..STORE,http://perfil.mercadolibre.com.uy/I..STORE,4,años,198,NA,NA,NA,185,7,9,169,"Mercedes, Soriano.",NA,NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,año,1990,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,1090,9,61,1020,"Ciudad Vieja, Montevideo.",NA,NA
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,14,años,7554,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,6572,52,436,6084,"Brazo Oriental, Montevideo.",NA,NA
ACHO84,http://perfil.mercadolibre.com.uy/ACHO84,12,años,116,NA,NA,NA,301,3,47,251,"Centro, Montevideo.",NA,NA
VIKEI SA,http://perfil.mercadolibre.com.uy/VIKEI+SA,4,años,347,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,177,0,0,177,"Aguada, Montevideo.",NA,NA
LIDERTEK SRL,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,7,años,16795,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,11952,33,382,11537,"Centro, Montevideo.",NA,NA
SPWA738479,http://perfil.mercadolibre.com.uy/SPWA738479,5,años,10,NA,NA,NA,8,0,0,8,"Montes de Solymar, Canelones.",NA,NA
CELULAROUTLETMONTEVIDEO,http://perfil.mercadolibre.com.uy/CELULAROUTLETMONTEVIDEO,9,meses,252,NA,NA,NA,124,1,2,121,"Cordón, Montevideo.",NA,NA
APPLE.BLUE,http://perfil.mercadolibre.com.uy/APPLE.BLUE,1,año,219,NA,NA,NA,154,3,1,150,"Pocitos, Montevideo.",NA,NA
DIMARTUY,http://perfil.mercadolibre.com.uy/DIMARTUY,3,años,1332,NA,NA,NA,897,4,24,869,"San Carlos, Maldonado.",NA,NA
KING-SALE,http://perfil.mercadolibre.com.uy/KING-SALE,11,años,11334,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,6025,6,155,5864,"Centro, Montevideo.",NA,NA
