search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo
1," Funda Magnetica iPhone X; Xs Max, Xr, 7/8 Plus, 6/ 6 Plus ",35,NA,71,493,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4,2,https://perfil.mercadolibre.com.co/BACKUPSTORECOL,https://articulo.mercadolibre.com.co/MCO-488553124-funda-magnetica-iphone-x-xs-max-xr-78-plus-6-6-plus-_JM,0,2,0,0,0,#488553124,NA,NA
2, Estuche Funda Forro Silicone Case Cerrado iPhone 7/8 Plus ,24.9,NA,4,25,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GHORA+ACCESORIOS,https://articulo.mercadolibre.com.co/MCO-511153238-estuche-funda-forro-silicone-case-cerrado-iphone-78-plus-_JM,NA,NA,NA,NA,NA,#511153238,NA,NA
3, Carcasa Funda Estuche iPhone ,19.999,NA,105,14,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,6,https://perfil.mercadolibre.com.co/MLOKEDO,https://articulo.mercadolibre.com.co/MCO-494589405-carcasa-funda-estuche-iphone-_JM?searchVariation=34800570882,6,0,0,0,0,#494589405,NA,NA
4," Funda Espejo Iphone6/6 Plus 7/8 7 / 8 Plus, X Mickey Mouse ",30,NA,38,11,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,5,1,https://perfil.mercadolibre.com.co/BACKUPSTORECOL,https://articulo.mercadolibre.com.co/MCO-464139929-funda-espejo-iphone66-plus-78-7-8-plus-x-mickey-mouse-_JM,1,0,0,0,0,#464139929,NA,NA
5, Funda Sumergible /iPhone 8/7plus/ 6 Plus /8/7/6/6s/universal ,34.99,NA,17,2,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/NEXOSGROUP2010,https://articulo.mercadolibre.com.co/MCO-447917005-funda-sumergible-iphone-87plus-6-plus-8766suniversal-_JM,NA,NA,NA,NA,NA,#447917005,NA,NA
6, iPhone 8 Plus 7 Plus Funda De Silicona Transparente ,9.4,NA,3,17,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/APRECIOSDEREMATE,https://articulo.mercadolibre.com.co/MCO-525740005-iphone-8-plus-7-plus-funda-de-silicona-transparente-_JM,NA,NA,NA,NA,NA,#525740005,NA,NA
7, Estuche iPhone 7 8 Plus Funda D Cristal Templado Cierre Imán ,42,NA,2,9,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TEKNINN,https://articulo.mercadolibre.com.co/MCO-502290288-estuche-iphone-7-8-plus-funda-d-cristal-templado-cierre-iman-_JM,NA,NA,NA,NA,NA,#502290288,NA,NA
8, Estuche Funda Bumper Protector iPhone 8 / 8 Plus Negro ,35,NA,38,6,36 cuotas,NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/KLIDAD+OFICIAL,https://articulo.mercadolibre.com.co/MCO-524696672-estuche-funda-bumper-protector-iphone-8-8-plus-negro-_JM?searchVariation=40859589966,NA,NA,NA,NA,NA,#524696672,NA,NA
9," Funda 360 iPhone X, 6, 6 Plus, 7, 7 Plus, 8, 8 Plus + Vidrio ",32,NA,23,77,12 cuotas,NA,NA,Envío a nivel nacional,NA,NA,4.5,2,https://perfil.mercadolibre.com.co/WEBCASTERSHOP,https://articulo.mercadolibre.com.co/MCO-452428438-funda-360-iphone-x-6-6-plus-7-7-plus-8-8-plus-vidrio-_JM,1,1,0,0,0,#452428438,NA,NA
10, Funda Silicon Case iPhone 7/8 Plus Agujero Ultrafino Sellado ,22,NA,2,3,12 cuotas,NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/OLOGHY,https://articulo.mercadolibre.com.co/MCO-509776657-funda-silicon-case-iphone-78-plus-agujero-ultrafino-sellado-_JM,NA,NA,NA,NA,NA,#509776657,NA,NA
