seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
RUBIBIKES,http://perfil.mercadolibre.com.uy/RUBIBIKES,12,12 años vendiendo en Mercado Libre,2207,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1592,Negativa (2),Neutral (9),Positiva (1581),"Buceo, Montevideo.",NA
MOTO_TORRE,http://perfil.mercadolibre.com.uy/MOTO_TORRE,10,10 años vendiendo en Mercado Libre,3267,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,3386,Negativa (0),Neutral (245),Positiva (3141),"Aguada, Montevideo.",NA
CAFERACEUY,http://perfil.mercadolibre.com.uy/CAFERACEUY,6,6 años vendiendo en Mercado Libre,654,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,474,Negativa (2),Neutral (31),Positiva (441),"Malvin, Montevideo.",NA
GKMOTOS,http://perfil.mercadolibre.com.uy/GKMOTOS,10,10 años vendiendo en Mercado Libre,279,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,220,Negativa (2),Neutral (8),Positiva (210),"Cerro, Montevideo.",NA
URURACER,http://perfil.mercadolibre.com.uy/URURACER,9,9 años vendiendo en Mercado Libre,919,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1173,Negativa (9),Neutral (203),Positiva (961),"Cordón, Montevideo.",NA
ALLROADURUGUAY,http://perfil.mercadolibre.com.uy/ALLROADURUGUAY,5,5 años vendiendo en Mercado Libre,710,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,460,Negativa (2),Neutral (13),Positiva (445),"San José de Carrasco, Canelones.",NA
AMERICANDREAM URUGUAY,http://perfil.mercadolibre.com.uy/AMERICANDREAM+URUGUAY,7,7 años vendiendo en Mercado Libre,257,NA,NA,NA,141,Negativa (2),Neutral (0),Positiva (139),"Carrasco, Montevideo.",NA
MOTOSHOPSRLMOTOSHOPSRL,http://perfil.mercadolibre.com.uy/MOTOSHOPSRLMOTOSHOPSRL,2,2 años vendiendo en Mercado Libre,7148,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,4508,Negativa (2),Neutral (58),Positiva (4448),"Centro, Montevideo.",NA
NANY MOTOS,http://perfil.mercadolibre.com.uy/NANY+MOTOS,6,6 años vendiendo en Mercado Libre,130,NA,NA,NA,64,Negativa (1),Neutral (2),Positiva (61),"La Teja, Montevideo.",NA
WINSTONG2010,http://perfil.mercadolibre.com.uy/WINSTONG2010,9,9 años vendiendo en Mercado Libre,333,NA,NA,NA,202,Negativa (1),Neutral (1),Positiva (200),"Melo, Cerro Largo.",NA
INTERNACIONALRACEIMPORT,http://perfil.mercadolibre.com.uy/INTERNACIONALRACEIMPORT,2,2 años vendiendo en Mercado Libre,260,NA,NA,NA,189,Negativa (2),Neutral (3),Positiva (184),"Rivera, Rivera.",NA
