seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
GOGREEN IMPORTACIONES,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,8,8 años vendiendo en Mercado Libre,6856,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,3938,Negativa (4),Neutral (159),Positiva (3775),"Cordón, Montevideo.",NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,117547,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,114673,Negativa (652),Neutral (5495),Positiva (108526),"Ciudad Vieja, Montevideo.",NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,5,5 años vendiendo en Mercado Libre,12865,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8648,Negativa (2),Neutral (100),Positiva (8546),"Tres Cruces, Montevideo.",NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,11,11 meses vendiendo en Mercado Libre,1431,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,730,Negativa (4),Neutral (11),Positiva (715),"La Comercial, Montevideo.",NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,14 años vendiendo en Mercado Libre,42072,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,41135,Negativa (311),Neutral (2596),Positiva (38228),"Aguada, Montevideo.",NA
AR IMPORT.,http://perfil.mercadolibre.com.uy/AR+IMPORT.,1,1 año vendiendo en Mercado Libre,2323,NA,NA,NA,1515,Negativa (4),Neutral (21),Positiva (1490),"Ciudad Vieja, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,12 años vendiendo en Mercado Libre,79671,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53546,Negativa (104),Neutral (1287),Positiva (52155),"Centro, Montevideo.",NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,3 años vendiendo en Mercado Libre,11649,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7183,Negativa (3),Neutral (59),Positiva (7121),"Centro, Montevideo.",NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,17,17 años vendiendo en Mercado Libre,4335,NA,NA,NA,4368,Negativa (0),Neutral (115),Positiva (4253),"Reducto, Montevideo.",NA
CELULAROUTLETMONTEVIDEO,http://perfil.mercadolibre.com.uy/CELULAROUTLETMONTEVIDEO,10,10 meses vendiendo en Mercado Libre,272,NA,NA,NA,133,Negativa (1),Neutral (3),Positiva (129),"Cordón, Montevideo.",NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,7 años vendiendo en Mercado Libre,8310,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5081,Negativa (23),Neutral (85),Positiva (4973),"Tres Cruces, Montevideo.",NA
MEGACASEUY,http://perfil.mercadolibre.com.uy/MEGACASEUY,2,2 años vendiendo en Mercado Libre,4029,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1769,Negativa (7),Neutral (41),Positiva (1721),"Parque Batlle, Montevideo.",NA
PANTAYAUY,http://perfil.mercadolibre.com.uy/PANTAYAUY,7,7 años vendiendo en Mercado Libre,6104,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2789,Negativa (11),Neutral (83),Positiva (2695),"Tres Cruces, Montevideo.",NA
DIGINET URUGUAY,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,3,3 años vendiendo en Mercado Libre,9083,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5563,Negativa (6),Neutral (110),Positiva (5447),"Centro, Montevideo.",NA
GOFIXUY,http://perfil.mercadolibre.com.uy/GOFIXUY,4,4 años vendiendo en Mercado Libre,238,NA,NA,NA,188,Negativa (1),Neutral (1),Positiva (186),"Centro, Montevideo.",NA
VIKEI SA,http://perfil.mercadolibre.com.uy/VIKEI+SA,4,4 años vendiendo en Mercado Libre,362,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,185,Negativa (0),Neutral (0),Positiva (185),"Aguada, Montevideo.",NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,10 años vendiendo en Mercado Libre,9362,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5832,Negativa (87),Neutral (232),Positiva (5513),"Cordón, Montevideo.",NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,3 años vendiendo en Mercado Libre,16511,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9449,Negativa (111),Neutral (408),Positiva (8930),"Centro, Montevideo.",NA
LIDERTEK SRL,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,7,7 años vendiendo en Mercado Libre,16862,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,11971,Negativa (29),Neutral (380),Positiva (11562),"Centro, Montevideo.",NA
I..STORE,http://perfil.mercadolibre.com.uy/I..STORE,4,4 años vendiendo en Mercado Libre,198,NA,NA,NA,186,Negativa (7),Neutral (9),Positiva (170),"Mercedes, Soriano.",NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,1 año vendiendo en Mercado Libre,2019,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,1102,Negativa (9),Neutral (61),Positiva (1032),"Ciudad Vieja, Montevideo.",NA
ACHO84,http://perfil.mercadolibre.com.uy/ACHO84,12,12 años vendiendo en Mercado Libre,116,NA,NA,NA,301,Negativa (3),Neutral (47),Positiva (251),"Centro, Montevideo.",NA
APPLE.BLUE,http://perfil.mercadolibre.com.uy/APPLE.BLUE,1,1 año vendiendo en Mercado Libre,219,NA,NA,NA,154,Negativa (3),Neutral (1),Positiva (150),"Pocitos, Montevideo.",NA
DIMARTUY,http://perfil.mercadolibre.com.uy/DIMARTUY,3,3 años vendiendo en Mercado Libre,1332,NA,NA,NA,897,Negativa (4),Neutral (24),Positiva (869),"San Carlos, Maldonado.",NA
SPWA738479,http://perfil.mercadolibre.com.uy/SPWA738479,5,5 años vendiendo en Mercado Libre,11,NA,NA,NA,8,Negativa (0),Neutral (0),Positiva (8),"Montes de Solymar, Canelones.",NA
KING-SALE,http://perfil.mercadolibre.com.uy/KING-SALE,11,11 años vendiendo en Mercado Libre,11372,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,6032,Negativa (6),Neutral (156),Positiva (5870),"Centro, Montevideo.",NA
ALEXISDAMIAN2008,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,10,10 años vendiendo en Mercado Libre,1042,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,793,Negativa (0),Neutral (12),Positiva (781),"Tres Cruces, Montevideo.",NA
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,14,14 años vendiendo en Mercado Libre,7570,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,6587,Negativa (52),Neutral (438),Positiva (6097),"Brazo Oriental, Montevideo.",NA
BIGU572033,http://perfil.mercadolibre.com.uy/BIGU572033,NA,NA,NA,NA,NA,NA,60,Negativa (5),Neutral (0),Positiva (55),"Parque del Plata, Canelones.",NA
