seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
LOi Tienda oficial,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,14,14 años vendiendo en Mercado Libre,253489,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,288455,Negativa (5145),Neutral (16783),Positiva (266527),"Centro, Montevideo.",NA
AMVSTORE,http://perfil.mercadolibre.com.uy/AMVSTORE,6,6 años vendiendo en Mercado Libre,17963,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,10704,Negativa (29),Neutral (180),Positiva (10495),"Centro, Montevideo.",NA
Mastercard Tienda oficial,http://perfil.mercadolibre.com.uy/YAKOVSRL?brandId=567,11,11 meses vendiendo en Mercado Libre,642,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,483,Negativa (14),Neutral (22),Positiva (447),"Centro, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,12 años vendiendo en Mercado Libre,79950,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53701,Negativa (109),Neutral (1293),Positiva (52299),"Centro, Montevideo.",NA
JESDEN SA,http://perfil.mercadolibre.com.uy/JESDEN+SA,5,5 años vendiendo en Mercado Libre,15556,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9496,Negativa (203),Neutral (619),Positiva (8674),"Atahualpa, Montevideo.",NA
MERCADOFULL82,http://perfil.mercadolibre.com.uy/MERCADOFULL82,7,7 años vendiendo en Mercado Libre,478,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,320,Negativa (0),Neutral (4),Positiva (316),"Pocitos, Montevideo.",NA
Thonet & Vander Tienda oficial,http://perfil.mercadolibre.com.uy/THONET-VANDER-URUGUAY?brandId=148,3,3 años vendiendo en Mercado Libre,1266,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,948,Negativa (0),Neutral (8),Positiva (940),"Pocitos, Montevideo.",NA
INFINITTECHNOLOGY,http://perfil.mercadolibre.com.uy/INFINITTECHNOLOGY,9,9 años vendiendo en Mercado Libre,7210,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8434,Negativa (50),Neutral (542),Positiva (7842),"Centro, Montevideo.",NA
CIRCUIT OFERTAS,http://perfil.mercadolibre.com.uy/CIRCUIT+OFERTAS,3,3 años vendiendo en Mercado Libre,18267,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,13321,Negativa (92),Neutral (400),Positiva (12829),"Centro, Montevideo.",NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,7 años vendiendo en Mercado Libre,8388,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5122,Negativa (23),Neutral (85),Positiva (5014),"Tres Cruces, Montevideo.",NA
FUTUROXXI DIMM,http://perfil.mercadolibre.com.uy/FUTUROXXI+DIMM,12,12 años vendiendo en Mercado Libre,91174,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,77027,Negativa (1142),Neutral (4393),Positiva (71492),"Jacinto Vera, Montevideo.",NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,3 años vendiendo en Mercado Libre,16689,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9526,Negativa (113),Neutral (418),Positiva (8995),"Centro, Montevideo.",NA
PCM URUGUAY-SA,http://perfil.mercadolibre.com.uy/PCM+URUGUAY-SA,8,8 años vendiendo en Mercado Libre,72892,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,48789,Negativa (840),Neutral (2879),Positiva (45070),"Centro, Montevideo.",NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,14 años vendiendo en Mercado Libre,42166,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,41173,Negativa (312),Neutral (2596),Positiva (38265),"Aguada, Montevideo.",NA
URU-MARKET,http://perfil.mercadolibre.com.uy/URU-MARKET,2,2 años vendiendo en Mercado Libre,420,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,302,Negativa (3),Neutral (12),Positiva (287),"Unión, Montevideo.",NA
BLACKDOGELECTRONICS,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,4,4 años vendiendo en Mercado Libre,34295,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,27697,Negativa (127),Neutral (1081),Positiva (26489),"Centro, Montevideo.",NA
TODOOFERTAS.UY,http://perfil.mercadolibre.com.uy/TODOOFERTAS.UY,10,10 años vendiendo en Mercado Libre,21046,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,13507,Negativa (33),Neutral (184),Positiva (13290),"Centro, Montevideo.",NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,117905,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,114821,Negativa (652),Neutral (5499),Positiva (108670),"Ciudad Vieja, Montevideo.",NA
ELECTROVENTAS ONLINE,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,11,11 años vendiendo en Mercado Libre,170804,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,97825,Negativa (360),Neutral (3316),Positiva (94149),"Centro, Montevideo.",NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,5,5 años vendiendo en Mercado Libre,12911,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8662,Negativa (2),Neutral (100),Positiva (8560),"Tres Cruces, Montevideo.",NA
ACCESOPC3000,http://perfil.mercadolibre.com.uy/ACCESOPC3000,5,5 años vendiendo en Mercado Libre,5941,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,4308,Negativa (13),Neutral (238),Positiva (4057),"Brazo Oriental, Montevideo.",NA
IMPRESIONANTE -KUSA,http://perfil.mercadolibre.com.uy/IMPRESIONANTE+-KUSA,3,3 años vendiendo en Mercado Libre,9876,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,6182,Negativa (25),Neutral (138),Positiva (6019),"Goes, Montevideo.",NA
