seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,118669,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,115334,Negativa (654),Neutral (5505),Positiva (109175),"Ciudad Vieja, Montevideo.",NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,11,11 meses vendiendo en Mercado Libre,1622,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,802,Negativa (5),Neutral (13),Positiva (784),"La Comercial, Montevideo.",NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,14 años vendiendo en Mercado Libre,42305,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,41328,Negativa (317),Neutral (2604),Positiva (38407),"Aguada, Montevideo.",NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,3 años vendiendo en Mercado Libre,11771,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7248,Negativa (3),Neutral (59),Positiva (7186),"Centro, Montevideo.",NA
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,14,14 años vendiendo en Mercado Libre,7624,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,6618,Negativa (52),Neutral (438),Positiva (6128),"Brazo Oriental, Montevideo.",NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,18,18 años vendiendo en Mercado Libre,4344,NA,NA,NA,4375,Negativa (0),Neutral (115),Positiva (4260),"Reducto, Montevideo.",NA
PRO-ACCESORIOS-Y-CELULARES,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,NA,NA,NA,NA,NA,NA,1553,Negativa (42),Neutral (114),Positiva (1397),"La Comercial, Montevideo.",NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,10 años vendiendo en Mercado Libre,9473,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5926,Negativa (87),Neutral (235),Positiva (5604),"Cordón, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,12 años vendiendo en Mercado Libre,80567,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,54297,Negativa (131),Neutral (1319),Positiva (52847),"Centro, Montevideo.",NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,1 año vendiendo en Mercado Libre,2094,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,1137,Negativa (10),Neutral (64),Positiva (1063),"Ciudad Vieja, Montevideo.",NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,3 años vendiendo en Mercado Libre,17113,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9693,Negativa (111),Neutral (411),Positiva (9171),"Centro, Montevideo.",NA
ALEXISDAMIAN2008,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,10,10 años vendiendo en Mercado Libre,1045,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,798,Negativa (0),Neutral (12),Positiva (786),"Tres Cruces, Montevideo.",NA
BIGU572033,http://perfil.mercadolibre.com.uy/BIGU572033,NA,NA,NA,NA,NA,NA,60,Negativa (5),Neutral (0),Positiva (55),"Parque del Plata, Canelones.",NA
INFORAMA10,http://perfil.mercadolibre.com.uy/INFORAMA10,10,10 años vendiendo en Mercado Libre,412,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,355,Negativa (3),Neutral (8),Positiva (344),"Otras, Montevideo.",NA
