search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
1576, Capinha Mapa Viajar Azul Com Nome iPhone 8 ,24,NA,"
			
				Novo
			
			
		",(2000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 622
		
		 sem juros
		
	

	
		",22,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,https://produto.mercadolivre.com.br/MLB-1242703151-capinha-mapa-viajar-azul-com-nome-iphone-8-_JM,NA,NA,NA,NA,NA,#1242703151,Apple,Iphone,Lucases,iPhone 8,Personalizada,Silicone,NA
1577, Capa Capinha Para iPhone 7 E 8 Plus Antiqueda Tpu ,7,NA,"
			
				Novo
			
			
		",(10 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 790
		
		 sem juros
		
	

	
		",90,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SIOMARSILVA,https://produto.mercadolivre.com.br/MLB-1266755323-capa-capinha-para-iphone-7-e-8-plus-antiqueda-tpu-_JM,NA,NA,NA,NA,NA,#1266755323,iPhone,8 Plus / 7Plus,NA,NA,AntiShock,TPU Silicone,NA
1578, iPhone 5s Original + Capinha Original ,1300,NA,"
			
				Novo
			
			
		",(1 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 10833
		
		 sem juros
		
	

	
		",33,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,987,https://perfil.mercadolivre.com.br/OLWE8407328,https://produto.mercadolivre.com.br/MLB-1275043009-iphone-5s-original-capinha-original-_JM,678,150,64,29,66,#1275043009,NA,NA,NA,NA,NA,NA,NA
1579, Capinha iPhone 7 8 Case Qualidade ,18,NA,"
			
				Novo
			
			
		",(3 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 670
		
		 sem juros
		
	

	
		",70,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/SHOP+DIGITAL_,https://produto.mercadolivre.com.br/MLB-1281291633-capinha-iphone-7-8-case-qualidade-_JM?searchVariation=40937897500,NA,NA,NA,NA,NA,#1281291633,Apple,Iphone 7 e 8,Crispy Fish,Iphone,Proteção,Silicone TPU,NA
1580, Capa Capinha iPhone 8/7 Caseology Skyfall Case Transparente + Películas De Hydrogel Tela Toda ,169,NA,"
			
				Novo
			
			
		",(12 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 1417
		
		 sem juros
		
	

	
		",17,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/STORECASE-BR,https://produto.mercadolivre.com.br/MLB-1301546610-capa-capinha-iphone-87-caseology-skyfall-case-transparente-peliculas-de-hydrogel-tela-toda-_JM,NA,NA,NA,NA,NA,#1301546610,Apple,iPhone 7 / 8,Caseology,Skyfall,Protetora,TPU/Policarbonato,NA
1581," Capinha Capa Case Tpu Silicone iPhone 8 Plus(5,5) + Pelicula ",24,NA,"
			
				Novo
			
			
		",(600 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 675
		
		 sem juros
		
	

	
		",75,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-809511623-capinha-capa-case-tpu-silicone-iphone-8-plus55-pelicula-_JM,NA,NA,NA,NA,NA,#809511623,Apple,iPhone 8 Plus,H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone,Paris
1582, Case Capa Capinha Apple iPhone 6s Plus - Mandala 8 ,24,NA,"
			
				Novo
			
			
		",(500 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-881490030-case-capa-capinha-apple-iphone-6s-plus-mandala-8-_JM,NA,NA,NA,NA,NA,#881490030,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Silicone,NA
1583, Capa Capinha Case Cristal iPhone 8 Plus + Pelicula De Vidro ,42,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(20 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 795
		
		 sem juros
		
	

	
		",95,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-935059312-capa-capinha-case-cristal-iphone-8-plus-pelicula-de-vidro-_JM,NA,NA,NA,NA,NA,#935059312,Apple,iPhone 8 e iPhone 8 Plus,H'maston,TPU / SILICONE,TPU / SILICONE,Silicone,NA
1584, Capa Capinha Case Fitas Senhor Do Bonfim iPhone 8 ,32,NA,"
			
				Novo
			
			
		",(196 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936555040-capa-capinha-case-fitas-senhor-do-bonfim-iphone-8-_JM,NA,NA,NA,NA,NA,#936555040,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Acrílico,NA
1585, Capinha Pokemon Team Instinct Mystic iPhone 8 ,32,NA,"
			
				Novo
			
			
		",(300 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936570527-capinha-pokemon-team-instinct-mystic-iphone-8-_JM,NA,NA,NA,NA,NA,#936570527,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada,NA
1586, Capa Capinha Case Celular 13 Reasons Why iPhone 8 ,32,NA,"
			
				Novo
			
			
		",(3001 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936581311-capa-capinha-case-celular-13-reasons-why-iphone-8-_JM,NA,NA,NA,NA,NA,#936581311,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada,NA
1587, Capinha Case Celular 13 Reasons Why iPhone 8 ,32,NA,"
			
				Novo
			
			
		",(3001 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936581342-capinha-case-celular-13-reasons-why-iphone-8-_JM,NA,NA,NA,NA,NA,#936581342,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada,NA
1588, Case Celular How I Met Your Mother iPhone 8 ,32,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(308 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936622614-case-celular-how-i-met-your-mother-iphone-8-_JM,NA,NA,NA,NA,NA,#936622614,Apple,iPhone 8,Fs Store,Case,capinha,Emborrachada,NA
1589, Capa Capinha Celular Orange Is The New Black iPhone 8 ,32,NA,"
			
				Novo
			
			
		",(307 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936636918-capa-capinha-celular-orange-is-the-new-black-iphone-8-_JM,NA,NA,NA,NA,NA,#936636918,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada,NA
1590, Capa Capinha Case 50 Tons De Cinza - iPhone 8 Plus ,32,NA,"
			
				Novo
			
			
		",(195 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 599
		
		 sem juros
		
	

	
		",99,NA,Envio para todo o país,NA,NA,NA,NA,https://perfil.mercadolivre.com.br/ABC+CASES,https://produto.mercadolivre.com.br/MLB-936741557-capa-capinha-case-50-tons-de-cinza-iphone-8-plus-_JM,NA,NA,NA,NA,NA,#936741557,Apple,iPhone 8,Fanatic Store,iPhone 8,capinha,Emborrachada,NA
1591," Capinha Capa Silicone Tpu Colors iPhone 8 (4,7) + Película ",3119,NA,"
			
				Novo
			
			
		",1,"
	
		
			
		
		12x 
		
			
				R$ 29819
		
		 sem juros
		
	

	
		",19,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LUC_FERREIRADESALES,https://produto.mercadolivre.com.br/MLB-939215542-capinha-capa-silicone-tpu-colors-iphone-8-47-pelicula-_JM,NA,NA,NA,NA,NA,#939215542,Apple,"iPhone 8 - 4,7""",H'maston,Capa em TPU - Flexível,Capa em TPU - Flexível,Silicone,Paris
1592, Capinha Silicone iPhone 8 ,9,NA,"
			
				Novo
			
			
		",(30 disponíveis),"
	
		
			
		
		1x 
		
			
				R$ 925
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/CAPASORIGINAIS,https://produto.mercadolivre.com.br/MLB-939805029-capinha-silicone-iphone-8-_JM,NA,NA,NA,NA,NA,#939805029,Apple,NA,Silicone,NA,NA,Silicone,NA
1593, Capa Case Capinha Tpu Transparente Iphone 8 Plus Tela 5.5' ,17,NA,"
			
				Novo
			
			
		",(10 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 637
		
		 sem juros
		
	

	
		",37,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LINCSTORE,https://produto.mercadolivre.com.br/MLB-940831840-capa-case-capinha-tpu-transparente-iphone-8-plus-tela-55-_JM,NA,NA,NA,NA,NA,#940831840,Apple,iPhone 8 PLus,Silicone,IPHONE 8 Plus,NA,NA,NA
1594, Capinha Tpu Silicone Apple iPhone 8 Tela (4.7) + Pel Vidro ,76,NA,"
			
				Novo
			
			
				
					 - 
				
				3
				vendidos
			
		",(999 disponíveis),"
	
		
			
		
		12x 
		
			
				R$ 726
		
		 sem juros
		
	

	
		",26,NA,Frete grátis,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/PEREGRINUS_OFICIAL,https://produto.mercadolivre.com.br/MLB-941170569-capinha-tpu-silicone-apple-iphone-8-tela-47-pel-vidro-_JM,NA,NA,NA,NA,NA,#941170569,Apple,Iphone 8,Importada,Silicone,Protetora,Silicone,Transparente
1595, Capa Capinha Carteira iPhone 8 Plus (5.5) + Película Vidro ,37,NA,"
			
				Novo
			
			
		",(1 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 703
		
		 sem juros
		
	

	
		",03,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/LOJA_4_REIS,https://produto.mercadolivre.com.br/MLB-944938472-capa-capinha-carteira-iphone-8-plus-55-pelicula-vidro-_JM,NA,NA,NA,NA,NA,#944938472,Apple,iPhone 8 Plus,H'maston,Capa Carteira,Capa Carteira,Couro,NA
1596," Capinhas, Capas Para iPhone 8 ",19,NA,"
			
				Novo
			
			
		",(10 disponíveis),"
	
		
			
		
		3x 
		
			
				R$ 673
		
		 sem juros
		
	

	
		",73,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/BAVA4092770,https://produto.mercadolivre.com.br/MLB-964093585-capinhas-capas-para-iphone-8-_JM,NA,NA,NA,NA,NA,#964093585,Apple,NA,NA,NA,NA,Emborrachada,NA
1597, Capa Capinha P/ Apple iPhone 8 Plus - Livrai-nos Do Mal ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967095747-capa-capinha-p-apple-iphone-8-plus-livrai-nos-do-mal-_JM,NA,NA,NA,NA,NA,#967095747,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1598, Capa Apple iPhone 7 Plus / 8 Plus Capinha Case Silicone Aveludada Dura + Pelicula 3d-5d Cobre Tela Toda ,39,NA,"
			
				Novo
			
			
				
					 - 
				
				1
				vendido
			
		",(200 disponíveis),"
	
		
			
		
		6x 
		
			
				R$ 666
		
		 sem juros
		
	

	
		",66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YiXFMqlH7cZmqO7cwR3oyc28FGhvwVc1chh7MlsKekIiueg2sPch8j4H%2B74XoxdHg3wemJ8o9gqUB1AKXIWtfrHYPmQrGIqHhO6rRhpyDN%2FDWSzE1HtrrB9kyoV5kcwF%2F9JQ52Nm12RPKcxWLtKv5ZvG%2BqqEw3UMXE9gimrlC6CL%2BUPVjZrSt0uxFBSnoarKdJ0fL72%2F09L3QzQ3Pc0mO03IJC9ayZBQnzX%2FKijHxQoOSS4stLv7%2FqGKOofq2KHRvPBIZGB77msiqWn8iG1jdsNupJOuW92Pju%2FTjOCSk0Of8BOycNOmIj5wqhyixI6UA1akI9KVVR4zQWg5U3C3U5%2BB%2B%2FR3B%2B4iYV7lyWyN9X1LcU3LlQNhLykbR6ayVzEfxcvP8%2F4sbISdWS23k4%2F6D9nZ%2BEKHtZeQqtQGE869gERnWqvoPvd7z2%2BMBZnzbregjrwHEfMpbFkRxyz1geY1%2FL9xxny%2FIvb1Uw25hmxldzl0YvXyWNDjKciRH3gFHTtl6bz%2FsluYM9SWuklNwQ3HQsTCNE8Co7PDS65JH1IZLs6bDu9TxnXBl4JvL2alq5022rnOJ5BTWDFgLo%2Bq5kieNoYlKX9uqHQQqXQ3ZA%2F9nUuw5rM8CCHkxkqTJNLcd7IO05rmriHMjZIC%2F0suBBEgT5W8RNl4tQeNMHNJkwc0juDWpobgNIENxQ4qRalssNsxfiJxiOGIYp9atx1axilF2gcRpOp2MYJ29KTBb6RjuzGqTONDysrY%2Fq4I1pCdRmiS5vl5W%2Bv9P8LHXMaSXw3djeUPW0x6hJXthNwRfr48o6CECUtdAE%2BFLCAHqyrR9HsiuCYg7IwYaC77IRRa4jYB8cgcZEpF4QFNYrAj5s3w1HTxfRcbU4ftZAKtJSJq1tLHbr%2FX6LW7jeapd82y%2BBaXgImQmmh2bZ8n%2BdDonNVngIj03xcHP0qiXjhHei4RP5E1S11knHLhWrU3pQ1FPvniYdKlOwhzPBQ4Zz3lnyjCkgKhViVxWfrUSDD78VxLE1h3Slep0o1gdOx%2FwVZrVhq5hVb3EDoLt11%2BICh2z1qz68prv1VOCy7M4hp7BJmHvDySgfwMsRC6DshJ21FlhK1Cd0%2Be3YAqCaMv4VVHO%2Fr22%2FUV8MrqgSn8aHtyBopJmncBZpti7AQJMz8mDz7Y35%2FbIEIym01G1JZIARI%2F5FpCO4N1flTfhF8fbQTRY8afW9IFoFgcp%2BjfxWz7G6O5oRP1qwBOqT%2BeFk%2BVf2RKZOQlWVVUBnilAXegDH84DB8DrrzuSw5NYqZqkiONqgqtXkiJo29lusntKivzoAsBtJaHb9HZrx6K8%2BUFC3YLbWZ2lVyVo15TKF6Nks4zdSe2J%2BM5DcNx6Zivi3TRsQM9fIMHgSxkK%2BeMCnhxCEZ5z0sxgBo62oTUexS7%2BXwguTFv%2BqQnARgZjdUXlcqCbXnfv1uviLGBDErN62q%2BNaaUngtF%2FHHZgtUHbRiul92glF3OJixLaLZwdmDynYK1TvwZu%2BkcH78VpVSPz6yjK%2FBoarR1Rimn5YzHkPimmjVxuDNTm5kCovQQDRBGE4jBC6TT7jveRjtYc2MRTtt98ULrRZQPH01sUfBsIMcN4PoBK9NM%2FX1J9EjaAvD7DOiYLCn9a3fpdn3OEAPzN%2BMdXjCoRIXPHQQfX4x%2BI6CTA4ARbESkOQHp%2BrluSXy907EU8UAUzjwvVw%3D%3D,NA,NA,NA,NA,NA,#1302720778,Apple,iphone7 plus  iphone 8 plus,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
1599, Capa Capinha P/ Apple iPhone 8 Plus - Caveira Skull ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099102-capa-capinha-p-apple-iphone-8-plus-caveira-skull-_JM,NA,NA,NA,NA,NA,#967099102,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1600, Capa Capinha P/ Apple iPhone 8 Plus - Nutrição ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967099248-capa-capinha-p-apple-iphone-8-plus-nutrico-_JM,NA,NA,NA,NA,NA,#967099248,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1601, Capa Capinha P/ Apple iPhone 8 Plus Arquitetura Símbolo ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967100612-capa-capinha-p-apple-iphone-8-plus-arquitetura-simbolo-_JM,NA,NA,NA,NA,NA,#967100612,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1602, Capa Capinha P/ Apple iPhone 8 Plus - Administração ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967103055-capa-capinha-p-apple-iphone-8-plus-administraco-_JM,NA,NA,NA,NA,NA,#967103055,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
1603, Capa Capinha P/ Apple iPhone 8 Plus - Borboleta 4 ,24,NA,"
			
				Novo
			
			
		",(1000 disponíveis),"
	
		
			
		
		4x 
		
			
				R$ 625
		
		 sem juros
		
	

	
		",25,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,NA,NA,https://perfil.mercadolivre.com.br/QUARKCASE,https://produto.mercadolivre.com.br/MLB-967103092-capa-capinha-p-apple-iphone-8-plus-borboleta-4-_JM,NA,NA,NA,NA,NA,#967103092,Apple,Iphone 8,QuarkCase,iPhone 8,Tpu Flexivel Personaizada,Gel,Transparente
