search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Marca,Modelo,Material
11, Estuche Funda Cinto iPhone 8 7 6s Samsung S7 S8 S9 Cinturon ,150,NA,70,5000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.5,6,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-444303203-estuche-funda-cinto-iphone-8-7-6s-samsung-s7-s8-s9-cinturon-_JM?searchVariation=39505142926,4,1,1,0,0,#444303203,Apple,Samsung,NA,Cuero
12, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,3,3,18 cuotas,33.28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,NA,NA,Silicona
13, Funda Protector Estuche Case Premium iPhone 8 7 6 6s 5 5s Se ,200,NA,196,95,18 cuotas,11.11,NA,Envío a todo el país,NA,NA,4.7,11,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444778610-funda-protector-estuche-case-premium-iphone-8-7-6-6s-5-5s-se-_JM,8,3,0,0,0,#444778610,Apple,Iphone,Borde Cromado,TPU
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,447,34,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,1,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=11Tv%2FZ6iaXhLle%2BvJ5jUgW%2BIKjG6Ox5xDTnnhEjbfaZYBZOs%2B9ywk50xvHRyp8nx5IklERMMOIrsbIalykmb0N%2Fcs7D8tIvmmnPwfgc3Q2HDxl9KH9T7tFNUabVHUUEFjdUrmPlJT6PTUkeEzaXfx3tn3vlPxKNGLQ81MnX8dXu9JbVqMZWxPMKqmdiQ7ruyZHZnb5FFEplHXJ6OcsKOinUA5d329Yz8ga%2Bs9ViyqJtvH0qZZe7f6c0TlsA1pvJ0MSVHuTguMEl3if10H23DNibmOhg1wBuQ%2FCWMDzOAdur6fDV8pMGw1Xw8oP09Ezw%2BsyUeVdZ9l%2FtGartIkmUHRljgkwGFE2A8FjymK%2FxOWU5hanwWVHAz2aVsfYec7IvVsqKlvCT6PLAHDOJgLvqVR%2BjtpUx8umff1vKHn9O%2BOM1oOaE9zrpgtwfTbwGpfA8JY4RqCH5sdDqClgmJlKs8fGURmEB5QPF8GC9jlXZgDyGtJi%2F0EUWljO0MIoteSD8JCnxUFLjtBroo4w2q%2FYLLEFV9RqjorveMU0LMLvPqfw1%2BhX8GGrt1SXc4hAqcSuanQlSRq7M%2Flqea4q4Yu%2BLYsjiAGE2hihGkvQK8I03aExsEof1oeVxH6ixYjG9g3F4kOzbt6XP0yk9Y9OJxTkQzGDozOLA63NZiG8ZjoU%2FcumwEW8yVELWD0Y5yde4suwBdZNm93upb81Bl2dU0Gv0%2BmP0dEfvxt6JfNp8N7JxRfPPFN1h%2B4sCRZejvJxyl6KxEC6NHdf9soTi3wOSkpDxxSOGq63lqnQGXvKZsnAj3ZtUZoMBuPaOInMq8C0Gb47uZ%2B%2B707pAR%2FzZDL23FjAVKNveLmRHDrwrLXJnOL2X1ELmVGnkYQCLLwumN4YGhSug4C9WpS3gu6lIf5pUO6%2BthD6w3v%2F3V7AV0a%2Fkb1op0eDm78JnXZyF3GvFkGV%2Fn1wEVBckKvaCncpxgeRBq9Gev4MmG03q3m1UzeVgh%2BFIfItOMHPLZj9HSDOuxZTTrUJlQ1WNNoa6lvikjphAZ%2FEZjGGd%2BhZCpf%2FR06Rl83NwVM57yM525KoOm5r2P0ab65WwVZzHv06yM2tbHjugECU0MOyKEK2mqUDA7DF%2BLeLcV4zV6HvYVKv7hCRnQFBCAiBcPaUHMxVfX6jPsJbtYcu%2BOe80hB%2Fyoo%2F4EH6wx7By4T8CoFR17b0hmF9qEAkpncAu5Z0%2FIPdFX5zmCfc%2FNjStpQNwxyKznPgNz9iQ4YH8bnlayvOTC5%2BUOCDSs31OK%2Fffsm%2FtbN1VAAAFbh7XzqD%2BzauhqJVSpV8umFVzFKTEMsIBXwQNQwVV10jsMKXCa9%2BzzcyRmu57q8basuAqcAph472vSLnw%2FFQ%2BIbdfxSW9AYI%2FuW6nAeC%2BTUmvDKnZlmVSIsHcC7xmwjMILcU6lkHCFck%2FL46PUy5ydNe5pRwOfT%2FSbphZcXiGP%2ByaC4Lht1NCrIvr3QufyrOIWYa%2FP%2FYbro0Ml5wfLUW%2BPktyHz673EDoyLkICd%2F%2BuLofcyYrjAv8ZR3Sd%2FtJT0NMNxhk%2F8wZRVTK1w1cAkM8x0q2uPvtlYA%2BdFEsXLRQ2a6Tqk57oQyNrew%2FXHv618qPD%2F9u%2BGPE4Y0ePOi91JwTXtNxu9BSbicAWeEVsF3jRK4Ttz0q0DHfYjTC6KmnR3v0Mfd3g4L9S5espROG9LoY6aw%3D%3D,0,0,0,0,2,#443922805,Apple,NA,NA,TPU
15, Funda Transparente iPhone 8 & 8 Plus Shockproof Hybrid Case ,440,NA,63,7,18 cuotas,24.44,NA,Envío a todo el país,NA,NA,5,4,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-455994544-funda-transparente-iphone-8-8-plus-shockproof-hybrid-case-_JM,4,0,0,0,0,#455994544,Apple,NA,NA,NA
16, Funda Protector Aluminio Metalico Premium iPhone 8 Plus Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405516-funda-protector-aluminio-metalico-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449405516,Apple,NA,NA,Aluminio
17, Funda Protector Estuche Armor Para iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-452195837-funda-protector-estuche-armor-para-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#452195837,Apple,NA,NA,TPU
18, Protector Fino Cristal Bumper iPhone 8 7 6 6s 5 5s Se Plus ® ,190,NA,636,3928,18 cuotas,10.56,NA,Envío a todo el país,NA,NA,4.4,35,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=hDgvdEKqd5ql4L9HMyGD3Lzx6ohtmuUs%2FFRJdos4srXHiQAb4eJROvFUPJdS%2FnnV9ap%2B1IsJ3FATk9F3fPnxzBrg5cWq%2Fx5WH26hj9FokrE7WgFmEmiWr1UviDrW1t420PVEuFqDiXu0acgN%2B53pIOqTdlEWwK50g2Ba1zS%2B9OO3nGGVusOxRaZurmaC0OD5kTHtjS60hVI2w1IwRHPGAHaq0IpzemmfL4Og7by%2BpxhNGSdSV0fNWZ4vQRCOG%2B7MKuSz%2BIDP4E64zs0GzG56UUj3%2B4bPfJ8BVSmZXB8DuKpBBzclUkqt5nP5HvQ22G5z3isWDvuPvKPeGq5P7MK2TysZwIZpIb77edwkglzeqrV8oPuXIlEMD7WuJZZcS3tFsGYKJGWMAOWtD2Yt6sbx5MTgLbTWMt7HdXQyHS%2BhqRfiwSGc7TklPrQbSWKjdwxB3zM7YUWHPzQWGy54t0p5F4M4ahah6XpjZAQiQ1a%2Bu76%2B4LrgBQ%2Be1VWcw9esbr0VNfylvM6wYyLxANB2%2FNo%2BfivAHvFPhYzh4zcTQnUCOPdQtXhIFzfcxJVe5lO7mEjaNzD%2B%2B2cTDvLiJhdIrPg%2BZzrDSbkE%2FZNGoW5Uvdo1MD538DrMZkbnHATPJsk5ldkco%2FUCrF1ucKRIuJd45C%2Fw4EWCfUsOeSM9R8XWuOx0oHQk%2FpMQ0%2BG5ABpum5oBQH0%2F3AwBI2wbYtA%2BooCO0Z21eDrdz2P0NKgljh35Dp%2FrE8wAd2bHK%2BOciSpZXjtYKIjvhUsYniUo4LQn1vyBWS5%2BWdE47CJyUCZ7s8TCc83e5yVR4EfQqJS%2FeZmDKR681Vb9RUXCp1ftId0Kocw6rv5WsPqDh2tAxdM0mak8YQI69%2BVKfQLrzkFHD3eUQqn0Ehj93Q6HVmWQULKZKoE5aGCibHXRnsBuSGSSxgfpgcd%2FFrfBtI44l1OQG0s1Dhs9RFuf7qHUpm5Pvp3iZWJA2%2BbyM5FAnl3gwndyHXIyY84fmNV%2FoO1kdpVzcnMmetS4fLNOBLfW57TJVHMhkaQFOWXDlvW7mIHrVFkg%2FLNVpWcF7TLS%2BFlgpICxT0u0bwL6igEDAekiWUB9SkgQiF4BE%2BncVHLTsHpXvlG6IPt0BD85p65IaareAzKtYR%2FStRtOlaokU7wiHHbEgkfd%2B6i3uWBbrcvUpH9kcE9SpnaZquikSLXs3Qrx5%2BDOfHELzVtoqGLPik%2FI9ERTZEpytwhDhIFxkTKY8mK8v54B5vtyBTzdl40C9l%2BjHfJecN8wLKlLYou8yUG22oVsckn7bqLUoE93%2FEBLsbx%2BF0DlQ9BrgpGN%2B3%2FG2d43yfrTn8fGCnggZIlAoIBTw6NcSwp6JkILUOMT9vcGBcljt24l%2FGEbGfFZdNOCBBwVMynExA%2FORHjQD5AEcJifqCWEPkktnuYemmtkfxth9ZAJ8vogO2%2FenNiUy%2FXl1Hy5aBztb1naH3I%2Fw5LKvqD9MjuqNdHiJgwYZWtRhjEnLRyHQ4aVjeIvpmWAhKGkp6rOp3BWtjjONpGalUn5Ij2ievO%2FFIohBX94J%2F%2FHrDViobD0LmpeYmzFyNo%2B9WQYaU4AUpTsaZ1RcELS0KNktrRinqjSqN6SoWq268%2FmnmAK9%2FyIwqMmeGtPaEA17NsZmwiH54VfNwc863Hs4GRO7MewanVAbSz8yg2zQVeCJDtc9p5WzInd,20,10,4,1,0,#443333988,Apple,Apple,5/SE/6s/7/8/ Plus,TPU
19, Funda Protector Aluminio Metalico Premium iPhone 8 Febo ,290,NA,2,99997,18 cuotas,16.11,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449405713-funda-protector-aluminio-metalico-premium-iphone-8-febo-_JM,NA,NA,NA,NA,NA,#449405713,Apple,NA,NA,Aluminio
20, Funda Protector Estuche Premium iPhone 8 5 6 Plus 7 7 Plus ,90,NA,106,91,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,3.9,7,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-442497245-funda-protector-estuche-premium-iphone-8-5-6-plus-7-7-plus-_JM,5,0,0,0,2,#442497245,Apple,Iphone,Borde Color,TPU
21, Funda Protector Fino Tpu Degrade Premium iPhone 8 Plus Febo ,90,290,4,99995,18 cuotas,5.00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/FEBOUY,https://articulo.mercadolibre.com.uy/MLU-449004038-funda-protector-fino-tpu-degrade-premium-iphone-8-plus-febo-_JM,NA,NA,NA,NA,NA,#449004038,Apple,NA,NA,TPU
22, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,2,3,18 cuotas,22.17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Apple,NA,Silicona
23, Protector Funda iPhone 8 7 6 Plus Silicona 3d Alien ,199,NA,5,17,18 cuotas,11.06,NA,Envío a todo el país,NA,NA,5,1,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448209107-protector-funda-iphone-8-7-6-plus-silicona-3d-alien-_JM,1,0,0,0,0,#448209107,Apple,Apple,NA,Silicona
24, Protector Funda iPhone 8 Estuche Azul ,210,NA,2,4,18 cuotas,11.67,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450284207-protector-funda-iphone-8-estuche-azul-_JM,NA,NA,NA,NA,NA,#450284207,Apple,Apple,NA,Silicona
25, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus + Vidrio 5d ,780,NA,42,46,18 cuotas,43.33,NA,Envío a todo el país,NA,NA,5,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://articulo.mercadolibre.com.uy/MLU-443898511-protector-360-magnetico-iphone-6-7-7plus-8-8plus-vidrio-5d-_JM,2,0,0,0,0,#443898511,Apple,NA,NA,Aluminio
26, Funda Batería iPhone 8/7 / 6s / 6 Lohi 4000mah 4.7 ,2275,NA,1,100,18 cuotas,126.39,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-459923022-funda-bateria-iphone-87-6s-6-lohi-4000mah-47-_JM,NA,NA,NA,NA,NA,#459923022,NA,NA,NA,NA
27, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,186,121,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,NA,S-Line,TPU
28, Funda Cartera De Cuero C/tarjetero Soporte P/iPhone 8 Plus ,2065,NA,0,100,18 cuotas,114.72,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457854270-funda-cartera-de-cuero-ctarjetero-soporte-piphone-8-plus-_JM,NA,NA,NA,NA,NA,#457854270,Apple,Zover,iPhone 7 Plus Leather-Black,NA
29, Funda Transparente iPhone 8 & 8 Plus Ultra Slim Hybrid Case ,499,NA,242,20,18 cuotas,27.72,NA,Envío gratis a todo el país,NA,NA,4.6,22,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,https://articulo.mercadolibre.com.uy/MLU-448803228-funda-transparente-iphone-8-8-plus-ultra-slim-hybrid-case-_JM,14,7,1,0,0,#448803228,Apple,NA,NA,NA
30, Otterbox Serie Commuter Funda Para El iPhone 8 Y El iPhone 7 ,1544,NA,1,100,18 cuotas,85.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457801492-otterbox-serie-commuter-funda-para-el-iphone-8-y-el-iphone-7-_JM,NA,NA,NA,NA,NA,#457801492,Apple,OtterBox,77-56652,Acrílico
31," Funda iPhone 7, Funda iPhone 8 [armorbox] I-blason Incorpora ",1488,NA,1,100,18 cuotas,82.67,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457481427-funda-iphone-7-funda-iphone-8-armorbox-i-blason-incorpora-_JM,NA,NA,NA,NA,NA,#457481427,Apple,i-Blason,iPhone7-Armorbox-Green,NA
32," I-blason Funda iPhone 8 Plus, [protección Heavy Duty] [serie ",1563,NA,1,100,18 cuotas,86.83,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457480684-i-blason-funda-iphone-8-plus-proteccion-heavy-duty-serie-_JM,NA,NA,NA,NA,NA,#457480684,Apple,i-Blason,IPH8P-MAGMA-RG,TPU
33, Protector Simil Madera Ultra Delgado iPhone 8 7 6 5 Y Plus ® ,150,NA,64,4000,18 cuotas,8.33,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443463096-protector-simil-madera-ultra-delgado-iphone-8-7-6-5-y-plus--_JM,NA,NA,NA,NA,NA,#443463096,Apple,NA,NA,Cuero
34, Protector Spigen Neo Hybrid + Vidrio iPhone 8 7 6s 6 Plus ® ,270,NA,100,473,18 cuotas,15.00,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440256854-protector-spigen-neo-hybrid-vidrio-iphone-8-7-6s-6-plus--_JM,1,1,0,0,0,#440256854,Apple,Spigen,Neo Hybrid,TPU
35, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,49,37,18 cuotas,30.00,NA,Envío a todo el país,NA,NA,3,1,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=1pdCvjNWsGbOdYhXKy%2Bh5mUNhz7IVTNW9V%2FbtGJnFTK4AyhiMcVb3w6w2SJUr%2BUHHCcsAFepjr%2F3QfC2RNeJFaI2RtTJmu5o5mm9qbPf3rhldorCSq7Cjd2yrd0iX1Dfd%2BCj37UxbBEUEbItUIuFmWQJwsHOyC2eeg4KomBGw6Lx2d737jqWSgdB2G6NZep15kqdbR1YTvH%2FpDy34ORQjb9EFoGuM2fXcCdD1D5XE6AUHgXxbfqJvn1CePbJP84MHMlJtLPZzhh56eZCJAilJ943wZPrbbZHBcWbh2qjbUimOnCER3JtjhXUcFUUGY8aWqR%2BQMUpgHSWkMHVaZTroieJWYZa5Vq63o2GvFVBwDJjN0ocaXJVMXodWEKHDFMyPDntVD9HG90pitwgUeLiMC41TRjDJ7YH2taMpcf5Kwzn0yPUfwu3eSnPH1T9b666ZeBblcijbx0epK00w6DWmEX0kEs7tHG6x1tIg0TIJOHT55J2D0bRPP5OII2c%2B2YmODzbgn%2B4ht2%2BJiyc%2FcFiJcqxhgG6k8jOkAop8pUyRQtgr%2BudlO8bhxYy79nRF%2ByU8x0cmYO0jk8U09xAcx%2BkleZkOQZ55E2he13ZClmT80m%2BGtyzLQA3Ys1A%2BmSSETrreJF5Kiz56NmWONwxdwVqZqJf3LSt1PpYGXFn1VqwST3YC%2BYrL9QDivKZbC1IYZU%2FZKygXqQ6URt7w5pNfS2uXNRTDjXYV%2BfdXV1XSyB4xCmqkL%2FshP4V%2BLX3HOaDZZPhiAqSoqZDoou2zY3O%2F5rrsEhIPCIP65sOMqNxbALsRnqgk1dkfDd4QCD%2BNbBRdC0OK2SLpA%2FRZ%2FPcP%2BESgFnpRoEesRmpMul4cRp7NPfTgxJHwY15a3cT6YDCuOXIOWIVumOA4yfu3oasXbpvRCFfWgNJzOamqFkoHTAS3JLuS0wi%2FksWA1v%2FGL%2F1TXzAuinHASXstHrAJ2FCoTQzgMzRx%2BAqM1y5xLVNSw0WaHpiv14y0tZEC9HXMXzMowqxVrm400ofI9qYtq48xgzSmM%2FZDfS6iiso2lQMr368T1eJAwg9ROwTHHqpcNjNSfDAvKXSvIUIYEYT%2FWmn8y527FontRgdObBiGkU5G8Od1a71SnqYoxm%2F70fg9WccxzR55NfIXUdggh35RGQEVENj4otOfbQHc1ZIOHdUsEhxMhkfIomCiUcejVmriSamPzHFvBYCk2%2FRYQLThnftQaxZY6kFM%2FpGc92kMkXvZDtidqFMbbokY7D6YyyoVj%2Bu9yiM5aYNz9LRZCm2lPQh9MDUDGVonyebjYmxd%2BZTAd77EWu%2F0oxbk2bjPKzSqJHPkx2wqQ2kY2JWeneDIETRjFMx2TVwcjQB5S9iiC9GZv8TU76cI0oXKpqD9rR2gzUAJtmB7xhohFsrbOp33f%2BO5jTFh4mZ7ycwpy56BFtzksPgyrcYb4Q34dbNrxzK5t55ybS6dEAEBU1tfIkHFVdAODtfI0QoZsIVSCf40i7nHKLPCNfYYEBY2%2F%2B7Ipv7Jcc8YqUNF41aWhwqHRALgvE4kwGwW9dEZVqYEBwO4sr9Ke9t%2FZ2hq30vV8Qh%2By20EMePan0A60c9SAk4BS7GeHaP7DJMQ0QPQPDUi3ug3JS8Cpsi60xXKKtXVS5y8NM91Bbf2eLBJwSjWJaxjIFqtzM1PNJHjr6HndA0kqRvliiq,0,0,1,0,0,#460107403,Apple,NA,NA,NA
36," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Diseño De Mármol B ",1090,NA,1,100,18 cuotas,60.56,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457719683-funda-iphone-7-plus-funda-iphone-8-plus-diseno-de-marmol-b-_JM,NA,NA,NA,NA,NA,#457719683,Apple,NA,NA,NA
37, iPhone 7 Plus / iPhone 8 Plus Funda De Cuero Con Monedero Co ,1274,NA,1,100,18 cuotas,70.78,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/HERMESSTORE,https://articulo.mercadolibre.com.uy/MLU-457758276-iphone-7-plus-iphone-8-plus-funda-de-cuero-con-monedero-co-_JM,NA,NA,NA,NA,NA,#457758276,Apple,WaterFox,W-SJT037PGR,Cuero
38, Protector 360 Magnetico iPhone Xs Max Xs X Xr 8 7 6s 6 ® ,490,NA,101,3999,18 cuotas,27.22,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333994-protector-360-magnetico-iphone-xs-max-xs-x-xr-8-7-6s-6--_JM,3,0,0,0,0,#443333994,Apple,NA,NA,TPU
39, Protector Funda iPhone 8 7 Plus Peluche Teddy Original Pk ,299,NA,5,3,18 cuotas,16.61,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449469338-protector-funda-iphone-8-7-plus-peluche-teddy-original-pk-_JM,NA,NA,NA,NA,NA,#449469338,Apple,Apple,NA,NA
40, Carcasa Funda Protectora Remax iPhone 8 7 / 7 Plus ® Calidad ,790,NA,1,99,18 cuotas,43.89,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-453221505-carcasa-funda-protectora-remax-iphone-8-7-7-plus-calidad-_JM,NA,NA,NA,NA,NA,#453221505,Apple,NA,NA,NA
41, Protector Tpu Transparente + Vidrio iPhone 8 7 / 8 Y 7 Plus® ,120,NA,162,243,18 cuotas,6.67,NA,Envío a todo el país,NA,NA,5,3,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443199999-protector-tpu-transparente-vidrio-iphone-8-7-8-y-7-plus-_JM?searchVariation=39315336089,3,0,0,0,0,#443199999,Apple,NA,NA,TPU
