search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
1208, Funda iPhone 6 Con De Acrilico Con Diseño ,286,NA,0,NA,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/LEIRA+VC,https://articulo.mercadolibre.com.ar/MLA-741193972-funda-iphone-6-con-de-acrilico-con-diseno-_JM,NA,NA,NA,NA,NA,#741193972,Apple,Iphone 8 Plus,West,giltter,Trasera,Acrílico
1209," iPhone 8 Bling Billetera Funda Para Mujeres , Auker Trifold ",1573,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-774771973-iphone-8-bling-billetera-funda-para-mujeres-auker-trifold-_JM,NA,NA,NA,NA,NA,#774771973,NA,NA,Auker,NA,NA,NA
1210, Cornmi Compatible For iPhone 8 Funda 2800mah Funda Bateria P ,2022,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-774801147-cornmi-compatible-for-iphone-8-funda-2800mah-funda-bateria-p-_JM,NA,NA,NA,NA,NA,#774801147,NA,NA,NA,NA,NA,NA
1211, Fundas Flip Cover Duo Desmontable Para iPhone 8 7 Negro ,500,NA,NA,1,12 cuotas,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,NA,https://articulo.mercadolibre.com.ar/MLA-782425113-fundas-flip-cover-duo-desmontable-para-iphone-8-7-negro-_JM?searchVariation=35606613258,NA,NA,NA,NA,NA,#782425113,Apple,iPhone 8 7,the icase,Flip Cover,Proteccion,Cuero
1212, Ferrari iPhone 8 & iPhone 7 Funda - By Cg Mobile - Black Cel ,5057,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-783021656-ferrari-iphone-8-iphone-7-funda-by-cg-mobile-black-cel-_JM,NA,NA,NA,NA,NA,#783021656,NA,NA,CG Mobile,NA,NA,NA
1213, Funda iPhone 8 Leather Case Negra ,345,NA,0,NA,6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/INTRO.B,https://articulo.mercadolibre.com.ar/MLA-783312685-funda-iphone-8-leather-case-negra-_JM,NA,NA,NA,NA,NA,#783312685,iPhone,8,NA,Leather,leather,Cuero
1214," Esr Funda Para iPhone 8- Más , Diseño Patrón Dibujos Animado ",721,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-795889571-esr-funda-para-iphone-8-mas-diseno-patron-dibujos-animado-_JM,NA,NA,NA,NA,NA,#795889571,NA,NA,ESR,NA,NA,NA
1215, adidas Performance Grip Funda Para Apple iPhone 8/7/6-plus N ,1887,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-799112472-adidas-performance-grip-funda-para-apple-iphone-876-plus-n-_JM,NA,NA,NA,NA,NA,#799112472,NA,NA,adidas,NA,NA,NA
1216, Speck Phone Funda Compatible With Apple iPhone 8/iPhone 7/ip ,1801,NA,0,NA,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/DIGITALWAREHOUSEAR,https://articulo.mercadolibre.com.ar/MLA-799129334-speck-phone-funda-compatible-with-apple-iphone-8iphone-7ip-_JM,NA,NA,NA,NA,NA,#799129334,NA,NA,Speck,NA,NA,NA
1217, Funda Cuero iPhone 8 7 Apple Vidrio Templado 5d Rojo ,1099,NA,0,999,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-670188846-funda-cuero-iphone-8-7-apple-vidrio-templado-5d-rojo-_JM,NA,NA,NA,NA,NA,#670188846,Apple,8G / 7G,Apple,Leather Case,Bumper,Cuero
1218, Funda Cuero iPhone 8 Plus 7 Plus Apple Gorila Glass Azul ,900,NA,0,999,12 cuotas,NA,NA,Llega gratis mañana,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-670191298-funda-cuero-iphone-8-plus-7-plus-apple-gorila-glass-azul-_JM,NA,NA,NA,NA,NA,#670191298,Apple,8 Plus / 7 Plus,Apple,Leather Case,Bumper,Cuero
1219, Funda Silicona Soft iPhone 8 7 Apple Ocean Blue Templado 5d ,999,NA,0,999,12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-677732376-funda-silicona-soft-iphone-8-7-apple-ocean-blue-templado-5d-_JM,NA,NA,NA,NA,NA,#677732376,Apple,8G / 7G,Apple,Silicone Case,Bumper,Silicona
1220, Funda Silicona iPhone 8 Plus Apple Ocean Blue + Templado 5d ,999,NA,0,999,12 cuotas,NA,NA,Envío a todo el país,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/CRAZYSTATION,https://articulo.mercadolibre.com.ar/MLA-677744304-funda-silicona-iphone-8-plus-apple-ocean-blue-templado-5d-_JM,NA,NA,NA,NA,NA,#677744304,Apple,8 Plus / 7 Plus,Apple,Silicone Case,Bumper,Silicona
1221," Funda iPhone 8 Plus, I-blason Transformer [kickstand] Apple ",1703,NA,0,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-698243936-funda-iphone-8-plus-i-blason-transformer-kickstand-apple-_JM,NA,NA,NA,NA,NA,#698243936,NA,NA,i-Blason,iPhone7sPlus-Transformer-Pink,NA,NA
1222," iPhone 8 Funda, iPhone Vofolen 8 Cartera Cartera De Tarjeta ",1250,NA,0,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-698246371-iphone-8-funda-iphone-vofolen-8-cartera-cartera-de-tarjeta-_JM,NA,NA,NA,NA,NA,#698246371,NA,NA,Vofolen,VFL-2878,NA,NA
1223," Jetech Funda Para iPhone 4 Plus, iPhone 8 Plus Compatible, C ",1330,NA,0,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-700018141-jetech-funda-para-iphone-4-plus-iphone-8-plus-compatible-c-_JM,NA,NA,NA,NA,NA,#700018141,NA,NA,Jetech,3431B-CS-I7-Plus-Bumper-Rose,NA,NA
1224, Funda Spigen ®100% Original Crystal Shell iPhone 8 ,680,NA,19,5,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5,1,https://perfil.mercadolibre.com.ar/COSASLINDAS-,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=lrhm39oeoTIL4pv%2Bh9vNXhoB%2FaC8zu8Fibfx283SutE0iKjoDikGxaBF7DZssmV%2BbYARFa%2BywrjdqcrlT1LTiJ%2BsyJvfmelDykAlXYoi27VrTauARFIh4bzGajrn4RzwyArmSqxVKKy02cwtuLzSDAOibqW8WskAxdyhIjE16x8sUaU%2BcIxFd2jzkhZYQfEy%2FUHtBm%2BIwoJkUBFHWeDj3gYESPSTWKfXzYDIg%2BaDZsxxmaL807luSFhtcegrCrvx7TAs9RHyqBAPeVXEWe2ceQmZB7mW%2FFQeZAMQLHPBBuU23fjGm7pe6wkQ9%2Ftu%2F8QcwhCtAu9ICkzckbRDdCc65QMzYy7ZYk7Jmfx0deRs2Omae0CcL0tpeXLtJfMNwpdr1xrv8d2iAuUYcVgs1VG2wr0DU3mraLJ9c%2BDw9B1YUSNjEez90Bn64T3pgt2Nc48WtC45vhhqPglr3mLapocVa5ei4K9mjift1C43otg8h0sq1rFww653A8EEjm9uABAU3%2BoQCJrh73hlN%2BzrKe9D1AdeSBkjY%2FhrXMP1vDe%2B8GhN0wQkdh2%2BgrXI5JAaP3IMc9YpBkgM%2FNKQtNTQ8FLywfgtTVPMAPi6NGUrhwi75E%2FVE1ebBHIL4tP3rOLeAQjpv7l%2BIhI1NwZFP%2FYtifx5yBRYB85Jcr1ctxbcGUM6UOt9vMUYEj9AZw59mG9dAvYrJIYslGjB4zob0h0DUEAZRkqZU3flac1aiQMLbfDAFWI8rIZ0nXkxg1lzmnJr%2BTxfNG5gtatFh2TASlAZ7m%2BDj08Cc2kAp84OzZYJESZfu8tQecMAzHMfQ0zEJzILf0ucAEBPy5%2ByrjC1Za5wu%2F5G3EhcV%2FhAOznht8KyC3bt5sQlRPrmDTtF3Py8PZUZ0dwst3b%2BjRzeCs9cMri7RJsxFLfTq3Imo8bP9o8yRQFVAC6u4zR0tFWvMg1CO27m%2F6KIR3okgGapZ1NckgJygOiK%2BO0Msae5J63yCQf9T4uyzZfpS0Pmz1VH%2FukpyK35zle3isGLi641UbcOXebZWIV1yb1VbmcIzH4SOW7r03ViVaVDmqGtiodZU0Sb0HG8ofTTNp73cD%2FG4K%2Fra0Xx5hnbZ1tEhd11pMypTCAgmWe9%2B57FTD871S8WUWwky5kbRPjK1c2bc8BNW3J7H5L8v0JnkRMjcKhqCzMai0sNJN719LPw8c6ZF484xNvyDQbCMOFrtxTk5Ser96jfJlE38C%2FlKSqGpurQh8r2OT1lW%2BcJMSP7dfIsiXH2Lh%2BxIQCQIYRPC1Vy5d01vHiH7JETkXCiU6Y%2Bf%2FW1m3Ha4he5Zxa4RW3et15s%2BxrPhWqGxCMJJ0UbTlVMFvXe1X3miXSM6QDwC7wjTnrsEdVF%2F8VSfBZzItk%2FY049ilSK3kDG2MlcmfcBIgaJpWL8GD2PHRa2amqCJMEPpZNpN708ExKcaJsAOCRq4MnYH6xDMMud%2FDyF8kQrg9FVRMxJaCoenEcYyjxVoy7MNQM9bHGMIV%2F0kL80TbVhsnV0D5%2FyirlqX%2F8mmHfE09CfP%2B0%2Boo9ISOyP7sJySxOOxFB0IC%2B61J3EYGEYHV9pbcb3xgASh3%2Fw4Movux2EGNjY6tlGj9vhBVvMQvvK3Y%2Bh9JawhSkZwQfOsEGPHiTALKq4TUiPWkBmJMh6D4rxarYtWPPw1bF0v11FJQ%3D%3D,1,0,0,0,0,#683830388,Apple,Iphone 8,Spigen,Crystal Shell,NA,Silicona
1225, Funda Tpu Ultra Fina Slim iPhone 8 8 Plus iPhone X + Vidrio ,399,NA,1,99,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/PUNTO_+DIGITAL,https://articulo.mercadolibre.com.ar/MLA-705940401-funda-tpu-ultra-fina-slim-iphone-8-8-plus-iphone-x-vidrio-_JM,NA,NA,NA,NA,NA,#705940401,Apple,iPhone,Soul,Tpu Electro,tpu,TPU/Policarbonato
1226," iPhone 8 Holster, iPhone 7 Holster, J & D Funda De Piel Pu F ",1328,NA,1,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-712843319-iphone-8-holster-iphone-7-holster-j-d-funda-de-piel-pu-f-_JM,NA,NA,NA,NA,NA,#712843319,Apple,NA,NA,NA,NA,NA
1227, Funda Tpu iPhone 7 iPhone 8 Bordes Metalicos Colores ,200,NA,0,10,6 cuotas sin interés,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,NA,NA,https://perfil.mercadolibre.com.ar/DBSTORE,https://articulo.mercadolibre.com.ar/MLA-713152995-funda-tpu-iphone-7-iphone-8-bordes-metalicos-colores-_JM,NA,NA,NA,NA,NA,#713152995,Apple,IPHONE 7 7S 8,SOUL U OTRAS MARCAS,REFORZADO BRILLOS,Flip Cover,TPU/Policarbonato
1228," Bentoben Funda iPhone 8 Plus, A Prueba De Golpes Luxury Slee ",1319,NA,0,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-713348026-bentoben-funda-iphone-8-plus-a-prueba-de-golpes-luxury-slee-_JM,NA,NA,NA,NA,NA,#713348026,NA,NA,BENTOBEN,XDD-K075-02,NA,NA
1229," Funda iPhone 7 Plus, Funda iPhone 8 Plus, Funda De Piel Douj ",1331,NA,0,20,6 cuotas sin interés,NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.ar/FASTIMPORTUSAAR,https://articulo.mercadolibre.com.ar/MLA-713353070-funda-iphone-7-plus-funda-iphone-8-plus-funda-de-piel-douj-_JM,NA,NA,NA,NA,NA,#713353070,NA,NA,DOUJIAZ,R-imd-dls-zi hu lu-7P,NA,NA
1230, Funda iPhone 8 7 Ringke Fusion ® Rose Anti Impactos ,799,NA,8,2,12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,153,https://perfil.mercadolibre.com.ar/ORIGINALCASE+NET,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=gV2GXRhPfUEbdfOVslUrh9WRii2M0Rgi9ho4zDoEO4oU05JlHGk3M55bh1f6z%2BmfZPlslEWE75%2B4xLnJU%2B4Yh5FoWrJssMJq8sYuCEQo0D3gUBVS%2Bm70XKcMZlsTVzUZPElvlNkPZenDi56bBeBHul77k0WQSnUbKLviWrLrIDFop8uEVb8FczRpQxdIfjrnCKZjFeQwhyya8BJNYoRgSrXg%2BtOb5m11Qz3qkgblP5vZOXAFDiJAh08OG17hx2tsrUCQBtv1BQ6ozfynwcYTvo33CHBs7PfVjUbI4LS%2FxDepDT8aDzL%2BxC2gAovOyg3EdHui1tQWwPidxeMpAcLU8Bc48CPINYFYWfBtSvji3TYf40thq6MGtwT1BEaLFd5XdWxmVyXktb9sqjVAt93WEM7xd2QoTeoIaQ81grvVyaZPgDlHpT6GxRL6YwgZFJfH%2B%2FlAm01XE1K8RidRM5harmzoqCyOKbVY%2BMH8iHBVyzAxZKfjxKVTr0SpnDYs8CRoEKemsTCBAYwn7sIlfOYbjcAgTpQSDsHb07u6V10%2BRm%2Bh1sihgn5vYFKRbcnPXLHR1wWGowzg6j5ELuA7ZDWbDvnevQxydqyHEr%2B%2Bjg5mq0n%2FgB51WpmsDgLpPF%2B0EsglIWUOLWlqWJ2%2BRapVOxNYcwFjGaZYbUaj8x2Aqsti9TqTd62p62ZtDAeb943xRmJxb3rGry2y%2FhWUVK0LZGGKTGbsUbMvxr5tpGtOt6XSLKmcnX40kOiNWTvoNa%2FJcpCgNA9F0ltMz6KAw7u0z6TWWivBgwOCxqiLdtSQIVE5sGMzj8r%2BmX73F4H30WcRrs%2F4Oc0Y8C8TV05OQGogeTbS15l58PnfD3%2BXzw0NJAQA32AgtfepUFt32I6hvjAYfod22E2fs26l7b25ZOWtxBv1vjnBclOHHsDTR%2B4Q0%2BzLNAIPfYnC0gOaxtZx1wsQS8IWEDK3688wmbnXYpSKzbu6AOHXERqNkSq7rRElty%2BTl4JxDKTtUsnM6P2uhPdKXp%2FFdxAA0PeYqHXqTt5DQJx3W2gzGwoQa7s%2FUjzgri9amLmfUgwawGDbqVfjCxComssVdR81Ip1bC5R2iCsB3J6PTzPktoGz%2FrrWlMqGkblUT7XB9g54NGzIndvMJVXDGYmzIov9EcN%2FsuL2rigJ%2Fde%2Bqr%2BrrGiALAUXPs9xhv7%2FkmyKppSzO2boJDu%2BMALf%2FGTZ11nZ4ChcoWo2ZsdNV%2BDoW3b4D2gBLTtdAj6fWmY%2BQluFlpL%2FkNVjTs5PBYSYKVBvN1kIFi1lzu2v%2FK2rjFGSLze5%2FOqP5rd4hGIN9DHRzfk%2FoqXOlJkUHQT4tO57PMFL%2Fmfmwk8Rlv79%2BKmqkWqonSIiqfQZycA2oU4phJq86PmWIsJC8uFn8Iz13mAb9%2BHwIQZIM%2Fe9xMZkUvBZQmONM7cT%2BY1UkzIgAwUbnTHALaTziBYsvZL98FdQ5WoaTW70%2BQU%2FxxcXV6n2AeMxTQ9HdtlHitVSIAGcGtRdKGSGQ7ue4VBszHEBnL13GFTFZ3tj%2BYZFwhKYYYFN3kfTJjBF%2BO9VruQycLMgCFprE6R7gNEOHBtRO0QfunlFklTIhQrUZSJiy2EXOE6nODQtHnf1RxUHW0KHWwEjRM1mKseedG%2BNotkQQOHvpIOcha9lrjcqEn9tPNt7OpiUlqT12luE,127,20,5,0,1,#641345244,Apple,Iphone 7 y 8,Ringke,FUSION ROSE,FUSION ROSE,TPU/Policarbonato
