seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
GOGREEN IMPORTACIONES,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,8,años,6961,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,4023,3,158,3862,"Cordón, Montevideo.",NA,NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,años,118951,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,115503,654,5508,109341,"Ciudad Vieja, Montevideo.",NA,NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,11,meses,1681,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,828,5,14,809,"La Comercial, Montevideo.",NA,NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,5,años,13138,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8880,2,100,8778,"Tres Cruces, Montevideo.",NA,NA
AR IMPORT.,http://perfil.mercadolibre.com.uy/AR+IMPORT.,2,años,2383,NA,NA,NA,1553,4,22,1527,"Ciudad Vieja, Montevideo.",NA,NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,años,42346,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,41384,320,2606,38458,"Aguada, Montevideo.",NA,NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,años,11803,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7264,4,59,7201,"Centro, Montevideo.",NA,NA
CELULAROUTLETMONTEVIDEO,http://perfil.mercadolibre.com.uy/CELULAROUTLETMONTEVIDEO,10,meses,341,NA,NA,NA,181,1,5,175,"Cordón, Montevideo.",NA,NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,años,80837,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,54432,124,1329,52979,"Centro, Montevideo.",NA,NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,18,años,4350,NA,NA,NA,4376,0,115,4261,"Reducto, Montevideo.",NA,NA
MEGACASEUY,http://perfil.mercadolibre.com.uy/MEGACASEUY,2,años,4096,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1799,7,41,1751,"Parque Batlle, Montevideo.",NA,NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,años,8876,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5382,23,93,5266,"Tres Cruces, Montevideo.",NA,NA
PANTAYAUY,http://perfil.mercadolibre.com.uy/PANTAYAUY,7,años,6166,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2817,11,85,2721,"Tres Cruces, Montevideo.",NA,NA
VIKEI SA,http://perfil.mercadolibre.com.uy/VIKEI+SA,4,años,416,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,218,0,1,217,"Aguada, Montevideo.",NA,NA
GOFIXUY,http://perfil.mercadolibre.com.uy/GOFIXUY,4,años,242,NA,NA,NA,194,1,1,192,"Centro, Montevideo.",NA,NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,11,años,9510,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5958,87,235,5636,"Cordón, Montevideo.",NA,NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,años,17229,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9768,113,400,9255,"Centro, Montevideo.",NA,NA
LIDERTEK SRL,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,7,años,17127,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,12132,28,381,11723,"Centro, Montevideo.",NA,NA
I..STORE,http://perfil.mercadolibre.com.uy/I..STORE,4,años,201,NA,NA,NA,189,7,9,173,"Mercedes, Soriano.",NA,NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,año,2121,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,1151,10,66,1075,"Ciudad Vieja, Montevideo.",NA,NA
ACHO84,http://perfil.mercadolibre.com.uy/ACHO84,12,años,116,NA,NA,NA,301,3,47,251,"Centro, Montevideo.",NA,NA
DIGINET URUGUAY,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,3,años,9317,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5691,6,110,5575,"Centro, Montevideo.",NA,NA
