seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
LUJOACCESORIOS,https://perfil.mercadolibre.com.co/LUJOACCESORIOS,4,4 años vendiendo en Mercado Libre,1475,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,297,Mala (1),Regular (1),Buena (295),"Bello, Antioquia.",1475 ventas en los últimos 4 meses
IMCOVALLE SAS,https://perfil.mercadolibre.com.co/IMCOVALLE+SAS,1,1 año vendiendo en Mercado Libre,979,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,286,Mala (5),Regular (6),Buena (275),"Cali, Valle Del Cauca.",979 ventas en los últimos 4 meses
ADRIAN`S STORE,https://perfil.mercadolibre.com.co/ADRIAN%60S+STORE,10,10 años vendiendo en Mercado Libre,673,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,177,Mala (2),Regular (2),Buena (173),"Bogotá, Bogotá D.C..",673 ventas en los últimos 4 meses
LEAF MEMOSHOP,https://perfil.mercadolibre.com.co/LEAF+MEMOSHOP,1,1 año vendiendo en Mercado Libre,100,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,34,Mala (2),Regular (2),Buena (30),"Chapinero, Bogotá D.C..",100 ventas en los últimos 4 meses
FADA492667,https://perfil.mercadolibre.com.co/FADA492667,4,4 meses vendiendo en Mercado Libre,27,NA,Brinda buena atención,Entrega sus productos a tiempo,12,Mala (0),Regular (0),Buena (12),"Bogotá, Bogotá D.C..",27 ventas en los últimos 4 meses
RADICAL HELMETS,https://perfil.mercadolibre.com.co/RADICAL+HELMETS,12,12 años vendiendo en Mercado Libre,198,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,74,Mala (0),Regular (3),Buena (71),"Bogotá, Bogotá D.C..",198 ventas en los últimos 4 meses
LUJOACCESORIOS.,https://perfil.mercadolibre.com.co/LUJOACCESORIOS.,2,2 años vendiendo en Mercado Libre,94,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,17,Mala (2),Regular (0),Buena (15),"Bello, Antioquia.",94 ventas en los últimos 4 meses
OSSA3358167,https://perfil.mercadolibre.com.co/OSSA3358167,1,1 año vendiendo en Mercado Libre,352,NA,Brinda buena atención,Entrega sus productos a tiempo,75,Mala (5),Regular (3),Buena (67),"Bello, Antioquia.",352 ventas en los últimos 4 meses
AFMPUNTO2,https://perfil.mercadolibre.com.co/AFMPUNTO2,2,2 años vendiendo en Mercado Libre,800,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,205,Mala (5),Regular (10),Buena (190),"Bogotá, Bogotá D.C..",800 ventas en los últimos 4 meses
CARLOS SANCHEZ036,https://perfil.mercadolibre.com.co/CARLOS+SANCHEZ036,11,11 años vendiendo en Mercado Libre,584,NA,Brinda buena atención,Entrega sus productos a tiempo,415,Mala (0),Regular (17),Buena (398),"Usaquén, Bogotá D.C..",584 ventas en los últimos 5 años
COJE1458660,https://perfil.mercadolibre.com.co/COJE1458660,3,3 años vendiendo en Mercado Libre,952,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,206,Mala (0),Regular (4),Buena (202),"Bogotá, Bogotá D.C..",952 ventas en los últimos 4 meses
BOUTIQUE MOTOS,https://perfil.mercadolibre.com.co/BOUTIQUE+MOTOS,7,7 años vendiendo en Mercado Libre,743,NA,Brinda buena atención,Entrega sus productos a tiempo,472,Mala (5),Regular (44),Buena (423),"Medellín, Antioquia.",743 ventas en los últimos 5 años
POSA4722849,https://perfil.mercadolibre.com.co/POSA4722849,4,4 años vendiendo en Mercado Libre,70,NA,Brinda buena atención,Entrega sus productos a tiempo,19,Mala (0),Regular (0),Buena (19),"Cúcuta, Norte De Santander.",70 ventas en los últimos 4 meses
