seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Bose Tienda oficial,http://perfil.mercadolibre.com.pe/GWYICHANGYCIASATO?brandId=133,1,1 año vendiendo en Mercado Libre,425,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,281,Negativa (3),Neutral (3),Positiva (275),"Lima, Lima.",NA
Ultimate Ears Tienda oficial,http://perfil.mercadolibre.com.pe/IN5517657?brandId=142,8,8 meses vendiendo en Mercado Libre,169,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,117,Negativa (0),Neutral (5),Positiva (112),"Lima, Lima.",NA
JAPIMPORTA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,7,7 años vendiendo en Mercado Libre,1760,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1074,Negativa (3),Neutral (34),Positiva (1037),"Lima, Lima.",NA
MIALIENSTORE,http://perfil.mercadolibre.com.pe/MIALIENSTORE,3,3 años vendiendo en Mercado Libre,1152,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,735,Negativa (1),Neutral (27),Positiva (707),"Lima, Lima.",NA
BESTOFFERSPERU,http://perfil.mercadolibre.com.pe/BESTOFFERSPERU,5,5 años vendiendo en Mercado Libre,1608,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1112,Negativa (2),Neutral (61),Positiva (1049),"Lima, Lima.",NA
ELECTROFERTAS SELLADAS,http://perfil.mercadolibre.com.pe/ELECTROFERTAS+SELLADAS,1,1 año vendiendo en Mercado Libre,393,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,363,Negativa (1),Neutral (0),Positiva (362),"Lima, Lima.",NA
FULL NOVEDADES-,http://perfil.mercadolibre.com.pe/FULL+NOVEDADES-,1,1 año vendiendo en Mercado Libre,1152,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,823,Negativa (0),Neutral (20),Positiva (803),"Lima, Lima.",NA
IMANIA.PERU,http://perfil.mercadolibre.com.pe/IMANIA.PERU,2,2 años vendiendo en Mercado Libre,2141,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1147,Negativa (0),Neutral (5),Positiva (1142),"Lima, Lima.",NA
BONOTECH.PE,http://perfil.mercadolibre.com.pe/BONOTECH.PE,6,6 años vendiendo en Mercado Libre,4120,NA,NA,NA,2494,Negativa (12),Neutral (271),Positiva (2211),"Lima, Lima.",NA
GRUPONATIC.PE,http://perfil.mercadolibre.com.pe/GRUPONATIC.PE,4,4 años vendiendo en Mercado Libre,23987,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,8594,Negativa (188),Neutral (706),Positiva (7700),"Lima, Lima.",NA
CTPPERU,http://perfil.mercadolibre.com.pe/CTPPERU,5,5 años vendiendo en Mercado Libre,26,NA,NA,NA,12,Negativa (0),Neutral (2),Positiva (10),"Lima, Lima.",NA
REYLU PRODUCTS,http://perfil.mercadolibre.com.pe/REYLU+PRODUCTS,6,6 años vendiendo en Mercado Libre,160,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,126,Negativa (8),Neutral (12),Positiva (106),"Lima, Lima.",NA
OSCARENRIQUECASTILLOFALCON,http://perfil.mercadolibre.com.pe/OSCARENRIQUECASTILLOFALCON,1,1 año vendiendo en Mercado Libre,227,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,170,Negativa (2),Neutral (8),Positiva (160),"Lima, Lima.",NA
MASPLAY PERU,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,7,7 años vendiendo en Mercado Libre,1304,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,938,Negativa (8),Neutral (89),Positiva (841),"Lima, Lima.",NA
SOUNDA E.I.R.L,http://perfil.mercadolibre.com.pe/SOUNDA+E.I.R.L,10,10 años vendiendo en Mercado Libre,706,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,388,Negativa (0),Neutral (14),Positiva (374),"Lima, Lima.",NA
VELBRO PERU,http://perfil.mercadolibre.com.pe/VELBRO+PERU,4,4 años vendiendo en Mercado Libre,1056,NA,NA,NA,488,Negativa (0),Neutral (29),Positiva (459),"Lima, Lima.",NA
ANDREUS STORE,http://perfil.mercadolibre.com.pe/ANDREUS+STORE,1,1 año vendiendo en Mercado Libre,38,NA,NA,NA,41,Negativa (1),Neutral (0),Positiva (40),"Lima, Lima.",NA
