seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Olist Loja oficial,https://perfil.mercadolivre.com.br/OLIST?brandId=866,2,2 anos vendendo no Mercado Livre,269017,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,92228,Ruim (3150),Regular (4836),Bom (84242),"São Paulo, São Paulo.",269017 vendas nos últimos 4 meses
JKCAPAS,https://perfil.mercadolivre.com.br/JKCAPAS,4,4 anos vendendo no Mercado Livre,2847,NA,Teve problemas com as vendas,Entrega os produtos dentro do prazo,418,Ruim (35),Regular (22),Bom (361),"São Paulo, São Paulo.",2847 vendas nos últimos 4 meses
STORECASE-BR,https://perfil.mercadolivre.com.br/STORECASE-BR,11,11 anos vendendo no Mercado Livre,363,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,53,Ruim (1),Regular (2),Bom (50),"Teófilo Otoni, Minas Gerais.",363 vendas nos últimos 4 meses
CAPINHASMARTPHONE,https://perfil.mercadolivre.com.br/CAPINHASMARTPHONE,1,1 ano vendendo no Mercado Livre,1786,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,207,Ruim (3),Regular (10),Bom (194),"São Bernardo do Campo, São Paulo.",1786 vendas nos últimos 4 meses
NOMOTEC,https://perfil.mercadolivre.com.br/NOMOTEC,10,10 anos vendendo no Mercado Livre,3151,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,391,Ruim (14),Regular (11),Bom (366),"São Paulo, São Paulo.",3151 vendas nos últimos 4 meses
GLOBALELETRONICOSEIRELI,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,6,6 meses vendendo no Mercado Livre,250,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,8,Ruim (1),Regular (0),Bom (7),"São Paulo, São Paulo.",250 vendas nos últimos 4 meses
TECMODENA,https://perfil.mercadolivre.com.br/TECMODENA,5,5 anos vendendo no Mercado Livre,3012,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,278,Ruim (20),Regular (13),Bom (245),"São Paulo, São Paulo.",3012 vendas nos últimos 4 meses
CORONITASCOMERCIOLTDA,https://perfil.mercadolivre.com.br/CORONITASCOMERCIOLTDA,6,6 anos vendendo no Mercado Livre,6829,NA,Teve problemas com as vendas,Entrega os produtos dentro do prazo,777,Ruim (65),Regular (36),Bom (676),"São Paulo, São Paulo.",6829 vendas nos últimos 4 meses
ANTONIOROBERTOA2005,https://perfil.mercadolivre.com.br/ANTONIOROBERTOA2005,14,14 anos vendendo no Mercado Livre,4013,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,480,Ruim (19),Regular (15),Bom (446),"Paraguaçu Paulista, São Paulo.",4013 vendas nos últimos 4 meses
REI_CELULAR,https://perfil.mercadolivre.com.br/REI_CELULAR,5,5 meses vendendo no Mercado Livre,2077,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,116,Ruim (4),Regular (1),Bom (111),"São Paulo, São Paulo.",2077 vendas nos últimos 4 meses
LÍDER STORE,https://perfil.mercadolivre.com.br/L%C3%8DDER+STORE,6,6 anos vendendo no Mercado Livre,1157,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,249,Ruim (3),Regular (9),Bom (237),"Pescaria Brava, Santa Catarina.",1157 vendas nos últimos 4 meses
JK-CAPAS EXPRESSO,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,3,3 meses vendendo no Mercado Livre,4534,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,405,Ruim (9),Regular (7),Bom (389),"São Paulo, São Paulo.",4534 vendas nos últimos 3 meses
ALDAN MIXVENDAS,https://perfil.mercadolivre.com.br/ALDAN+MIXVENDAS,3,3 anos vendendo no Mercado Livre,535,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,50,Ruim (0),Regular (1),Bom (49),"Mogi das Cruzes, São Paulo.",535 vendas nos últimos 4 meses
STORECCS,https://perfil.mercadolivre.com.br/STORECCS,1,1 ano vendendo no Mercado Livre,3564,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,339,Ruim (12),Regular (5),Bom (322),"São Paulo, São Paulo.",3564 vendas nos últimos 4 meses
FAVA STORE,https://perfil.mercadolivre.com.br/FAVA+STORE,1,1 ano vendendo no Mercado Livre,802,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,179,Ruim (4),Regular (5),Bom (170),"Pescaria Brava, Santa Catarina.",802 vendas nos últimos 4 meses
MARKETMIX1,https://perfil.mercadolivre.com.br/MARKETMIX1,9,9 anos vendendo no Mercado Livre,7439,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,804,Ruim (39),Regular (29),Bom (736),"São Paulo, São Paulo.",7439 vendas nos últimos 4 meses
AZBUY,https://perfil.mercadolivre.com.br/AZBUY,6,6 anos vendendo no Mercado Livre,4817,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,678,Ruim (9),Regular (9),Bom (660),"São Paulo, São Paulo.",4817 vendas nos últimos 4 meses
SC ACESSORIOSPARACELULAR,https://perfil.mercadolivre.com.br/SC+ACESSORIOSPARACELULAR,4,4 anos vendendo no Mercado Livre,161,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,26,Ruim (1),Regular (2),Bom (23),"Sorocaba, São Paulo.",161 vendas nos últimos 4 meses
VITRINEDOSIMPORTADOS,https://perfil.mercadolivre.com.br/VITRINEDOSIMPORTADOS,10,10 anos vendendo no Mercado Livre,3309,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,394,Ruim (8),Regular (8),Bom (378),"Santos, São Paulo.",3309 vendas nos últimos 4 meses
CERTAOFERTA,https://perfil.mercadolivre.com.br/CERTAOFERTA,9,9 anos vendendo no Mercado Livre,3072,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,426,Ruim (8),Regular (10),Bom (408),"São Paulo, São Paulo.",3072 vendas nos últimos 4 meses
FULLCELL_ML,https://perfil.mercadolivre.com.br/FULLCELL_ML,6,6 anos vendendo no Mercado Livre,516,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,40,Ruim (3),Regular (2),Bom (35),"São Paulo, São Paulo.",516 vendas nos últimos 4 meses
EMR.VARIEDADE-ONLINE,https://perfil.mercadolivre.com.br/EMR.VARIEDADE-ONLINE,1,1 ano vendendo no Mercado Livre,19688,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,3348,Ruim (101),Regular (94),Bom (3153),"São Paulo, São Paulo.",19688 vendas nos últimos 4 meses
EXTREME.DEAL,https://perfil.mercadolivre.com.br/EXTREME.DEAL,7,7 anos vendendo no Mercado Livre,6530,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,663,Ruim (42),Regular (28),Bom (593),"São Paulo, São Paulo.",6530 vendas nos últimos 4 meses
BARRETTOMEGASTORE,https://perfil.mercadolivre.com.br/BARRETTOMEGASTORE,14,14 anos vendendo no Mercado Livre,1867,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,200,Ruim (7),Regular (4),Bom (189),"Paraguaçu Paulista, São Paulo.",1867 vendas nos últimos 4 meses
AJCAPA,https://perfil.mercadolivre.com.br/AJCAPA,1,1 mês vendendo no Mercado Livre,1797,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,115,Ruim (5),Regular (2),Bom (108),"São Paulo, São Paulo.",1797 vendas no último mês
LINCSTORE,https://perfil.mercadolivre.com.br/LINCSTORE,7,7 anos vendendo no Mercado Livre,1577,NA,Teve problemas com as vendas,Entrega os produtos dentro do prazo,187,Ruim (10),Regular (8),Bom (169),"São Paulo, São Paulo.",1577 vendas nos últimos 4 meses
CLICK STOCK,https://perfil.mercadolivre.com.br/CLICK+STOCK,12,12 anos vendendo no Mercado Livre,1927,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,311,Ruim (12),Regular (14),Bom (285),"São Paulo, São Paulo.",1927 vendas nos últimos 4 meses
UNICOFAST,https://perfil.mercadolivre.com.br/UNICOFAST,3,3 anos vendendo no Mercado Livre,603,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,82,Ruim (5),Regular (5),Bom (72),"São Paulo, São Paulo.",603 vendas nos últimos 4 meses
PRIMEIROS DANET,https://perfil.mercadolivre.com.br/PRIMEIROS+DANET,6,6 anos vendendo no Mercado Livre,19117,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,2418,Ruim (92),Regular (70),Bom (2256),"São Paulo, São Paulo.",19117 vendas nos últimos 4 meses
Gorila Shield Loja oficial,https://perfil.mercadolivre.com.br/GORILASHIELD.COM.BR?brandId=1976,2,2 anos vendendo no Mercado Livre,11515,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1494,Ruim (29),Regular (26),Bom (1439),"Belo Horizonte, Minas Gerais.",11515 vendas nos últimos 4 meses
MAWE6672427,https://perfil.mercadolivre.com.br/MAWE6672427,1,1 mês vendendo no Mercado Livre,715,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,17,Ruim (4),Regular (1),Bom (12),"São Paulo, São Paulo.",715 vendas no último mês
IREXMOBILE ACESSORIOS,https://perfil.mercadolivre.com.br/IREXMOBILE+ACESSORIOS,1,1 ano vendendo no Mercado Livre,805,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,138,Ruim (4),Regular (1),Bom (133),"Osasco, São Paulo.",805 vendas nos últimos 4 meses
BULIERMODASACESSORIOS,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,5,5 anos vendendo no Mercado Livre,2866,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,150,Ruim (10),Regular (9),Bom (131),"Rio de Janeiro, Rio de Janeiro.",2866 vendas nos últimos 4 meses
MWCAPAS,https://perfil.mercadolivre.com.br/MWCAPAS,4,4 anos vendendo no Mercado Livre,21967,NA,Teve problemas com as vendas,Entrega os produtos dentro do prazo,2945,Ruim (145),Regular (142),Bom (2658),"São Paulo, São Paulo.",21967 vendas nos últimos 4 meses
BENPICSCAPASDECELULAR,https://perfil.mercadolivre.com.br/BENPICSCAPASDECELULAR,1,1 ano vendendo no Mercado Livre,166,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,13,Ruim (0),Regular (1),Bom (12),"Tupã, São Paulo.",166 vendas nos últimos 4 meses
HRELETRONICOS269,https://perfil.mercadolivre.com.br/HRELETRONICOS269,1,1 ano vendendo no Mercado Livre,1464,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,131,Ruim (7),Regular (5),Bom (119),"São Paulo, São Paulo.",1464 vendas nos últimos 4 meses
VIRTUAL3000,https://perfil.mercadolivre.com.br/VIRTUAL3000,14,14 anos vendendo no Mercado Livre,9240,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,1149,Ruim (38),Regular (40),Bom (1071),"Campinas, São Paulo.",9240 vendas nos últimos 4 meses
AQUITEMDETUDO16,https://perfil.mercadolivre.com.br/AQUITEMDETUDO16,4,4 anos vendendo no Mercado Livre,870,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,73,Ruim (1),Regular (4),Bom (68),"Ourinhos, São Paulo.",870 vendas nos últimos 4 meses
MAITE_26,https://perfil.mercadolivre.com.br/MAITE_26,2,2 meses vendendo no Mercado Livre,192,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,21,Ruim (0),Regular (1),Bom (20),"São Paulo, São Paulo.",192 vendas nos últimos 2 meses
MALE2382936,https://perfil.mercadolivre.com.br/MALE2382936,5,5 meses vendendo no Mercado Livre,306,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,25,Ruim (0),Regular (0),Bom (25),"São Paulo, São Paulo.",306 vendas nos últimos 4 meses
QEWCAPAS,https://perfil.mercadolivre.com.br/QEWCAPAS,1,1 mês vendendo no Mercado Livre,584,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,3,Ruim (0),Regular (0),Bom (3),"São Paulo, São Paulo.",584 vendas no último mês
NOVALOJALUCASES,https://perfil.mercadolivre.com.br/NOVALOJALUCASES,7,7 anos vendendo no Mercado Livre,3081,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,574,Ruim (11),Regular (22),Bom (541),"São Bernardo do Campo, São Paulo.",3081 vendas nos últimos 4 meses
MERY EXPRESSO,https://perfil.mercadolivre.com.br/MERY+EXPRESSO,2,2 meses vendendo no Mercado Livre,1268,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,60,Ruim (2),Regular (0),Bom (58),"São Paulo, São Paulo.",1268 vendas nos últimos 2 meses
GMARTINS IMPORTADOS,https://perfil.mercadolivre.com.br/GMARTINS+IMPORTADOS,10,10 anos vendendo no Mercado Livre,394,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,57,Ruim (0),Regular (3),Bom (54),"São Bernardo do Campo, São Paulo.",394 vendas nos últimos 4 meses
