seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
APPLEMALLCENTER,http://perfil.mercadolibre.com.pe/APPLEMALLCENTER,3,3 años vendiendo en Mercado Libre,927,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,671,Negativa (2),Neutral (10),Positiva (659),"Lima, Lima.",NA
GLOBAL CELS,http://perfil.mercadolibre.com.pe/GLOBAL+CELS,6,6 años vendiendo en Mercado Libre,2393,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1362,Negativa (5),Neutral (41),Positiva (1316),"Lima, Lima.",NA
PASAJECENTRALSAC,http://perfil.mercadolibre.com.pe/PASAJECENTRALSAC,1,1 año vendiendo en Mercado Libre,836,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,489,Negativa (0),Neutral (3),Positiva (486),"Lima, Lima.",NA
CASEMOTIONS.PE,http://perfil.mercadolibre.com.pe/CASEMOTIONS.PE,3,3 años vendiendo en Mercado Libre,4093,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,2423,Negativa (0),Neutral (12),Positiva (2411),"Lima, Lima.",NA
MAOMATACASTILLO,http://perfil.mercadolibre.com.pe/MAOMATACASTILLO,6,6 años vendiendo en Mercado Libre,218,NA,NA,NA,100,Negativa (2),Neutral (6),Positiva (92),"Lima, Lima.",NA
JAPIMPORTA,http://perfil.mercadolibre.com.pe/JAPIMPORTA,6,6 años vendiendo en Mercado Libre,1693,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1024,Negativa (3),Neutral (34),Positiva (987),"Lima, Lima.",NA
HAPPYSHOPVENTAS,http://perfil.mercadolibre.com.pe/HAPPYSHOPVENTAS,4,4 años vendiendo en Mercado Libre,1485,NA,NA,NA,604,Negativa (7),Neutral (33),Positiva (564),"Lima, Lima.",NA
SMARTPHONES_PERU,http://perfil.mercadolibre.com.pe/SMARTPHONES_PERU,3,3 años vendiendo en Mercado Libre,2856,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1287,Negativa (0),Neutral (16),Positiva (1271),"Lima, Lima.",NA
IMANIA.PERU,http://perfil.mercadolibre.com.pe/IMANIA.PERU,2,2 años vendiendo en Mercado Libre,2034,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1079,Negativa (0),Neutral (10),Positiva (1069),"Lima, Lima.",NA
MASPLAY PERU,http://perfil.mercadolibre.com.pe/MASPLAY+PERU,7,7 años vendiendo en Mercado Libre,1249,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,884,Negativa (8),Neutral (88),Positiva (788),"Lima, Lima.",NA
CELLBYTEZ,http://perfil.mercadolibre.com.pe/CELLBYTEZ,5,5 años vendiendo en Mercado Libre,1769,NA,NA,NA,1010,Negativa (3),Neutral (66),Positiva (941),"Lima, Lima.",NA
SERGIOAMARANTOPEREA,http://perfil.mercadolibre.com.pe/SERGIOAMARANTOPEREA,5,5 años vendiendo en Mercado Libre,22,NA,NA,NA,9,Negativa (0),Neutral (2),Positiva (7),"Lima, Lima.",NA
MALUPHONE,http://perfil.mercadolibre.com.pe/MALUPHONE,3,3 años vendiendo en Mercado Libre,791,NA,NA,NA,512,Negativa (1),Neutral (3),Positiva (508),"Lima, Lima.",NA
TIENDAEXPRESS.PE,http://perfil.mercadolibre.com.pe/TIENDAEXPRESS.PE,2,2 años vendiendo en Mercado Libre,607,NA,NA,NA,357,Negativa (0),Neutral (1),Positiva (356),"Lima, Lima.",NA
PERUIMPORTA.,http://perfil.mercadolibre.com.pe/PERUIMPORTA.,12,12 años vendiendo en Mercado Libre,8741,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,6157,Negativa (0),Neutral (377),Positiva (5780),"Lima, Lima.",NA
MACMELLOWMIRAFLORES,http://perfil.mercadolibre.com.pe/MACMELLOWMIRAFLORES,7,7 años vendiendo en Mercado Libre,1338,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1540,Negativa (48),Neutral (227),Positiva (1265),"Lima, Lima.",NA
ZONAMOVILPERU1,http://perfil.mercadolibre.com.pe/ZONAMOVILPERU1,1,1 año vendiendo en Mercado Libre,636,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,418,Negativa (2),Neutral (7),Positiva (409),"Lima, Lima.",NA
GHINEXS,http://perfil.mercadolibre.com.pe/GHINEXS,7,7 años vendiendo en Mercado Libre,8,NA,NA,NA,29,Negativa (1),Neutral (8),Positiva (20),"Lima, Lima.",NA
DASTOREPUNTOPE,http://perfil.mercadolibre.com.pe/DASTOREPUNTOPE,5,5 años vendiendo en Mercado Libre,3862,NA,NA,NA,1937,Negativa (10),Neutral (126),Positiva (1801),"Lima, Lima.",NA
CSHOP1,http://perfil.mercadolibre.com.pe/CSHOP1,12,12 años vendiendo en Mercado Libre,651,NA,NA,NA,416,Negativa (0),Neutral (3),Positiva (413),"Lima, Lima.",NA
FLORESALVARADOLUISALONSO,http://perfil.mercadolibre.com.pe/FLORESALVARADOLUISALONSO,2,2 años vendiendo en Mercado Libre,52,NA,NA,NA,35,Negativa (0),Neutral (1),Positiva (34),"Lima, Lima.",NA
MERKA.G,http://perfil.mercadolibre.com.pe/MERKA.G,2,2 años vendiendo en Mercado Libre,652,NA,NA,NA,443,Negativa (0),Neutral (2),Positiva (441),"Lima, Lima.",NA
LAGRAN_VENTANA,http://perfil.mercadolibre.com.pe/LAGRAN_VENTANA,7,7 años vendiendo en Mercado Libre,3290,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1533,Negativa (12),Neutral (86),Positiva (1435),"Lima, Lima.",NA
BTPERU_VENTAS,http://perfil.mercadolibre.com.pe/BTPERU_VENTAS,12,12 años vendiendo en Mercado Libre,16772,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,22966,Negativa (359),Neutral (3502),Positiva (19105),"Lima, Lima.",NA
RODRI STORE01,http://perfil.mercadolibre.com.pe/RODRI+STORE01,10,10 meses vendiendo en Mercado Libre,348,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,164,Negativa (0),Neutral (2),Positiva (162),"Lima, Lima.",NA
JARRIETAA,http://perfil.mercadolibre.com.pe/JARRIETAA,7,7 años vendiendo en Mercado Libre,166,NA,NA,NA,140,Negativa (1),Neutral (5),Positiva (134),"Lima, Lima.",NA
JOHNEDWARDROJASMOZOMBITE,http://perfil.mercadolibre.com.pe/JOHNEDWARDROJASMOZOMBITE,1,1 año vendiendo en Mercado Libre,113,NA,NA,NA,37,Negativa (1),Neutral (3),Positiva (33),"Lima, Lima.",NA
ISTORETEC,http://perfil.mercadolibre.com.pe/ISTORETEC,3,3 años vendiendo en Mercado Libre,2556,NA,NA,NA,1555,Negativa (1),Neutral (5),Positiva (1549),"Lima, Lima.",NA
ALBERTOPP75,http://perfil.mercadolibre.com.pe/ALBERTOPP75,10,10 años vendiendo en Mercado Libre,535,NA,NA,NA,309,Negativa (2),Neutral (9),Positiva (298),"Piura, Piura.",NA
TEVEN255,http://perfil.mercadolibre.com.pe/TEVEN255,4,4 años vendiendo en Mercado Libre,812,NA,NA,NA,494,Negativa (0),Neutral (6),Positiva (488),"Lima, Lima.",NA
MOBITECH.PE,http://perfil.mercadolibre.com.pe/MOBITECH.PE,5,5 años vendiendo en Mercado Libre,293,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,214,Negativa (4),Neutral (8),Positiva (202),"Lima, Lima.",NA
SABO520433,http://perfil.mercadolibre.com.pe/SABO520433,1,1 año vendiendo en Mercado Libre,109,NA,NA,NA,80,Negativa (0),Neutral (5),Positiva (75),"Lima, Lima.",NA
