seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
Ringke Tienda oficial,https://perfil.mercadolibre.com.mx/RINGKE.MX?brandId=873,2,años,2444,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,335,8,3,324,"Monterrey, Nuevo León.",meses,4
Love Mei Tienda oficial,https://perfil.mercadolibre.com.mx/DEWESI_OFICIALES?brandId=1898,3,años,15936,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1393,32,22,1339,"La Magdalena Contreras, Distrito Federal.",meses,4
TEKKNOSHOP,https://perfil.mercadolibre.com.mx/TEKKNOSHOP,9,años,11310,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1170,38,32,1100,"Chihuahua, Chihuahua.",meses,4
LH ACCESORIOS,https://perfil.mercadolibre.com.mx/LH+ACCESORIOS,7,años,7662,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,653,2,17,634,"Hermosillo, Sonora.",meses,4
SHOP-TECHLIFE,https://perfil.mercadolibre.com.mx/SHOP-TECHLIFE,1,año,156,MercadoLíder,Brinda buena atención,Entrega sus productos a tiempo,15,0,0,15,"Atizapán De Zaragoza, Estado De México.",meses,4
BENNY2711,https://perfil.mercadolibre.com.mx/BENNY2711,4,años,9011,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1142,38,33,1071,"Tlalpan, Distrito Federal.",meses,4
TODO FUNDA,https://perfil.mercadolibre.com.mx/TODO+FUNDA,2,años,6244,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,968,12,20,936,"Cuauhtémoc, Distrito Federal.",meses,4
PISITOU TEAM,https://perfil.mercadolibre.com.mx/PISITOU+TEAM,6,años,1682,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,166,1,3,162,"Coyoacán, Distrito Federal.",meses,4
FLIG2855199,https://perfil.mercadolibre.com.mx/FLIG2855199,1,año,5726,NA,Brinda buena atención,Entrega sus productos a tiempo,474,2,10,462,"Monterrey, Nuevo León.",meses,4
UNIVERSO.EN.LINEA,https://perfil.mercadolibre.com.mx/UNIVERSO.EN.LINEA,7,años,23282,MercadoLíder Platinum,Brinda buena atención,Entrega sus productos a tiempo,1543,9,19,1515,"Monterrey, Nuevo León.",meses,4
