seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
Maxell Tienda oficial,https://perfil.mercadolibre.cl/MAXELL+CHILE?brandId=219,1,1 año vendiendo en Mercado Libre,753,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,165,Mala (2),Regular (2),Buena (161),"Santiago, RM (Metropolitana).",753 ventas en los últimos 4 meses
MobileHUT Tienda oficial,https://perfil.mercadolibre.cl/MOBILEHUT?brandId=166,2,2 años vendiendo en Mercado Libre,5204,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1120,Mala (19),Regular (23),Buena (1078),"Santiago, RM (Metropolitana).",5204 ventas en los últimos 4 meses
WSTECHNOLOGY.,https://perfil.mercadolibre.cl/WSTECHNOLOGY.,2,2 años vendiendo en Mercado Libre,387,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,138,Mala (1),Regular (3),Buena (134),"Santiago, RM (Metropolitana).",387 ventas en los últimos 4 meses
MAMI HOUSE,https://perfil.mercadolibre.cl/MAMI+HOUSE,5,5 meses vendiendo en Mercado Libre,1456,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,163,Mala (16),Regular (7),Buena (140),"Maipú, RM (Metropolitana).",1456 ventas en los últimos 4 meses
PROPHONELTDA,https://perfil.mercadolibre.cl/PROPHONELTDA,6,6 años vendiendo en Mercado Libre,3179,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,661,Mala (30),Regular (17),Buena (614),"Santiago, RM (Metropolitana).",3179 ventas en los últimos 4 meses
CUPOCLICKCHILE,https://perfil.mercadolibre.cl/CUPOCLICKCHILE,4,4 años vendiendo en Mercado Libre,6697,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,951,Mala (57),Regular (87),Buena (807),"Santiago, RM (Metropolitana).",6697 ventas en los últimos 4 meses
ONLINECLUB,https://perfil.mercadolibre.cl/ONLINECLUB,6,6 años vendiendo en Mercado Libre,21243,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,2965,Mala (251),Regular (298),Buena (2416),"La Florida, RM (Metropolitana).",21243 ventas en los últimos 4 meses
WIRELESS MUNDO,https://perfil.mercadolibre.cl/WIRELESS+MUNDO,1,1 año vendiendo en Mercado Libre,222,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,55,Mala (1),Regular (2),Buena (52),"Conchalí, RM (Metropolitana).",222 ventas en los últimos 4 meses
CASTLETECEIRL,https://perfil.mercadolibre.cl/CASTLETECEIRL,2,2 años vendiendo en Mercado Libre,641,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,108,Mala (8),Regular (7),Buena (93),"Cerrillos, RM (Metropolitana).",641 ventas en los últimos 4 meses
LAOCASIONSTORE,https://perfil.mercadolibre.cl/LAOCASIONSTORE,4,4 años vendiendo en Mercado Libre,1004,MercadoLíder¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,124,Mala (4),Regular (6),Buena (114),"San Ramón, RM (Metropolitana).",1004 ventas en los últimos 4 meses
MARE8077404,https://perfil.mercadolibre.cl/MARE8077404,2,2 años vendiendo en Mercado Libre,1794,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,252,Mala (4),Regular (6),Buena (242),"Estacion Central, RM (Metropolitana).",1794 ventas en los últimos 4 meses
MUNDOMAGIAÑUÑOA,https://perfil.mercadolibre.cl/MUNDOMAGIA%C3%91U%C3%91OA,2,2 años vendiendo en Mercado Libre,9064,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1509,Mala (39),Regular (45),Buena (1425),"Ñuñoa, RM (Metropolitana).",9064 ventas en los últimos 4 meses
TELOTENEMOS.CL,https://perfil.mercadolibre.cl/TELOTENEMOS.CL,1,1 año vendiendo en Mercado Libre,5736,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,986,Mala (6),Regular (29),Buena (951),"Independencia, RM (Metropolitana).",5736 ventas en los últimos 4 meses
OFERTABKNCL,https://perfil.mercadolibre.cl/OFERTABKNCL,3,3 años vendiendo en Mercado Libre,10486,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,1868,Mala (46),Regular (155),Buena (1667),"Santiago, RM (Metropolitana).",10486 ventas en los últimos 4 meses
AFRICCA STORE,https://perfil.mercadolibre.cl/AFRICCA+STORE,4,4 años vendiendo en Mercado Libre,914,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,160,Mala (4),Regular (6),Buena (150),"Valdivia, Los Ríos.",914 ventas en los últimos 4 meses
LEMUS.NICOLAS,https://perfil.mercadolibre.cl/LEMUS.NICOLAS,10,10 años vendiendo en Mercado Libre,168,MercadoLíder Gold¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,27,Mala (1),Regular (1),Buena (25),"Santiago, RM (Metropolitana).",168 ventas en los últimos 4 meses
CELLBOX.CL,https://perfil.mercadolibre.cl/CELLBOX.CL,1,1 año vendiendo en Mercado Libre,932,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,210,Mala (6),Regular (2),Buena (202),"Las Condes, RM (Metropolitana).",932 ventas en los últimos 4 meses
VENTASMACUL2014,https://perfil.mercadolibre.cl/VENTASMACUL2014,5,5 años vendiendo en Mercado Libre,3261,MercadoLíder Platinum¡Es uno de los mejores del sitio!,Brinda buena atención,Entrega sus productos a tiempo,448,Mala (22),Regular (16),Buena (410),"Santiago, RM (Metropolitana).",3261 ventas en los últimos 4 meses
