search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca,Modelo,Formato
1719, Audífonos Bluetooth Intrauditivos Monster Clarity Hd - Bla ,418.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 34.916
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PRUXIA,https://articulo.mercadolibre.com.co/MCO-465312951-audifonos-bluetooth-intrauditivos-monster-clarity-hd-bla-_JM,NA,NA,NA,NA,NA,#465312951,Monster,MH CLY IE WHCR BT WW,NA
1720, Cascos Inalambricos Bluetooth Deporte Auriculares Estereo Au ,136.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 11.416
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510835055-cascos-inalambricos-bluetooth-deporte-auriculares-estereo-au-_JM,NA,NA,NA,NA,NA,#510835055,Qishengxing,NA,NA
1721, Audífonos Profesionales Bluetooth Bluedio T4 Originales ,199.899,NA,"
			
				Nuevo
			
			
				
					 - 
				
				8
				vendidos
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 16.658
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/WWW.ALPRECIO.COM,https://articulo.mercadolibre.com.co/MCO-509567867-audifonos-profesionales-bluetooth-bluedio-t4-originales-_JM,NA,NA,NA,NA,NA,#509567867,NA,NA,NA
1722, Auriculares Inteligentes Estéreo Bluetooth Para Motorola Sh0 ,339.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 9.444
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDAWINGERCO,https://articulo.mercadolibre.com.co/MCO-483668283-auriculares-inteligentes-estereo-bluetooth-para-motorola-sh0-_JM,NA,NA,NA,NA,NA,#483668283,Motorola Mobile Accessories,SH010,NA
1723, Audifonos Auriculares Bluetooth Monoauricular Klip Xtreme ,40.300,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 3.358
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EXONICA+SAS.,https://articulo.mercadolibre.com.co/MCO-481640328-audifonos-auriculares-bluetooth-monoauricular-klip-xtreme-_JM,NA,NA,NA,NA,NA,#481640328,NA,NA,NA
1724, Audífonos Bluetooth Manos Libres Tws I7 4.2 Androit 2 ,60.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(3 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.000
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RICARDOANTONIOSANCLEMENTEPAR,https://articulo.mercadolibre.com.co/MCO-491930164-audifonos-bluetooth-manos-libres-tws-i7-42-androit-2-_JM,NA,NA,NA,NA,NA,#491930164,NA,NA,NA
1725, Audifonos Inalambricos Bluetooth Stereo Para Dell Hp ,105.000,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 2.917
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,https://articulo.mercadolibre.com.co/MCO-483886317-audifonos-inalambricos-bluetooth-stereo-para-dell-hp-_JM,NA,NA,NA,NA,NA,#483886317,NA,NA,NA
1726, Auriculares Bluetooth Guluded Auriculares Inalámbricos Ver ,238.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 6.611
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MAUJA.STORE,https://articulo.mercadolibre.com.co/MCO-486557694-auriculares-bluetooth-guluded-auriculares-inalambricos-ver-_JM,NA,NA,NA,NA,NA,#486557694,Beats,BT-316,NA
1727, Ariculares Sport Inalambricos Bluetooth Stereo Para Samsung ,85.000,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 2.361
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ARTELECTRONICOS,https://articulo.mercadolibre.com.co/MCO-484552739-ariculares-sport-inalambricos-bluetooth-stereo-para-samsung-_JM,NA,NA,NA,NA,NA,#484552739,NA,NA,NA
1728, Auriculares Inalambrico Hyperx Cloud Flight - Kingston Gamer ,45.400,NA,"
			
				Nuevo
			
			
				
					 - 
				
				29
				vendidos
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 1.261
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JVM+MEDELLIN,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=odDAhWGovVK4mFWJ2Sxxi7vTis5k%2FJgyHwAs5HoltPnRzpFlPISgXgGV7uVKy90CzTR%2FnDZx82vVk4oeyXym%2ByDtclOpp5E%2FNVxVdbUY1kJKd51IXoLer6gssfaVHcCSWp6pVOosjgYz76OvhobS7RQQbPeoYHdh56rSTfKB1rARBp0fIAKdjpPVgsgSZq5cs0LNr7RxxHoX8oaa71SxcNfo%2BZb51TuMW3sSC8GITJYVsxXAjFp7VhuEvw4XvxHILkfrYeu6aZIZkU93tPAM2VUWzgzTTrecx2F0VT8WgyJP3wsWVJMiL1HknN7Qx1p8rBZ3nIJoc4tgu7Y5AJ5Y7k%2BkIhdl%2Fx4lu10tk3TzVHqJm%2FNEpqe%2B%2BG%2Ffl5J2vhOfkjgD7UGeKeDnuLGkdLm65MZMR3bUe5%2FwFtyFzAMIcx0c9%2F58Rfr%2FaFFSoegD9ViPVIUCcaZB%2Bu%2FKKvt16vH0HSSO14terjU%2Bknc%2F%2F0F9kqaesbOfVywM3FX2AG2KRyTia%2BZizUouH1YDgza%2BRuchmhvAPkeBThrEyhnrMI178SvMUUqS156zZ6oaeV94CPTCrn2GELbnxc5CKBAw%2B4um0li2EwJjjXrUgJyjuwq%2FrgIfsn3zReg9LHQtz4Eo77xYCMSBeuTpCtgvHRSZ42FLDCaD8ysiLanNbtZMh7Bzunsq%2FTkUNifULqwKhbUS902cY%2BbpX3HRJm89Y8R%2FUWeMm4JjrlxyaGi8J7A8m%2FJp9b2TxJyp6%2B4yRcmkbFfEykQCUdY0Kci60QzV3XoGpuZ7SMIX%2BrcRT1CfeB6RhDCJOhXy0dijMtrLeuQ3MV3FakgUce%2B2%2FoStV4LDUmb4oMrzi9510fGIztuaPAU%2Fmq3F68IBh9rEmNU6Y0hKbMEkjInh58SKCph6jiekUkZfhZMLnjB6JtfxZcpdKI2bx4CkcRz75UDmC7RkPymO%2FtbqCoxs7CS8v80tkQWSbovR0jEN1%2FTMTw5AjXayoRtHeMDBRfNzLjyOo%2FtDoI4nxMEfw1M1%2BcJ%2FOOZ7iBSU%2F8LKN8udvkCOwhp5aHPtQBlB7ZxgrnvLdXt%2BQdaOt9bNnW9puZvdc3CC%2FyFHvsJffoEMNFuijYFAkeuJa2Hil5%2Bpym8AbbOqEyMAFKbnqc25in5juduV7UUwv0SNNP0OGVIdsxpjjA%2FY%2BmvPTeHiL8R1GwiEu3WoqGMWIlMdwuniNAPcHW8xL3BIvl68WaOPVn3cA3dw39q5Of6jmUfP0eWUFW4aRDT1bDOP%2F2xuav%2BDDwc8IDjWV5Ic8HUOE0Bjk%2BLYffW4EKwTySj58R5LdhJzLyN8inzoKEUO61gb6eoxItU0KiyuJ1tZquX02yZk3ITnOFKmNbzFvfrZr%2B6HUr6MMupmTK7Vh%2FVLrzl4B5Ho1stmYdCPJKCL9L%2BmEYRxOi64J6FQv8D0jcF6sLDWzukLM%2B65kh13F1tS1XUWNkB8cyatbR8EgByFTpNINXCGy%2F6ki160pof%2BmSq%2FBrU%3D,NA,NA,NA,NA,NA,#505528179,Apple,NA,NA
1729, Airpod Generico/auriculares Bluetooth Garantia 30 Dia Blanco ,59.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(19 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.999
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/ANAX+TECNOLOGIA,https://articulo.mercadolibre.com.co/MCO-471049181-airpod-genericoauriculares-bluetooth-garantia-30-dia-blanco-_JM,NA,NA,NA,NA,NA,#471049181,i7S TWS,NA,NA
1730, Audifonos Bluetooth Deportivos Sport Manoslibres Bse801 ,48.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		12 cuotas de
		
			
				$ 4.075
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/EINSTEINTECNOLOGIA,https://articulo.mercadolibre.com.co/MCO-505114517-audifonos-bluetooth-deportivos-sport-manoslibres-bse801-_JM,NA,NA,NA,NA,NA,#505114517,NA,NA,NA
1731, Audifonos Inalámbricos Syllable Stereo D900p Bluetooth ,159.900,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 4.442
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GRANZONAVIRTUAL3,https://articulo.mercadolibre.com.co/MCO-497696232-audifonos-inalambricos-syllable-stereo-d900p-bluetooth-_JM,NA,NA,NA,NA,NA,#497696232,Syllable,D900P,In-ear
1732, Audifonos Bluetooth Airbuds I9s Tws Double V 5.0 ,84.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 2.358
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/PNARM28,https://articulo.mercadolibre.com.co/MCO-493366518-audifonos-bluetooth-airbuds-i9s-tws-double-v-50-_JM,NA,NA,NA,NA,NA,#493366518,NA,NA,NA
1733, Audifonos Bluetooth Kz Bte Impermeables + Estuche 2 Drivers ,165.000,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 4.583
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MUSICAUDIO+COLOMBIA,https://articulo.mercadolibre.com.co/MCO-501269582-audifonos-bluetooth-kz-bte-impermeables-estuche-2-drivers-_JM,NA,NA,NA,NA,NA,#501269582,KZ,NA,NA
1734, Audifono Diadema Bluetooth Micro Sd Y Fm Manos Libres ,67.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(2 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.658
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SMARTKET.CO,https://articulo.mercadolibre.com.co/MCO-495282587-audifono-diadema-bluetooth-micro-sd-y-fm-manos-libres-_JM,NA,NA,NA,NA,NA,#495282587,NA,NA,Over-ear
1735, Audífonos Bluetooth Deportivos Vidvie Bt809 ,98.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		","
		
			¡Último disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 2.722
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/RAZU2012,https://articulo.mercadolibre.com.co/MCO-504761931-audifonos-bluetooth-deportivos-vidvie-bt809-_JM,NA,NA,NA,NA,NA,#504761931,NA,NA,NA
1736," Audifono Diadema - Pantalla Led Bluetooth, Radio, Tarjeta Sd ",34.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(75 disponibles),"
	
		
			
		
		36 cuotas de
		
			
				$ 972
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SAVANNA-,https://articulo.mercadolibre.com.co/MCO-475894739-audifono-diadema-pantalla-led-bluetooth-radio-tarjeta-sd-_JM,NA,NA,NA,NA,NA,#475894739,NA,NA,Over-ear
1737, Auricular Bluetooth Huawei Honor Am-h1c Flypods Wireless ,275.987,NA,"
			
				Nuevo
			
			
		",(5 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 22.999
			
		
		 sin interés
		
	

	
		",NA,NA,NA,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MEJORARTUVIDACO,https://articulo.mercadolibre.com.co/MCO-515934034-auricular-bluetooth-huawei-honor-am-h1c-flypods-wireless-_JM,NA,NA,NA,NA,NA,#515934034,Huawei,AM - H1C,NA
1738, Qcy Auriculares Bluetooth Duales Verdaderamente Inalambricos ,175.990,NA,"
			
				Nuevo
			
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 14.666
			
		
		 sin interés
		
	

	
		",NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,https://articulo.mercadolibre.com.co/MCO-502156430-qcy-auriculares-bluetooth-duales-verdaderamente-inalambricos-_JM,NA,NA,NA,NA,NA,#502156430,BOVON,NA,NA
1739, Auricular Audifono Bluetooth Para Carro Panel Solar Adhesiv ,48.900,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 4.075
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SERVICIOS.Y.SOLUCIONES,https://articulo.mercadolibre.com.co/MCO-507076924-auricular-audifono-bluetooth-para-carro-panel-solar-adhesiv-_JM,NA,NA,NA,NA,NA,#507076924,Apple,NA,NA
1740, Audífonos Inalámbricos Bluetooth Bt-60 ,39.990,NA,"
			
				Nuevo
			
			
		",(15 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 3.332
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/MALU+DECORACION,https://articulo.mercadolibre.com.co/MCO-511226881-audifonos-inalambricos-bluetooth-bt-60-_JM,NA,NA,NA,NA,NA,#511226881,NA,NA,NA
1741," Auriculares Inalámbricos, Qcy Q29 Mini Auriculares Blueto ",169.900,NA,"
			
				Nuevo
			
			
		","
		
			¡Único disponible!
		
	","
	
		
			
		
		36 cuotas de
		
			
				$ 4.719
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/GLOBALMARKTRADINGSERVICES,https://articulo.mercadolibre.com.co/MCO-458811422-auriculares-inalambricos-qcy-q29-mini-auriculares-blueto-_JM,NA,NA,NA,NA,NA,#458811422,NA,NA,NA
1742, Optoma Nuforce Besport3gunmetal Be Sport3 Inalambrico Blueto ,205.990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(12 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 17.166
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/TIENDA+MALU,https://articulo.mercadolibre.com.co/MCO-510679498-optoma-nuforce-besport3gunmetal-be-sport3-inalambrico-blueto-_JM,NA,NA,NA,NA,NA,#510679498,NuForce,BESPORT3-GUNMETAL,NA
1743, Joway H-02 Auricular Manos Libres Wireless Bluetooth Sport ,59.999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(10 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 5.000
			
		
		 sin interés
		
	

	
		",NA,NA,Envío a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES,https://articulo.mercadolibre.com.co/MCO-473555391-joway-h-02-auricular-manos-libres-wireless-bluetooth-sport-_JM,NA,NA,NA,NA,NA,#473555391,NA,NA,NA
1744, Audífonos Bluetooth Motorola Pulse Escape Negro ,159.000,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1
				vendido
			
		",(6 disponibles),"
	
		
			
		
		12 cuotas de
		
			
				$ 13.250
			
		
		 sin interés
		
	

	
		",NA,NA,Envío gratis a nivel nacional,NA,NA,NA,NA,https://perfil.mercadolibre.com.co/SUPPORTLAB,https://articulo.mercadolibre.com.co/MCO-513393753-audifonos-bluetooth-motorola-pulse-escape-negro-_JM,NA,NA,NA,NA,NA,#513393753,Motorola,Pulse Escape,Over-ear
