seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
BULIERMODASACESSORIOS,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,5,5 anos vendendo no Mercado Livre,3108,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,187,Ruim (14),Regular (9),Bom (164),"Rio de Janeiro, Rio de Janeiro.",3108 vendas nos últimos 4 meses
NOMOTEC,https://perfil.mercadolivre.com.br/NOMOTEC,10,10 anos vendendo no Mercado Livre,2665,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,298,Ruim (19),Regular (15),Bom (264),"São Paulo, São Paulo.",2665 vendas nos últimos 4 meses
TECMODENA,https://perfil.mercadolivre.com.br/TECMODENA,5,5 anos vendendo no Mercado Livre,3065,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,325,Ruim (18),Regular (14),Bom (293),"São Paulo, São Paulo.",3065 vendas nos últimos 4 meses
MALE2382936,https://perfil.mercadolivre.com.br/MALE2382936,6,6 meses vendendo no Mercado Livre,951,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,57,Ruim (1),Regular (3),Bom (53),"São Paulo, São Paulo.",951 vendas nos últimos 4 meses
JK-CAPAS EXPRESSO,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,4,4 meses vendendo no Mercado Livre,7159,MercadoLíder PlatinumÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,732,Ruim (14),Regular (15),Bom (703),"São Paulo, São Paulo.",7159 vendas nos últimos 4 meses
GLOBALELETRONICOSEIRELI,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,7,7 meses vendendo no Mercado Livre,1623,NA,Presta um bom atendimento,Entrega os produtos dentro do prazo,84,Ruim (8),Regular (1),Bom (75),"São Paulo, São Paulo.",1623 vendas nos últimos 4 meses
REI_CELULAR,https://perfil.mercadolivre.com.br/REI_CELULAR,6,6 meses vendendo no Mercado Livre,4112,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,301,Ruim (8),Regular (3),Bom (290),"São Paulo, São Paulo.",4112 vendas nos últimos 4 meses
JKCAPAS,https://perfil.mercadolivre.com.br/JKCAPAS,4,4 anos vendendo no Mercado Livre,2217,MercadoLíderÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,149,Ruim (4),Regular (2),Bom (143),"São Paulo, São Paulo.",2217 vendas nos últimos 4 meses
MARKETMIX1,https://perfil.mercadolivre.com.br/MARKETMIX1,9,9 anos vendendo no Mercado Livre,6893,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,715,Ruim (43),Regular (26),Bom (646),"São Paulo, São Paulo.",6893 vendas nos últimos 4 meses
EXTREME.DEAL,https://perfil.mercadolivre.com.br/EXTREME.DEAL,8,8 anos vendendo no Mercado Livre,6396,MercadoLíder GoldÉ um dos melhores do site!,Presta um bom atendimento,Entrega os produtos dentro do prazo,529,Ruim (36),Regular (21),Bom (472),"São Paulo, São Paulo.",6396 vendas nos últimos 4 meses
