search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca
16, Corta Pelo Electrico Maquina Afeitador Cabello Rasurador Isc ,39,NA,37,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,5,1,http://perfil.mercadolibre.com.pe/INNOVASYSTEMCORP,https://articulo.mercadolibre.com.pe/MPE-431205984-corta-pelo-electrico-maquina-afeitador-cabello-rasurador-isc-_JM,1,0,0,0,0,#431205984,GN
17, Maquina De Cortar Cabello Pelo Nova Rasurador Electrica ,59,NA,2,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+LAKSHMI,https://articulo.mercadolibre.com.pe/MPE-430371632-maquina-de-cortar-cabello-pelo-nova-rasurador-electrica-_JM,NA,NA,NA,NA,NA,#430371632,Nova
18, Afeitadora Electrica Taurus Tma 6000wd ,80,NA,9,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432939167-afeitadora-electrica-taurus-tma-6000wd-_JM,NA,NA,NA,NA,NA,#432939167,NA
19, Maquina Corta Pelo Cabello Eléctrico Afeitador Rasurador Kit ,35,NA,4,96,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LEMARCICLISMOYDEPORTES,https://articulo.mercadolibre.com.pe/MPE-430621044-maquina-corta-pelo-cabello-electrico-afeitador-rasurador-kit-_JM,NA,NA,NA,NA,NA,#430621044,NA
20, Afeitador Rasuradora Depiladora Eléctrica Maquina De Afeitar ,49,NA,6,44,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LATINO.,https://articulo.mercadolibre.com.pe/MPE-430430565-afeitador-rasuradora-depiladora-electrica-maquina-de-afeitar-_JM,NA,NA,NA,NA,NA,#430430565,NA
21, Afeitador Electrico Multifuncional ,110,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/ANGIE+LA,https://articulo.mercadolibre.com.pe/MPE-423539234-afeitador-electrico-multifuncional-_JM,NA,NA,NA,NA,NA,#423539234,NA
22, Corta Pelo Eléctrico Afeitador Cabello Maquina Rasurador ,49,NA,9,41,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,4,1,http://perfil.mercadolibre.com.pe/IMPORTACIONES+LAKSHMI,https://articulo.mercadolibre.com.pe/MPE-424302468-corta-pelo-electrico-afeitador-cabello-maquina-rasurador-_JM,0,1,0,0,0,#424302468,NA
23, Sensitive Presicion Rasurador Depilador Mujer Electrico ,25,NA,36,64,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,2,1,http://perfil.mercadolibre.com.pe/PABLOFORCE123,https://articulo.mercadolibre.com.pe/MPE-426377902-sensitive-presicion-rasurador-depilador-mujer-electrico-_JM,0,0,0,1,0,#426377902,NA
24, Corta Pelo Electrico Maquina Afeitador Cabello Rasurador ,39,NA,0,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DEKORTIME,https://articulo.mercadolibre.com.pe/MPE-436432465-corta-pelo-electrico-maquina-afeitador-cabello-rasurador-_JM,NA,NA,NA,NA,NA,#436432465,GN
25, Corta Pelo Eléctrico Afeitador Cabello Maquina Rasurador ,34,NA,0,75,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMBO+PERU,https://articulo.mercadolibre.com.pe/MPE-436920085-corta-pelo-electrico-afeitador-cabello-maquina-rasurador-_JM,NA,NA,NA,NA,NA,#436920085,NA
26, Afeitador Electrico Gs Philips Shaver Flex&float P96 ,150,NA,3,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432412743-afeitador-electrico-gs-philips-shaver-flexfloat-p96-_JM,NA,NA,NA,NA,NA,#432412743,NA
27, Rasuradora Eléctrica Wilkinson 4 En 1 - Gratis 8 Recargas ,127,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/USER316,https://articulo.mercadolibre.com.pe/MPE-437132670-rasuradora-electrica-wilkinson-4-en-1-gratis-8-recargas-_JM,NA,NA,NA,NA,NA,#437132670,Wilkinson Sword
28, Depilador Flawless Electrico Rasurador Vello Facial Con Led ,24,NA,3,7,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/PACHERRESJUAN,https://articulo.mercadolibre.com.pe/MPE-436594364-depilador-flawless-electrico-rasurador-vello-facial-con-led-_JM,NA,NA,NA,NA,NA,#436594364,NA
29, Corta Pelo Electrico Maquina Afeitador Cabello Rasurador ,39,NA,0,4,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/OSRA6692680,https://articulo.mercadolibre.com.pe/MPE-436432469-corta-pelo-electrico-maquina-afeitador-cabello-rasurador-_JM,NA,NA,NA,NA,NA,#436432469,GN
30, Corta Pelo Eléctrico Afeitador Cabello Maquina Rasurador ,39,NA,0,90,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LATINO.,https://articulo.mercadolibre.com.pe/MPE-436919204-corta-pelo-electrico-afeitador-cabello-maquina-rasurador-_JM,NA,NA,NA,NA,NA,#436919204,NA
31," Afeitador Electrico Philips Aquatech 7310 Seco,humedo ",550,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432311115-afeitador-electrico-philips-aquatech-7310-secohumedo-_JM,NA,NA,NA,NA,NA,#432311115,NA
32, Afeitadora Electrica Inalambrico Depilador Seco Húmedo ,53,NA,2,98,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHON_EDWARD_123,https://articulo.mercadolibre.com.pe/MPE-432923810-afeitadora-electrica-inalambrico-depilador-seco-humedo-_JM,NA,NA,NA,NA,NA,#432923810,NA
33, Peinetas Guía Eléctrico Clipper Cabello Peluquería Afeitador ,50,NA,0,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JESUS_SANCHEZ_G,https://articulo.mercadolibre.com.pe/MPE-433255361-peinetas-guia-electrico-clipper-cabello-peluqueria-afeitador-_JM,NA,NA,NA,NA,NA,#433255361,NA
34," Afeitadora Eléctrica De Panasonic Arc5, Hombres De 5 Pala ",700,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433375380-afeitadora-electrica-de-panasonic-arc5-hombres-de-5-pala-_JM,NA,NA,NA,NA,NA,#433375380,Panasonic
35, Philips - Afeitadora Eléctrica Shaver Serie 7000 S7310/12 ,597,NA,0,10,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOMAXPERUCOM,https://articulo.mercadolibre.com.pe/MPE-436824414-philips-afeitadora-electrica-shaver-serie-7000-s731012-_JM,NA,NA,NA,NA,NA,#436824414,Philips
36, Afeitadora Electrica Inalambrico Recargable Depilador ,49,NA,6,94,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/JHOUNETHAQUISE,https://articulo.mercadolibre.com.pe/MPE-433179890-afeitadora-electrica-inalambrico-recargable-depilador-_JM,NA,NA,NA,NA,NA,#433179890,NA
37, Profesional Afeitadora Eléctrica Barba Cortadores De Nari ,305,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435794057-profesional-afeitadora-electrica-barba-cortadores-de-nari-_JM,NA,NA,NA,NA,NA,#435794057,Wangmeili
38, Afeitador Electrico Gama Italy Gsh1000 ,280,NA,2,6,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432310394-afeitador-electrico-gama-italy-gsh1000-_JM,NA,NA,NA,NA,NA,#432310394,NA
39, Maquinilla De Afeitar Eléctrica El Arte De Afeitado Lexin ,970,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435809799-maquinilla-de-afeitar-electrica-el-arte-de-afeitado-lexin-_JM,NA,NA,NA,NA,NA,#435809799,NA
40, Xiaomi Mijia Afeitadora Eléctrica Portátil Recargable ,199,NA,1,3,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/QUETALCOMPRA,https://articulo.mercadolibre.com.pe/MPE-431561976-xiaomi-mijia-afeitadora-electrica-portatil-recargable-_JM,NA,NA,NA,NA,NA,#431561976,NA
41," Suprent Hoja Eléctrica 4-lámina Afeitadora, Rasuradora El ",264,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-434224818-suprent-hoja-electrica-4-lamina-afeitadora-rasuradora-el-_JM,NA,NA,NA,NA,NA,#434224818,SUPRENT
42, Panasonic Wes9013pc Afeitadora Eléctrica Recambio Cuchill ,268,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433375397-panasonic-wes9013pc-afeitadora-electrica-recambio-cuchill-_JM,NA,NA,NA,NA,NA,#433375397,Panasonic
43, Sonic Afeitado Usb Afeitadora Eléctrica ,221,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435809779-sonic-afeitado-usb-afeitadora-electrica-_JM,NA,NA,NA,NA,NA,#435809779,Pure Acoustics
44, Philips - Afeitadora Electrica Aquatouch S5420/04 ,489,NA,0,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOMAXPERUCOM,https://articulo.mercadolibre.com.pe/MPE-436836928-philips-afeitadora-electrica-aquatouch-s542004-_JM,NA,NA,NA,NA,NA,#436836928,NA
45, La Maquinilla De Afeitar Eléctrica Runwe Máquina De Afeit ,194,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724288-la-maquinilla-de-afeitar-electrica-runwe-maquina-de-afeit-_JM,NA,NA,NA,NA,NA,#435724288,Runwe
46, 5 En 1 Depilador Eléctrico Afeitador Cejas Multi Funcion ,29,NA,3,997,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GRUPONATIC+TIENDA,https://articulo.mercadolibre.com.pe/MPE-427073754-5-en-1-depilador-electrico-afeitador-cejas-multi-funcion-_JM,NA,NA,NA,NA,NA,#427073754,NA
47, Mylifeunit Sostenedor Eléctrico De La Maquinilla De Afeit ,194,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724853-mylifeunit-sostenedor-electrico-de-la-maquinilla-de-afeit-_JM,NA,NA,NA,NA,NA,#435724853,MyLifeUNIT
48, Navaja Eléctrica Recortador Para Nariz Y Oreja Afeitado H ,150,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435725141-navaja-electrica-recortador-para-nariz-y-oreja-afeitado-h-_JM,NA,NA,NA,NA,NA,#435725141,Tongtletech
49, Señoras Afeitar Eléctrica Para Cara Mujer Afeitadora Depi ,249,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724591-senoras-afeitar-electrica-para-cara-mujer-afeitadora-depi-_JM,NA,NA,NA,NA,NA,#435724591,Angelland
50, Depiladora Electrico - Rasuradora - Depilacion - Portatil ,58,NA,2,5,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/DIEGO+ALIKE,https://articulo.mercadolibre.com.pe/MPE-431691414-depiladora-electrico-rasuradora-depilacion-portatil-_JM,NA,NA,NA,NA,NA,#431691414,NA
51, Maquinilla De Afeitar Eléctrica Max-t Maquinilla De Afeit ,259,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724935-maquinilla-de-afeitar-electrica-max-t-maquinilla-de-afeit-_JM,NA,NA,NA,NA,NA,#435724935,MAX-T
52, Mujer Cabello Eliminación Afeitadora Eléctrica Maquinill ,204,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724423-mujer-cabello-eliminacion-afeitadora-electrica-maquinill-_JM,NA,NA,NA,NA,NA,#435724423,CLEVER BRIGHT
53, Juego De Removedor De Pelo Eléctrico Para Afeitadora Y Na ,187,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724744-juego-de-removedor-de-pelo-electrico-para-afeitadora-y-na-_JM,NA,NA,NA,NA,NA,#435724744,Sport out
54, Afeitadora/rasuradora Eléctrica Recargable De 3 Cabezas ,49,NA,1,24,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIMBO+PERU,https://articulo.mercadolibre.com.pe/MPE-433900807-afeitadorarasuradora-electrica-recargable-de-3-cabezas-_JM,NA,NA,NA,NA,NA,#433900807,NA
55, Wicareyo Mujer Afeitadora Eléctrica Bikini Ceja Eliminaci ,156,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724677-wicareyo-mujer-afeitadora-electrica-bikini-ceja-eliminaci-_JM,NA,NA,NA,NA,NA,#435724677,WiCareYo
56, Luxanna Ladies Afeitadora Eléctrica 5 En 1 Recargable Maq ,249,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724486-luxanna-ladies-afeitadora-electrica-5-en-1-recargable-maq-_JM,NA,NA,NA,NA,NA,#435724486,Luxanna
57, Panasonic Wes9025pc Hombres Afeitadora Eléctrica Recambio ,365,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-436913102-panasonic-wes9025pc-hombres-afeitadora-electrica-recambio-_JM,NA,NA,NA,NA,NA,#436913102,Panasonic
58, 4 En 1 Afeitadora Eléctrica Mini Cortador De Afeitado Ind ,199,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435724658-4-en-1-afeitadora-electrica-mini-cortador-de-afeitado-ind-_JM,NA,NA,NA,NA,NA,#435724658,Brino
59, Afeitadora Eléctrica Femenina Cejas Bikini Axila 5cabezales ,22,NA,1,9,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/LIJOV_EIRL,https://articulo.mercadolibre.com.pe/MPE-433392284-afeitadora-electrica-femenina-cejas-bikini-axila-5cabezales-_JM,NA,NA,NA,NA,NA,#433392284,NA
60, Miserwe 2 En 1 Afeitadora Eléctrica Sin Dolor Recortadora ,153,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435809712-miserwe-2-en-1-afeitadora-electrica-sin-dolor-recortadora-_JM,NA,NA,NA,NA,NA,#435809712,Miserwe
61, Afeitador Eléctrico Maquina De Afeitar Rasuradora Depilador ,69,NA,3,18,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+LAKSHMI,https://articulo.mercadolibre.com.pe/MPE-426122752-afeitador-electrico-maquina-de-afeitar-rasuradora-depilador-_JM,NA,NA,NA,NA,NA,#426122752,NA
62, Afeitador Eléctrico Maquina De Afeitar Rasuradora Depilador ,89,NA,7,14,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/IMPORTACIONES+LAKSHMI,https://articulo.mercadolibre.com.pe/MPE-424844592-afeitador-electrico-maquina-de-afeitar-rasuradora-depilador-_JM,NA,NA,NA,NA,NA,#424844592,NA
63, Philips Satinshave Avanzada Brl 140 Rasuradora Eléctrica Par ,286,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436571995-philips-satinshave-avanzada-brl-140-rasuradora-electrica-par-_JM,NA,NA,NA,NA,NA,#436571995,NA
64," Rasuradora Eléctrica Para Tela Y Suéteres, Removedor De Pelu ",148,NA,0,NA,NA,NA,NA,Envío gratis a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/KECHVR.COM,https://articulo.mercadolibre.com.pe/MPE-436572009-rasuradora-electrica-para-tela-y-sueteres-removedor-de-pelu-_JM,NA,NA,NA,NA,NA,#436572009,NA
65, Afeitador Electrico Philips Gs Sistema Aquatouch Ps20 ,435,NA,1,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432335858-afeitador-electrico-philips-gs-sistema-aquatouch-ps20-_JM,NA,NA,NA,NA,NA,#432335858,NA
66, Afeitador Electrico Philips Aquatouch Seco Y Humedo Pt20 ,225,NA,2,8,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432311100-afeitador-electrico-philips-aquatouch-seco-y-humedo-pt20-_JM,NA,NA,NA,NA,NA,#432311100,NA
67, Afeitadora Electrica Gs Philips P26 ,120,NA,0,2,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/GOBUY+STORE,https://articulo.mercadolibre.com.pe/MPE-432479232-afeitadora-electrica-gs-philips-p26-_JM,NA,NA,NA,NA,NA,#432479232,NA
68," Afeitadora Eléctrica Panasonic Es-sl41-s Arc3, Sin Cable ",455,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435809719-afeitadora-electrica-panasonic-es-sl41-s-arc3-sin-cable-_JM,NA,NA,NA,NA,NA,#435809719,Panasonic
69, Afeitadora Electrica Para Uso Seco Y Humedo S107004 Philips ,259,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/MAIRYEXPRESS,https://articulo.mercadolibre.com.pe/MPE-435483739-afeitadora-electrica-para-uso-seco-y-humedo-s107004-philips-_JM,NA,NA,NA,NA,NA,#435483739,NA
70, Panasonic Wes9032p Hombres Afeitadora Eléctrica Recambio ,373,NA,1,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-433525601-panasonic-wes9032p-hombres-afeitadora-electrica-recambio-_JM,NA,NA,NA,NA,NA,#433525601,Panasonic
71, Panasonic Eslt7ns Sistema De Afeitadora Eléctrica Arc 3bl ,720,NA,0,NA,NA,NA,NA,Entrega a acordar con el vendedor,NA,NA,NA,NA,http://perfil.mercadolibre.com.pe/AKAESPERUSAC,https://articulo.mercadolibre.com.pe/MPE-435809833-panasonic-eslt7ns-sistema-de-afeitadora-electrica-arc-3bl-_JM,NA,NA,NA,NA,NA,#435809833,Panasonic
