seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
LOi Tienda oficial,http://perfil.mercadolibre.com.uy/LOI+URUGUAY?brandId=638,14,14 años vendiendo en Mercado Libre,251067,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,287561,Negativa (5147),Neutral (16756),Positiva (265658),"Centro, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,12,12 años vendiendo en Mercado Libre,79026,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,53190,Negativa (101),Neutral (1273),Positiva (51816),"Centro, Montevideo.",NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,3 años vendiendo en Mercado Libre,16179,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9310,Negativa (106),Neutral (400),Positiva (8804),"Centro, Montevideo.",NA
ELECTROVENTAS ONLINE,http://perfil.mercadolibre.com.uy/ELECTROVENTAS+ONLINE,11,11 años vendiendo en Mercado Libre,169179,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,97019,Negativa (359),Neutral (3296),Positiva (93364),"Centro, Montevideo.",NA
IMPOCAR SA,http://perfil.mercadolibre.com.uy/IMPOCAR+SA,16,16 años vendiendo en Mercado Libre,1588,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,986,Negativa (0),Neutral (8),Positiva (978),"La Comercial, Montevideo.",NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,116837,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,114282,Negativa (653),Neutral (5488),Positiva (108141),"Ciudad Vieja, Montevideo.",NA
ILUMINARÁS,http://perfil.mercadolibre.com.uy/ILUMINAR%C3%81S,2,2 años vendiendo en Mercado Libre,1952,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,1264,Negativa (2),Neutral (19),Positiva (1243),"La Comercial, Montevideo.",NA
TMO TUMEJOROPCION,http://perfil.mercadolibre.com.uy/TMO+TUMEJOROPCION,10,10 meses vendiendo en Mercado Libre,957,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,511,Negativa (7),Neutral (10),Positiva (494),"Paso Molino, Montevideo.",NA
BLACKDOGELECTRONICS,http://perfil.mercadolibre.com.uy/BLACKDOGELECTRONICS,4,4 años vendiendo en Mercado Libre,33843,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,27416,Negativa (120),Neutral (1071),Positiva (26225),"Centro, Montevideo.",NA
EASYBUYSHOP,http://perfil.mercadolibre.com.uy/EASYBUYSHOP,2,2 años vendiendo en Mercado Libre,1446,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,960,Negativa (2),Neutral (20),Positiva (938),"Cordón, Montevideo.",NA
ML Center Tienda oficial,http://perfil.mercadolibre.com.uy/MLCENTERUY?brandId=511,4,4 años vendiendo en Mercado Libre,13125,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,7205,Negativa (31),Neutral (94),Positiva (7080),"Tres Cruces, Montevideo.",NA
YOVENTAS.COM,http://perfil.mercadolibre.com.uy/YOVENTAS.COM,5,5 años vendiendo en Mercado Libre,4363,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2966,Negativa (27),Neutral (119),Positiva (2820),"Rivera, Rivera.",NA
VENTASUY IMPORTACIONES,http://perfil.mercadolibre.com.uy/VENTASUY+IMPORTACIONES,1,1 año vendiendo en Mercado Libre,766,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,474,Negativa (2),Neutral (9),Positiva (463),"Prado, Montevideo.",NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,7 años vendiendo en Mercado Libre,8158,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,4997,Negativa (23),Neutral (85),Positiva (4889),"Tres Cruces, Montevideo.",NA
DISCBOX,http://perfil.mercadolibre.com.uy/DISCBOX,7,7 años vendiendo en Mercado Libre,151,NA,NA,NA,98,Negativa (0),Neutral (0),Positiva (98),"Centro, Montevideo.",NA
