search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
11, Protector Case iPhone Simil Original 5 6 7 Y 8 Plus X Xs Max ,450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				200
				vendidos
			
		",(500 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2500
		
		 sin interés
		
	

	
		",00,NA,Entrega a acordar con el vendedor,NA,NA,4.7,23,http://perfil.mercadolibre.com.uy/AR+IMPORT.,https://articulo.mercadolibre.com.uy/MLU-459085400-protector-case-iphone-simil-original-5-6-7-y-8-plus-x-xs-max-_JM?searchVariation=38909044581,18,3,1,1,0,#459085400,Apple,Silicona,Apple,Simil original
12, Protector Tpu Borde Alto Impacto iPhone 8 7 6 6s Plus 5s 5 ® ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				237
				vendidos
			
		",(3807 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 833
		
		 sin interés
		
	

	
		",33,NA,Envío a todo el país,NA,NA,4.6,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446712450-protector-tpu-borde-alto-impacto-iphone-8-7-6-6s-plus-5s-5--_JM,6,1,1,0,0,#446712450,Apple,TPU,NA,NA
13, Protector Agenda Flip Cover iPhone Xs Xs Max Xr X 10 8 Plus® ,290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				41
				vendidos
			
		",(3978 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1611
		
		 sin interés
		
	

	
		",11,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442264811-protector-agenda-flip-cover-iphone-xs-xs-max-xr-x-10-8-plus-_JM,NA,NA,NA,NA,NA,#442264811,Apple,Plástico,NA,Xs Xs Max Xr X 10 8 Plus
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				444
				vendidos
			
		",(35 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,1.0,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=McHbAXXiWwrA7WMbyZ2jgvjJBye8vxcOTpay0sueg6PacC%2FSWdTeCrMEUVV5O4rDK9%2FAh%2Bb%2F8GlTzMPTGtkYJnJn27O45harI0ezSPd%2F3kl1ZotCu97vkMzZYYIbvph2urDmwW6tol%2BglAOFusm5Z1zrvRVRizkdrzaKVNhzlRDwocIcN1GLbHSyD%2BNRIWw9ahlr5RIT%2FqhX7nSi18OI4CcZNoXKur7pJNgelyWEjVbWS02GMu9ZuZ7iZ2qJ4mf0V%2B2GPO76j%2Fy5hnnRM1NdwxDJxmS%2FZIby6WMH5IhTrmVXpg0RS87oBiR5ES7%2FNBGXYZnGPVVTcaTkkoCXbiNYcuxniA0r6B3lYN4yZhJFqwkRKQDVB5Vi6AmQYzxwV0HfG66fvNb4Rg6dF8%2FbZqRAM5I8mnnZM5pkRs1%2BEEPtSOe1ch8uAd1kBZkE3rZYVvHZU14VCSbyCmEbaLVxwNhLlhYkSWawAKixKa21zwh59d42p7ACf7zRHwh8owZ%2BAXf5nK%2F4f03YAHWsEZFo7JUs0tDarSifQujiZ3OD0mq1JwcfJSJj256XkwRkuQStYJzWp7Yp5xEUyfhED67%2F2FYq2m99mD1QUyYLO9zUbjnnOrgtf1kl9YR38kH0yRUbesCPC3POUtg%2Bsgd1m3KI728ntPT9x6KCNxEBcwtwHAUizwjevaFIND0cCxX5QFpALNwN8uGrk8dXNeZ7qnc%2FsP2Xe0%2Fu7XtjCW1IC2QWmmt3N2Oyk9lN0A35B3Vb7Lp7iooCawiLnfBO9yHviQPL21JPvY2IaNjDSLoiDyhwhgGpmLI7WwRxp79GjTNOSNKTMRc8f7FrXD8PmI%2BzFaLDrg1poz3UFA%2BJQUznu9p%2Bs4pOk0wgtL3MVxPEhAZbFU5IumDDGDrlJuwaZ1v5B8aMVQ0Wr79yT%2FczAvlnzp0ILAk74LPY6YkxTOyfwTkU%2BPg2mmmH%2B1iCV8vb9dD1fX4TQ1spZb3Fp7DheAPht9Vbs0cz0EH7u9%2FYz37CaVn%2FpaI%2BKLoZ4Zvm%2FCglWYNv0MB3XiJZgiIOwhINAn0K1RvsdmC3qab9sXw4azsYrlRC4iYYpvrcI9b7Bhsil%2BQ%2B3jUL6RT0A4CDGbblwZHJTEyCQqdIQkmqQo2j0ns5Lu%2B6%2BOnrMlumbmkvPaxiKRXMD6Satnb4T%2BtepAcTijOym%2B8FzhXaoOYx9DCyAvgDlkeu9X%2BPOBPcxe6yeIpS2RBqToDSPQt1q%2FfvMt81jLSJtuJRwa9Ug96j1vI6LY6ATTrSwcnv5fCCcdmxZN2gNSu24d1xSEESnTyMZ4oaDnR1amRu%2BZxRVRFhGi6LmGCxTD2FI1alIThvEJR3JE2GJ8Rf1JPTm5XhYehOmMcuzmWMGEQf9SOynMOFCHqY9xrqxaAVzAk5oUDkVM0TYis9SPBCt7XnkXGIaWOk%2Bqk5GKiYjO%2F3u5gY2Qt4O%2BCpAJ7WL7gBOgdsEA0v1fdjVIAlwEHL2mYLHtgahxha8mlzMFcKdHgiNL55p94dA9qeNh2ksMyik2e3MuyEfqoS0kMlHldrmLQDZ0VI5GRx38bav6nWxcSh8poj%2FzDXEqfjA%2FqlaGdtT%2Fmq4w9O%2FH%2BL1%2B8ro6N7ko415%2FcuLarev7JeKazOXGkhbbjR6E4X7P2AFOkqiNTV0gVgabDMpozfm02jZF9UXTLIazpEash1qk9a6TBVgF4%2FSTo11YBjW3Spg5RomkhLdZz5%2FPqV3BUwJ3MbpLdKXwmHk7tKAtxdLynay9CD8uJTQF6bPK2SzJD4%2B1Jwfzm8XgNXpuZ2sRIX381AHJ5%2BaFeqldn%2Fy30yxi8%2B4ZLuQqjRYGHyEWhaaUFD8U%2B%2Byi%2FfM0E1YbZbV%2Bh4eZ3c1i95kdmnyhjUA00o%2B5PAFlJGk71ww9IHJM8lOXHjz9%2FbZLUo97nmcVh3hLoMbgOtqGq3j92GbzikW9Di7h6vjwxgCeUnOwTyZOUqbuXJGwqx2dV25Up5WHSQ1YgvvHrjFRICbPXhQ%2BLfaNOfCj6tpiXkAqtGDrQ%3D,NA,NA,NA,NA,NA,#443922805,Apple,TPU,NA,NA
15, Estuche Case Funda Sellada iPhone X 6 7 8 Plus Clicshop ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				36
				vendidos
			
		",(46 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Entrega a acordar con el vendedor,NA,NA,5.0,2,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,https://articulo.mercadolibre.com.uy/MLU-454146701-estuche-case-funda-sellada-iphone-x-6-7-8-plus-clicshop-_JM,NA,NA,NA,NA,NA,#454146701,Apple,Silicona,NA,NA
16, Silicone Case Original iPhone 6 7 8 X Plus Apple Oferta Ya ,990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				110
				vendidos
			
		",(54 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PANTAYAUY,https://articulo.mercadolibre.com.uy/MLU-452827858-silicone-case-original-iphone-6-7-8-x-plus-apple-oferta-ya-_JM,12,0,1,0,0,#452827858,Apple,Silicona,Silicone,NA
17, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				277
				vendidos
			
		",(5000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 556
		
		 sin interés
		
	

	
		",56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM,6,2,3,0,0,#443333995,Apple,Neopreno,Genérico,NA
18, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,"
			
				Nuevo
			
			
				
					 - 
				
				46
				vendidos
			
		",(39 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3000
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=kCQI7BeWZGXculr1GLNtb7Rsa5SLfhv8kmfYeI16u4m99iFdTO3IzhHoWm8zXO7HNeGD208IbiBT%2BPzNncSSoMsnvvkzAjHvHDshkDdITswvQ%2Frcp8qm%2BeAYggOPTSqAiP1Ni8wfjFZgkRG5NPirSQ%2BGkBnA5nWcq8fmHz6boa7C3th%2Fc9NrRG43RssV7nIwYg2InV7LBT%2FARIw%2FOjQ23jSR2N%2B8zIGmNDQOU%2FPWIztwUhEseTRwEhyy9%2FU4dYgHJyM4qR2grvfgzweUbYYDwTWqp1d40RfQFc9mFdjtYqBHlMjtdeALMoeAQjONJfv2o%2F90nhjP1sP%2BU35syDJUqwtvPqM5NRSNdeUpDKBqBstUkXZrdDIrWwz1U7o7LgOsStNHQQeRoCnssNARztTAXbOxAT%2FyWHBN6c1hmeGIFwtpgIUeH9bKIgdnTuwgw11uO3bugxkiv4GYZLsb4SBKbqkIO%2BeWKLM3UeDrhGUUfo%2FGNpUV55iZiTzijqAlnjvQkClwv1vV1mFddVWvwxvsWA8CEkybVUkYDV9Mr%2BeB8dG2GKJb6YQzDyk9L4HZdDDdag5otUFj6vbWMoQF8P99Jjuf9y4rREEfr%2FFlOo0GIFAfU41coIWU7HDFPiY0NVjGDlTRXKFJJGmaiPmB9Bv6H2%2FwHt8Q2TaI64cJ8bh5VhK86DO2%2B5sv7d2F3xF%2BoVC0sEgQhH52WITGFyz3u94uiU0d2denRa1KPfnQbxq8TXOP6Q9ZecVOSiWu0hfrL%2Byt7MBdCzvO0bPDJpPC5bCw8CXzBH7tRrvgPFW5AQGE4ZKp%2FD0BU6XTamubWR2J0kjGirVgTG78EMGofvhEq5bUJlv6m2Cu1Uo%2B4HfgrZYU6Ur%2FhyNZ9UtdVa5%2B05HL3f3BcqDfdCk%2BkUQj93n8A%2FgZFpnPiLDVvmMFqfxpX%2FhpN7liGiRdyszuSI982ygM%2FxKEexQhVcYAYoVSgM6vgulQXJf99008KwD4O8A3v59DVvO55XS1f7UDxQp82%2FYzhOoAnBFMIxqd3CzAYIbQTICPjpGD%2F%2BcBXdy2B9UpiRadU6Tm1Mgj3uhFTg6tbbNTys%2BO18wc9lieSudS1fiEAyZyxJqnqH8vCeo%2FeTv8qnd67GG0ebiTfNqljXIo1M74SOuj7IyuP82r%2FQr8bV5S02eXHHxqZMbVrk8aX41KXl2Q7E3V20k9g0vE48pXrdu%2F3D%2BRi9PPMZph4GBxtsWj2Cg8aMayPQBbpiEcckgBQfbp7cOQUd70C%2BtnavBc4WsKSOUBrGsfuq8vJJyN3ftUux3nJ%2BbNYcdEwaY4TB%2BPbPVsVjDKiXhGcINUkydh7Q2xhKsJTT%2FjVpBh%2B4qmqlvtcAfN%2F6xqAPV8hDI6t7EENJJG8y0TcL6ONNt7xHjtNOFQCN%2Fi1bsqMsVL1SgI1%2F1BLTe2VqgpgrPznjcbaogxZ8p5T%2BglHsLuV4xlCU8FUySU8BnNL7Ggx9cRlAzIficN3aze5ZWLRIk74NW96RdZrAM9IllcvpqAHBWrWGVIba1bG0rFZBQaJfDsNK%2BP41VOL%2FTETHZQ1wTl96YVcH%2BruO30InMQy2y9xCji32m0rcb15d2SnGVyZSjfdtTHLqnRHeFYiYVC2OUenT51SxH3n9%2B7jqfHS%2BfpfILpiUhoPduqGmF7WKdO7uNJRAEvuB3ul1S228XYopE%2FFeqrT5GAyRsXFtg51afQsRv7hbVeBJgH6YDn0ox5ofkygzqOq8nCD30fUgQBjE5iEubdgVwNHbP3UXTpRQGilHW%2Fhk%2Fyl4apPRgyLr89u6A2q2Sh%2BKlViXeA4AstsonTUQQteDEKVn4PkYAiI%2BptI%2BfVn32gCIa9YGWzcbw%2BA3F0oH8ZMROCNkQ5FU3NcXPnc0wikJk1olYJFXk3aiHgP%2FgesVAg52uDYYD4gVp7Zav46OtYC1hFILeZEDmxYtaBX%2FbjanDTu1%2BXiTQiV%2B92kCcS7zjO%2BRwK8tBgZPtTEKUtTKXHptB3Km4JYKM1mkZgF%2BPuxauNSw%3D%3D,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
19, Protector Super Reforzado iPhone 5 5s Se 6 6plus 7 8 8 Plus ,210,NA,"
			
				Nuevo
			
			
				
					 - 
				
				94
				vendidos
			
		",(199 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1167
		
		 sin interés
		
	

	
		",67,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-445375131-protector-super-reforzado-iphone-5-5s-se-6-6plus-7-8-8-plus-_JM,NA,NA,NA,NA,NA,#445375131,Apple,TPU,NA,NA
20, Estuche Funda Silicona Para iPhone 6 7 8 7 6 Plus Xr Xs Max ,450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				484
				vendidos
			
		",(94 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.7,34,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-446243554-estuche-funda-silicona-para-iphone-6-7-8-7-6-plus-xr-xs-max-_JM,27,6,0,1,0,#446243554,Apple,Silicona,Iphone,Silicone Case
21, Protector Fino Simil Cuero iPhone 8 7 6s 6 Se 5s 5 Y Plus ® ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				806
				vendidos
			
		",(3985 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,4.1,26,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443202210-protector-fino-simil-cuero-iphone-8-7-6s-6-se-5s-5-y-plus--_JM?searchVariation=38047510139,13,7,2,3,1,#443202210,Apple,Cuero,NA,NA
22, Funda+silicona+case iPhone 6 7 8 X Plus Apple Gofix ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(105 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251573-fundasiliconacase-iphone-6-7-8-x-plus-apple-gofix-_JM,NA,NA,NA,NA,NA,#455251573,Apple,Silicona,Apple,NA
23, Funda Protector iPhone 7 8 Plus Original Cuero Envio Gratis ,26,NA,"
			
				Nuevo
			
			
				
					 - 
				
				14
				vendidos
			
		",(9989 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5144
		
		 sin interés
		
	

	
		",44,NA,Envío gratis a todo el país,NA,NA,5.0,2,http://perfil.mercadolibre.com.uy/DIGINET+URUGUAY,https://articulo.mercadolibre.com.uy/MLU-455451267-funda-protector-iphone-7-8-plus-original-cuero-envio-gratis-_JM,NA,NA,NA,NA,NA,#455451267,Apple,NA,NA,NA
24, Protector Funda Estuche iPhone 5 Se 6 6s 7 8 Plus X Xs Xr ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				106
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1106
		
		 sin interés
		
	

	
		",06,NA,Envío a todo el país,NA,NA,4.6,10,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449569369-protector-funda-estuche-iphone-5-se-6-6s-7-8-plus-x-xs-xr-_JM,8,0,2,0,0,#449569369,Apple,Silicona,NA,NA
25, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				186
				vendidos
			
		",(121 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 833
		
		 sin interés
		
	

	
		",33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
26, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3328
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,Silicona,NA,NA
27, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2217
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
28, Carcasa Protector Estuche Funda iPhone 7 8 Plus Original ® ,789,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(4998 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 4388
		
		 sin interés
		
	

	
		",88,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,https://articulo.mercadolibre.com.uy/MLU-459165088-carcasa-protector-estuche-funda-iphone-7-8-plus-original--_JM,NA,NA,NA,NA,NA,#459165088,Apple,Silicona,NA,NA
29, Estuche Carcasa Funda Cromado Flores iPhone 6 7 8 7 Y 8 Plus ,90,NA,"
			
				Nuevo
			
			
				
					 - 
				
				170
				vendidos
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444678980-estuche-carcasa-funda-cromado-flores-iphone-6-7-8-7-y-8-plus-_JM,11,1,1,0,0,#444678980,Apple,TPU,iphone,Borde Flores
30, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(111 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
31, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				106
				vendidos
			
		",(23 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
32, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
