seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold,units_timeframe_of_amt_sold
GOGREEN IMPORTACIONES,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,8,años,6696,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,3866,4,158,3704,"Cordón, Montevideo.",NA,NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,años,116728,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,113738,650,5483,107605,"Ciudad Vieja, Montevideo.",NA,NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,4,años,12543,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8451,2,100,8349,"Tres Cruces, Montevideo.",NA,NA
DATASURTECNOSTORE,http://perfil.mercadolibre.com.uy/DATASURTECNOSTORE,1,año,302,NA,NA,NA,177,0,4,173,"Libertad, San José.",NA,NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,años,43053,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,40770,305,2584,37881,"Aguada, Montevideo.",NA,NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,11,años,78099,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,52689,93,1250,51346,"Centro, Montevideo.",NA,NA
AR IMPORT.,http://perfil.mercadolibre.com.uy/AR+IMPORT.,1,año,2270,NA,NA,NA,1469,4,21,1444,"Ciudad Vieja, Montevideo.",NA,NA
PANTAYAUY,http://perfil.mercadolibre.com.uy/PANTAYAUY,7,años,5988,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2749,10,80,2659,"Tres Cruces, Montevideo.",NA,NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,años,11456,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7038,3,58,6977,"Centro, Montevideo.",NA,NA
GOFIXUY,http://perfil.mercadolibre.com.uy/GOFIXUY,4,años,217,NA,NA,NA,168,1,0,167,"Centro, Montevideo.",NA,NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,años,7929,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,4760,23,82,4655,"Tres Cruces, Montevideo.",NA,NA
MUNDOSHOP.UY,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,10,meses,1243,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,628,4,11,613,"La Comercial, Montevideo.",NA,NA
MEGACASEUY,http://perfil.mercadolibre.com.uy/MEGACASEUY,2,años,3945,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,1737,7,38,1692,"Parque Batlle, Montevideo.",NA,NA
69 CASES,http://perfil.mercadolibre.com.uy/69+CASES,10,años,9175,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,5702,86,227,5389,"Cordón, Montevideo.",NA,NA
MONTEVIDEOPC1,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,3,años,8803,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,5464,6,110,5348,"Centro, Montevideo.",NA,NA
TECNOCELL.UY,http://perfil.mercadolibre.com.uy/TECNOCELL.UY,3,años,15620,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,9044,114,387,8543,"Centro, Montevideo.",NA,NA
INFORAMA10,http://perfil.mercadolibre.com.uy/INFORAMA10,10,años,374,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,321,3,6,312,"Otras, Montevideo.",NA,NA
GABRIELAGUILAR122,http://perfil.mercadolibre.com.uy/GABRIELAGUILAR122,6,años,115,NA,NA,NA,141,0,1,140,"Buceo, Montevideo.",NA,NA
I..STORE,http://perfil.mercadolibre.com.uy/I..STORE,4,años,193,NA,NA,NA,181,7,9,165,"Mercedes, Soriano.",NA,NA
GEEK URUGUAY,http://perfil.mercadolibre.com.uy/GEEK+URUGUAY,14,años,6032,NA,NA,NA,5238,20,251,4967,"Centro, Montevideo.",NA,NA
LIDERTEK SRL,http://perfil.mercadolibre.com.uy/LIDERTEK+SRL,7,años,16686,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,11802,32,380,11390,"Centro, Montevideo.",NA,NA
HERMESSTORE,http://perfil.mercadolibre.com.uy/HERMESSTORE,1,año,1877,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,973,7,55,911,"Centro, Montevideo.",NA,NA
VENTAUY,http://perfil.mercadolibre.com.uy/VENTAUY,13,años,7497,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,6542,52,433,6057,"Brazo Oriental, Montevideo.",NA,NA
CELULAROUTLETMONTEVIDEO,http://perfil.mercadolibre.com.uy/CELULAROUTLETMONTEVIDEO,9,meses,194,NA,NA,NA,82,0,2,80,"Cordón, Montevideo.",NA,NA
APPLE.BLUE,http://perfil.mercadolibre.com.uy/APPLE.BLUE,11,meses,210,NA,NA,NA,151,3,1,147,"Pocitos, Montevideo.",NA,NA
PRO-ACCESORIOS-Y-CELULARES,http://perfil.mercadolibre.com.uy/PRO-ACCESORIOS-Y-CELULARES,2,años,2554,NA,NA,NA,1536,40,112,1384,"La Comercial, Montevideo.",NA,NA
DIMARTUY,http://perfil.mercadolibre.com.uy/DIMARTUY,3,años,1329,NA,NA,NA,896,4,24,868,"San Carlos, Maldonado.",NA,NA
KING-SALE,http://perfil.mercadolibre.com.uy/KING-SALE,11,años,11326,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,5978,7,154,5817,"Centro, Montevideo.",NA,NA
ALEXISDAMIAN2008,http://perfil.mercadolibre.com.uy/ALEXISDAMIAN2008,10,años,1031,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,785,0,12,773,"Tres Cruces, Montevideo.",NA,NA
VIKEI SA,http://perfil.mercadolibre.com.uy/VIKEI+SA,4,años,283,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,130,0,0,130,"Aguada, Montevideo.",NA,NA
FREE_BUY_2633,http://perfil.mercadolibre.com.uy/FREE_BUY_2633,17,años,4392,NA,NA,NA,4356,0,115,4241,"Reducto, Montevideo.",NA,NA
MALDONADO1054,http://perfil.mercadolibre.com.uy/MALDONADO1054,13,años,917,NA,NA,NA,1545,6,234,1305,"Barrio Sur, Montevideo.",NA,NA
BIGU572033,http://perfil.mercadolibre.com.uy/BIGU572033,NA,NA,NA,NA,NA,NA,59,4,0,55,"Parque del Plata, Canelones.",NA,NA
SCREEN-CASES,http://perfil.mercadolibre.com.uy/SCREEN-CASES,14,años,568,NA,NA,NA,471,2,6,463,"Parque Batlle, Montevideo.",NA,NA
TIENDA M-A,http://perfil.mercadolibre.com.uy/TIENDA+M-A,10,años,1472,NA,NA,NA,1381,11,83,1287,"Maroñas, Curva, Montevideo.",NA,NA
NELAUY2011,http://perfil.mercadolibre.com.uy/NELAUY2011,8,años,548,NA,NA,NA,238,2,18,218,"Otras, Montevideo.",NA,NA
GENIALSTORE,http://perfil.mercadolibre.com.uy/GENIALSTORE,NA,NA,NA,NA,NA,NA,2133,34,119,1980,"Pocitos, Montevideo.",NA,NA
IZMA1385013,http://perfil.mercadolibre.com.uy/IZMA1385013,NA,NA,NA,NA,NA,NA,99,1,1,97,"La Comercial, Montevideo.",NA,NA
ACHO84,http://perfil.mercadolibre.com.uy/ACHO84,NA,NA,NA,NA,NA,NA,301,3,47,251,"Centro, Montevideo.",NA,NA
CHIPY.PARK,http://perfil.mercadolibre.com.uy/CHIPY.PARK,2,años,959,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,558,0,6,552,"Cordón, Montevideo.",NA,NA
HOYO-37,http://perfil.mercadolibre.com.uy/HOYO-37,12,años,80,NA,NA,NA,141,0,9,132,"Punta Carretas, Montevideo.",NA,NA
PLAZATECHURUGUAY,http://perfil.mercadolibre.com.uy/PLAZATECHURUGUAY,1,año,603,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,352,2,9,341,"Aguada, Montevideo.",NA,NA
PREMUM_CASES_UY,http://perfil.mercadolibre.com.uy/PREMUM_CASES_UY,1,año,900,NA,NA,NA,698,0,8,690,"Pocitos, Montevideo.",NA,NA
BEPA7288969,http://perfil.mercadolibre.com.uy/BEPA7288969,4,años,25,NA,NA,NA,8,0,0,8,"Trinidad, Flores.",NA,NA
OHREGALOS ORIGINALES,http://perfil.mercadolibre.com.uy/OHREGALOS+ORIGINALES,8,años,379,NA,NA,NA,308,5,11,292,"El Pinar, Canelones.",NA,NA
NEPOLLUCH,http://perfil.mercadolibre.com.uy/NEPOLLUCH,7,años,294,NA,NA,NA,329,0,0,329,"Punta Carretas, Montevideo.",NA,NA
EXPERIMAX,http://perfil.mercadolibre.com.uy/EXPERIMAX,1,año,34,NA,NA,NA,18,0,0,18,"Pocitos, Montevideo.",NA,NA
Ebay Tienda oficial,http://perfil.mercadolibre.com.uy/HERMES_STORE?brandId=520,1,año,4961,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2287,29,304,1954,"Cordón, Montevideo.",NA,NA
Icase Tienda oficial,http://perfil.mercadolibre.com.uy/MEZEKSRL?brandId=37,4,años,894,NA,NA,NA,523,9,22,492,"Centro, Montevideo.",NA,NA
Cellular Center Tienda oficial,http://perfil.mercadolibre.com.uy/NORMISUR+S.A?brandId=298,2,años,1221,MercadoLíder¡Está entre los mejores del sitio!,NA,NA,837,3,19,815,"Centro, Montevideo.",NA,NA
CARLOSMPOM,http://perfil.mercadolibre.com.uy/CARLOSMPOM,4,años,1457,NA,NA,NA,1348,6,21,1321,"Pocitos, Montevideo.",NA,NA
ROCA MOBILE,http://perfil.mercadolibre.com.uy/ROCA+MOBILE,10,meses,54,NA,NA,NA,31,0,1,30,"Centro, Montevideo.",NA,NA
