seller_name,link,time_operating,units_of_time_operating,amt_sold,leader_status,top_descriptor1,top_descriptor2,num_reviews,num_neg_reviews,num_neutral_reviews,num_pos_reviews,location,timeframe_of_amt_sold
GOGREEN IMPORTACIONES,http://perfil.mercadolibre.com.uy/GOGREEN+IMPORTACIONES,8,8 años vendiendo en Mercado Libre,6696,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,3866,Negativa (4),Neutral (158),Positiva (3704),"Cordón, Montevideo.",NA
TOPTECNOUY,http://perfil.mercadolibre.com.uy/TOPTECNOUY,14,14 años vendiendo en Mercado Libre,116728,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,113738,Negativa (650),Neutral (5483),Positiva (107605),"Ciudad Vieja, Montevideo.",NA
O TEC,http://perfil.mercadolibre.com.uy/O+TEC,4,4 años vendiendo en Mercado Libre,12543,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,8451,Negativa (2),Neutral (100),Positiva (8349),"Tres Cruces, Montevideo.",NA
DATASURTECNOSTORE,http://perfil.mercadolibre.com.uy/DATASURTECNOSTORE,1,1 año vendiendo en Mercado Libre,302,NA,NA,NA,177,Negativa (0),Neutral (4),Positiva (173),"Libertad, San José.",NA
TUBELUXUY,http://perfil.mercadolibre.com.uy/TUBELUXUY,14,14 años vendiendo en Mercado Libre,43053,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,40770,Negativa (305),Neutral (2584),Positiva (37881),"Aguada, Montevideo.",NA
FEBOUY,http://perfil.mercadolibre.com.uy/FEBOUY,11,11 años vendiendo en Mercado Libre,78099,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,52689,Negativa (93),Neutral (1250),Positiva (51346),"Centro, Montevideo.",NA
AR IMPORT.,http://perfil.mercadolibre.com.uy/AR+IMPORT.,1,1 año vendiendo en Mercado Libre,2270,NA,NA,NA,1469,Negativa (4),Neutral (21),Positiva (1444),"Ciudad Vieja, Montevideo.",NA
PANTAYAUY,http://perfil.mercadolibre.com.uy/PANTAYAUY,7,7 años vendiendo en Mercado Libre,5988,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,2749,Negativa (10),Neutral (80),Positiva (2659),"Tres Cruces, Montevideo.",NA
PRO ACCESORIOSUY,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,3,3 años vendiendo en Mercado Libre,11456,MercadoLíder Gold¡Está entre los mejores del sitio!,NA,NA,7038,Negativa (3),Neutral (58),Positiva (6977),"Centro, Montevideo.",NA
GOFIXUY,http://perfil.mercadolibre.com.uy/GOFIXUY,4,4 años vendiendo en Mercado Libre,217,NA,NA,NA,168,Negativa (1),Neutral (0),Positiva (167),"Centro, Montevideo.",NA
CLICSHOPURUGUAY,http://perfil.mercadolibre.com.uy/CLICSHOPURUGUAY,7,7 años vendiendo en Mercado Libre,7929,MercadoLíder Platinum¡Es uno de los mejores del sitio!,NA,NA,4760,Negativa (23),Neutral (82),Positiva (4655),"Tres Cruces, Montevideo.",NA
