search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca de Celular,Modelo de Celular,Marca da Capa,Modelo da Capa,Tipo de capa,Material,Cor
1, Capa Anti Impacto + Película Gel P iPhone 5 6 7 8 10 X Xs Xr ,14,NA,861,19,2x,7.49,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.7,26,https://perfil.mercadolivre.com.br/NOMOTEC,https://produto.mercadolivre.com.br/MLB-1047628140-capa-anti-impacto-pelicula-gel-p-iphone-5-6-7-8-10-x-xs-xr-_JM?searchVariation=36089029726,20,4,2,0,0,#1047628140,Apple,Iphone,HR,TPU,Capinha de silicone,Silicone,NA
2, Capa Capinha Ultra Fina Fosca iPhone 6s Plus 7 8 Plus Novo ,22,NA,784,107,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.2,13,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026051169-capa-capinha-ultra-fina-fosca-iphone-6s-plus-7-8-plus-novo-_JM?searchVariation=33828135574,9,2,0,0,2,#1026051169,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
3, Capa Anti Impacto P iPhone 6 7 8 10 X Xs Xr + Película Vidro ,10,NA,332,19,2x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,5,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1230329082-capa-anti-impacto-p-iphone-6-7-8-10-x-xs-xr-pelicula-vidro-_JM?searchVariation=37033346817,4,1,0,0,0,#1230329082,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
4, Capinha Capa Silicone C/ Logo iPhone 6s 7 8 Plus X Xr Xsmax ,33,NA,532,4486,6x,5.66,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,8,https://perfil.mercadolivre.com.br/MALE2382936,https://produto.mercadolivre.com.br/MLB-1248683581-capinha-capa-silicone-c-logo-iphone-6s-7-8-plus-x-xr-xsmax-_JM?searchVariation=38604797244,6,2,0,0,0,#1248683581,Apple,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / XR / XS / XS Max,Silicone,iPhone 6 / 6s / 6 Plus / 6s Plus / 7 / 7 Plus / 8 / 8 Plus / X / XR / XS / XS Max,Apple Case,Silicone e microfibra(camurça),NA
5, Capinha Ultra Fina Fosca iPhone 6 6s Plus 7 Plus 8 Luxo Capa ,22,NA,381,128,4x,5.72,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.4,7,https://perfil.mercadolivre.com.br/BULIERMODASACESSORIOS,https://produto.mercadolivre.com.br/MLB-1026034649-capinha-ultra-fina-fosca-iphone-6-6s-plus-7-plus-8-luxo-capa-_JM?searchVariation=33827713956,4,2,1,0,0,#1026034649,Apple,Iphone,Bumper,Silicone,Slim,Silicone,NA
6, Capa Capinha Ultra Fina Fosca iPhone 5 6 7 8 Plus Xs Xr Max ,35,NA,259,10965,6x,5.83,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,6,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1197368219-capa-capinha-ultra-fina-fosca-iphone-5-6-7-8-plus-xs-xr-max-_JM?searchVariation=34356084379,6,0,0,0,0,#1197368219,iPhone,iphone,jk capas,ultra fina fosca,capa protetor,TPU/Policarbonato,NA
7, Capa Capinha Anti Impacto 4em1 iPhone 6 7 8 Plus Xr X Xs Max ,49,NA,195,27611,6x,8.33,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.8,12,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1210095124-capa-capinha-anti-impacto-4em1-iphone-6-7-8-plus-xr-x-xs-max-_JM?searchVariation=35219107399,10,1,1,0,0,#1210095124,Apple,IPHONE,JK CAPAS,CAPA 4 EM 1 ANTI IMPACTO,CAPA PROTETOR,TPU/Policarbonato,NA
8, Capinha Capa Case Silicone iPhone 7 Plus 8 Plus Lacrada ,32,NA,240,876,6x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,3,https://perfil.mercadolivre.com.br/GLOBALELETRONICOSEIRELI,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=v6ggKSQVUdK7jkKGkdL68sbkBmMGBpZwq3syw%2FhntUenbJEBp3yaSnQx8J5%2Bs3YNY8slLQjFr3ovgzfUM4x%2BFrAnLojVsLWkyXSkW%2BLxf%2BnIOE0Q1YYw7AKSpHFv06QBOifqX2COYE8AEdBLB9mdM6dVDk81KEFkqg3IimQkgUdOIzhd6Yv3jazwWN4sdrcLXRV%2BYv%2FTkCJ1ySJJTv4ulcttcD9fvo2oVpFWCI5SCRHJwonARZ0%2Feq8L5AF8EBtyaRppEHY07wBVS8MrTn%2BoFUaxA2kIx%2BInKJts3wIcf01ki6i08OtLThTq5UdNdt4Jxrfqkit6bWajXs%2FwgAe4FWKLQkDNvhZ%2BSLfpA7Q8zJtePCJ0WC%2BF4S70eYH10ZGkWaS0qwaUVmcv%2BAlZKJuwpPXYA8szCtyzunHGCsoOalmjrs1Ky9B3%2BMjoERmhLOUNW2CeuuubzTBUQmHBA%2FokokW5UekFZ5vU3Z8B1QCaHrd5ZfmSJyv4FC8HITIOmG773296IGLQRBTH2MmaQlFEfZtkBXzdELUu3dJTZoKfwFgZfc7VApjVCEYt8%2F6zatVDZpFeiu3U%2BeX2jDRep2wPl8xmFPrkWTq733JP7Lve2O50l03SfkP%2BAvGRlRFp3IUgzvMRHWf9LEWQ3%2BeQ4uy8TixEBgIUNX3WnsJfdmPWqTdV6dlanQX4AaH6ScIUW0bxHUkCa6pZgGg%2BEVanJE8r1u3Mr6jlftY1rzppPCosLLu3fHyuV2%2F%2FZa7uZeNbY90MTLF3wcN3yZK9Fv4UBFQROo%2BAD80QEgdDgPYWN2jDrwhASL9Q%2BbZdj%2FeqEtm4iY%2BD%2FA3jGKKUUjZ9lgcQss1PLVZkfNDEgClbzv9JGyIhJEMqs1e7gkUHEFEY%2Bn0CC2AQKsJo%2BCVzs5AxjYtHm0InfkVhR22aw6sLIpvdfiur%2BpclYEPlBYjggRnzU795%2B3M5F1xL9VbRLvRfzRsXTffGCfq%2F0lrVJbGUvbyAJH8JGRUKeSV7fAyj2zI%2F%2BGd2%2FwQELh7Qr2L0usKmYISt%2F7%2FFNY0r70UfiKn6tlZNH%2Fel8ow%2FQeMC%2B0LeipimMESwLbOyFni%2Brs27Ga5J46%2BfCNf%2BVJd1jv13SIWzYhhZUDZ9IXcKxOHYTLtURSsBKn729NPo2XPRLL2SaU212lVgRasxuxOLQKBv02AB9%2FJE3BvJ7KYOvk8q6njFv7%2F6BAA0n8KxrTEsVpvKvYYwNEC9bN43y2lnWvm%2FOQaH2GkE73lXR6TWfPIB9D3R01IevVFUVWDYb7ybjAYp%2FtT%2FN4qC75aHhJNJ%2BF3T4IK9qSQfzYkrWIPjLadvXPMCKAa1VCpjU%2FIX5FHBcHLL83eH6vDSandD8NXIgzSGbaBz8wxuFImO3jp7ZZ6MNrjBfMF62E2YsE1qNeHjbXzMDj40UwPHOLnBifHp52eh07c8VL2ool5eAdDiISqiscF3vDKO5YkmYASMn9oqBcPTOHPfMCHV5UnMnfNx%2FMO0o%2FNBIjtq1Vng6%2FeTXp0p33kMkcpCX7z2Z0daObMZhX%2BkUeGaqFyc6IT6v1ODvm7TG9osfZd0tTsUwolJZZRxe1sjUBZdscw%3D,3,0,0,0,0,#1246923437,Apple,iphone7 plus  iphone 8 plus,Silicone,iPhone,Silicone,Silicone- Aveludada,NA
9, Capa Anti Impacto Queda iPhone 5 Se 6 6s 7 8 Plus Xs Max Xr ,9,NA,1657,3,1x,9.99,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,4.3,42,https://perfil.mercadolivre.com.br/TECMODENA,https://produto.mercadolivre.com.br/MLB-1047637856-capa-anti-impacto-queda-iphone-5-se-6-6s-7-8-plus-xs-max-xr-_JM?searchVariation=26827628457,30,3,3,4,2,#1047637856,Apple,Escolher no anúncio.,HR,TPU,Capinha,Silicone,NA
10, Capa Capinha Magnetica Luxo iPhone 7 8 Plus X Xs Xr Xs Max ,54,NA,358,7567,10x,5.50,NA,Envio para todo o país,Devolução grátis,Você tem 30 dias a partir do recebimento,5,10,https://perfil.mercadolivre.com.br/JK-CAPAS+EXPRESSO,https://produto.mercadolivre.com.br/MLB-1213994623-capa-capinha-magnetica-luxo-iphone-7-8-plus-x-xs-xr-xs-max-_JM?searchVariation=38590025464,10,0,0,0,0,#1213994623,Apple,iphone,jk capas,Magnética,capa protetor,metal e vidro,NA
