search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del celular,Material,Marca,Modelo
12, Protector Tpu Borde Alto Impacto iPhone 8 7 6 6s Plus 5s 5 ® ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				233
				vendidos
			
		",(3811 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 833
		
		 sin interés
		
	

	
		",33,NA,Envío a todo el país,NA,NA,4.6,8,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-446712450-protector-tpu-borde-alto-impacto-iphone-8-7-6-6s-plus-5s-5--_JM,6,1,1,0,0,#446712450,Apple,TPU,NA,NA
13, Protector Agenda Flip Cover iPhone Xs Xs Max Xr X 10 8 Plus® ,290,NA,"
			
				Nuevo
			
			
				
					 - 
				
				41
				vendidos
			
		",(3978 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1611
		
		 sin interés
		
	

	
		",11,NA,Envío a todo el país,NA,NA,5.0,1,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-442264811-protector-agenda-flip-cover-iphone-xs-xs-max-xr-x-10-8-plus-_JM,NA,NA,NA,NA,NA,#442264811,Apple,Plástico,NA,Xs Xs Max Xr X 10 8 Plus
14, Protector 360 Magnetico iPhone 6 7 7plus 8 8plus Xs Xr Xsmax ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				440
				vendidos
			
		",(37 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,1.0,2,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=jCsz97dsRLt9tQBjjna8Azui8skrXurGddjyLrI5QTx4fejAjAptZ15%2BJlVirfcG2VagKQn2M6718h5CmDipPnXMScC7MbIW7jc0Nr8%2FE7LH3rMckpujjBjCpa3twYWZuutUokayHkGodJHBBTm7%2FmvVO6y%2BhS%2F0HMQo8066cQg%2B6LmCsyn7pE69D3%2BQiCM90Je05eA0RLhh1BAh3x%2FVFRPJAyjpM%2FiDK%2FxZQ9TBUWlhY7KlSpXCFo358pDlRi3Af%2B3bzvXQ2%2BQHrgKb4MjPaKyQKZp94d4kIa481Rs8NWzLTt%2FB7Z26ujlczYEpcXMXoqHSIs3DwnGJQi9HBEW71%2FN9KLq5UT5ff5qOkA4W7XtoxjZLu4idtJXnNX1X5Z0bbddBzMGU94qxWyTv%2FhXOqvBWQlGJf2yqW2Sgekaiu9thgBUfhR5AjOQ6qWTx%2FzkWkklxYEPUMoKsVBgdQZXMy7f%2FuFNRqdmS9%2BGBSyG8dSMSNht%2Fuw6YAuR7tbsezBUwF%2BkBokZb%2F6irMYvcnRiGJw6GxGIRDCN%2BWkAq5zfAMMfHabiAZUBpDBW8lGi7Ci7ggBOWgRjlCMF0JtX3cFh7Tz2AV68d%2F%2BXVMOVMsnWOD9DLYPex6NkNDk5A66elFkumNyjia5tXSQmDKnDw3hX5SbhoIQ9RCsGTO7nLjgZ2FkXZSFc0HdAKBWbTz4bCrKhj1xDmYSqj7wY2kuFe0TwVh%2FUXJoTOkSxPlUtVAYu8lur5tMUKV%2F2Zn1GdBv%2FuBDJIDhRSJLHXvIMuNzBWQveN8IwDnn7ngFIa%2BO2xB14YQhOqKY%2FjePOuqva3ZbOpHloFEDBG3D%2FsAoYwxNMieyyOWHWg04%2FxUMsUzM%2FZxEEXtAYxw8o1pwJSIAljDatg0IYGkH3fi6Nucasvp1dXAA2htPSTj9abhJ8xX2SzczjwyouEqwaMFW19RXDJXbVIhpnc%2FYBPwDbV7T6vQrMzz5%2FLduOZWc0LvrjXEABJRf3UbJaTQ3RaYu862YLJMBmQvEt%2BqImcoGh15Opy8xF97nWn2vDH5Yv3TtzMcLTYqmK2DkpNRKufc5UiZWjsrpBoudqlItB7E6RPFzUwMOBV9b6%2FOYslNmjX7DJxCVBktH3eWnYr8qprywJnFO3p7IPUUxKVU%2BI1UgrWNRXRVOLAoNX6vHnGC60We7vUGePuVJPDJYFieIjgI6h4N86Jxtm63fCsnqNHEsdelROKbh5z257BUbvUzHVD1vDmF2j%2F1Z5rll8zOJQjoKU2m53OI5vmlbGW8ygwLDZjokjxpYEg7LS8ZJvnUd0XqzzzndSiyVyQbpK6qqxXRBnSvr7wV3p7C5hxWFXsVOHoF%2F%2B8V8EmtAF5dWvyVQ5nwzNKUOoJSqzWqi%2FrNcn3%2BC8Rw693a%2BMNOdwC6AoQMhlhnL55gPQGbagZNLSz8TnkC2HhA7S38FeNMcM6Z%2FY8ENCX7h%2F6nY6dn2KcOUr9sHnkHuwKSzKo0SPjV4WC3h3g%2FL2kGTEnmlO9brUyP1667tn5h2gJEtZBBPheSxD9%2BgfHa3CUMjAIrxPR%2FsoanjlkRwEC0ygx29vsOqTB9m7WhFVdtATc43Kj%2Be%2F2mbyApaq6l3rYg2TmQjhYXMXpIIiY%2BZ72dE%2FJaFzziA6BBI2UWi7%2FIwWMV2%2BF5OIc79VLEnr3QSF7ZZrAo3DY9hftkZHWTzuKtWrpWXxq9hSFwj6LeCY2sdAuBpAIq5pNjFDjC6p7F6awvXGnJvbs3UKPGipLIuCMk8po44eU9PTRHoeuDffgb2lJxI3XKKAx8GBI9JowHfdLWzq3JDGAfUTp9oUbdxC4MYYTKQ1Z0htnEmDDs8nmYHd9Eqsj%2Fj%2FEe8%2BBFjmPD%2BPPtssTKfSC8T3flPjW5CzuywmTkpP3Xo%2ByaFK%2BtU9%2FWlv6rgkJrwd%2FMHrtmgdee93u8G8LfEJVyKIG9k9V6DN6sWyBjCWAV1J1U7uJ0fP9KWUOTqn2qR4s1byhQYzlNHaHXn1%2BGwuAmm3xzkyExQVZkNBKZTY%3D,NA,NA,NA,NA,NA,#443922805,Apple,TPU,NA,NA
15, Carcasa Case iPhone Original Silicona 6 7 8 6/7/8pls 10 X Xs ,449,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(159 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2494
		
		 sin interés
		
	

	
		",94,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/MUNDOSHOP.UY,https://articulo.mercadolibre.com.uy/MLU-464439097-carcasa-case-iphone-original-silicona-6-7-8-678pls-10-x-xs-_JM?searchVariation=39510407174,NA,NA,NA,NA,NA,#464439097,Apple,Silicona,Apple,Todos
16, Estuche Funda Silicona Para iPhone 6 7 8 7 6 Plus Xr Xs Max ,450,NA,"
			
				Nuevo
			
			
				
					 - 
				
				484
				vendidos
			
		",(94 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.7,34,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-446243554-estuche-funda-silicona-para-iphone-6-7-8-7-6-plus-xr-xs-max-_JM,27,6,0,1,0,#446243554,Apple,Silicona,Iphone,Silicone Case
17, Protector iPhone Resistente Al Agua iPhone 5 5s Se 7 8 Plus ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				104
				vendidos
			
		",(25 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,4.2,5,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-449329522-protector-iphone-resistente-al-agua-iphone-5-5s-se-7-8-plus-_JM,3,0,2,0,0,#449329522,Apple,NA,NA,NA
18, Protector 360 Magnetico iPhone 6s Plus 8 8 Plus X Xr Xs Max ,540,NA,"
			
				Nuevo
			
			
				
					 - 
				
				40
				vendidos
			
		",(42 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3000
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/TUBELUXUY,https://click1.mercadolibre.com.uy/mclics/clicks/external/MLU/count?a=zX%2BThRWSMDqTgz1R6M81AkAuyJmxv7B1NW3RKqfxuWghf9krkZK%2B5p%2BX7rQ4XGiU0Qbn4jKf0uGxbw8XjqZG0107vmlH69pX33H0myRLyBM9HKhigbsfJPJAwuIpcWzrTVUmXxbD3lAU0K%2BVof8G1xWXqdctLZe7kF53gub%2BqGmnata3GF%2FwTcGpvqO7bvUkl1YHD8MwTkuis%2BfMHbsEga77Vw6BAo7m0j2LrKQLmGcpHcpMbTpyvkROeRgLWmcAZgrX6JroMNT6eAjwnz8tcfXrWxixFsKtLPE38EuXsVBaehIN1IxhJoBBWPyNolDJyBM8QPjgvyzoY1XDo3MOd4NMCdUDweLblu4xy8WXwcwelzO3SK%2BMSZkheiH%2F0g%2Fzn9s8m%2F%2FoYjf2ijGPWSx9wCvpSRYojJt8O25q7fZKkzaMC%2FtGok%2B%2F0ZdxocuG8FWfvMashuQguA4eqr5Py9iVjpdNyZ4jLHrasF%2Fptw3fi2FTSz%2FjY9dajL3VzodCOtQD%2Fd1fEoP1J1AHx1uQH9HSzFSupkzbFbGRwQkgbxuV%2Byau2yxQIYaqQlqGfDQrW9bGPIajMC0nb6VWs5aVUyhQV8K%2BeEzJ%2BxQwUE5IpH%2B2Dvi%2F4jevrMNW5KbkLEZrzri7AYlsYICcJqUWTHhnh%2FtJByVpGKnoWbe789iXg4HlYg1ia89UwtSHizHQG6TN427jSxDCuMMhInl8%2B%2FEaiqJY2iSLXJBs8mjRjcwwbALTIom2KZJC7NQuw5CaYy2zQwsAru9Kn2u4EcPhA3mLB5%2F6YQGKcQLYC1NUal6YRLl%2BUM%2FYWYhH5%2FdxEg4SBZgXCbtxiER%2BkYHnGt1eoa7M2WauLPEnYfxv8wbQnE5NGZOYIFb5LgWMYXIWEFu1xYGCR3N5RZEGG9%2BXZdPWw9A7TFacj2w%2FUlKaXcyxVGG0yX9n8YDdnK%2BlhLvBBRnqWMF6NXp30iBUhm609Akcrd4RlEAm%2Fqun3WDlm%2Bmsdns68W5V34esAD3Ht4U3g9QzJB0ex%2BTa%2FV8Fd%2B9C5l466wS1srULPZd1ZGFkBb99knkn4F5LXwTTLNSYvAQC35BlE5ISbtS72ouVw4LJiPRmLsW7FtYnaL5bC11nzg5KKCDcCtorOpEor0Udm5KwsziLvsu9KTk01Qla691qEBEJvfg%2FDfrJXLxoxHo%2FtuPLrLgDS2gEE4otdyuY%2BjCC1uTzGljUP0IZ1UawB7uIH4pEe%2FexyCAOWcbwrgtQ2aP%2B54lvB1nuRI9R05GIw9Y%2FmntGrVbAf3IjlyMqy%2Fgs04tQpXhXh57XpVESDewZ7p1a41LshNoxWgA8YJAxzt5H39HdR6LOpAhfdQobng%2FbMNaNX6tMCxFB%2Fi16YSmRAi2EvRkppm9T2fI4lxCAk7AdH66bVTJsNYbXPNoJyRt7PGFPiOJZehRN3Fxka2kzcZIwNaagfW4pN5qhyBPwGTQtPWoERrZPkuwTdJ%2Bnc6nF9Sw16JxYjvvvyb0L5bCrOgfkCBcTk0nS9EwymDVdWgGsc9NB2FfoiJdm%2B5NiKN3yJkE8C8BDTEnVnk%2BXI%2FgbRs7fn26eLE30uIy2iqKxcOe7OTDlLJhLvTF78eH8MtjOaV2z2u%2FCyFfX2NSZK8R1O0pXYIXnoc28mJEztUsLU9VLM90p6w%2B%2FG54jWIagrDU0i3hM%2BR3b%2FykBGeuuSPMl5QDtnsm%2BnHQck1nwJgxVI9BkMXDddNaz76zQNSnTRLK6P6Ww3yls1QmV7CmZ21uRd5GpJxJuFxkxiC5TlGCdmhLwzuoPlSzhpf2dtrlJa4Djd9I2KfmRTv0Ovtqt%2BDA%2F4z7TI1djJbyNI8uQbNS%2FGjlzWPqN7hPBg0Hj7a51rdyPPOEVRbaZRyCqIezQWJYggJKAwuQeTLwoTjGV4qX94GBrgo%2BhejNFMQNUGW5uRRX5N6MQdFJYHm0D%2FkZshMk%2FNtGMAspggX%2BhXZtUhp2PgbQGeS9aCBkvTqU%2FlIL03D9N564REeUu7z8dWEpLVyq1K9goPRaDQQ%3D%3D,NA,NA,NA,NA,NA,#460107403,Apple,NA,NA,NA
19, Protector Tpu Premium + Vidrio Templado iPhone 8 7 6s 6 Plus ,150,NA,"
			
				Nuevo
			
			
				
					 - 
				
				186
				vendidos
			
		",(121 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 833
		
		 sin interés
		
	

	
		",33,NA,Envío a todo el país,NA,NA,4.6,5,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-440300653-protector-tpu-premium-vidrio-templado-iphone-8-7-6s-6-plus-_JM,3,2,0,0,0,#440300653,Apple,TPU,NA,S-Line
20, Protector Funda Estuche iPhone 5 Se 6 6s 7 8 Plus X Xs Xr ,199,NA,"
			
				Nuevo
			
			
				
					 - 
				
				106
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1106
		
		 sin interés
		
	

	
		",06,NA,Envío a todo el país,NA,NA,4.6,9,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449569369-protector-funda-estuche-iphone-5-se-6-6s-7-8-plus-x-xs-xr-_JM,7,0,2,0,0,#449569369,Apple,Silicona,NA,NA
21, Protector Fino Simil Cuero iPhone 8 7 6s 6 Se 5s 5 Y Plus ® ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				806
				vendidos
			
		",(3985 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,4.1,26,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443202210-protector-fino-simil-cuero-iphone-8-7-6s-6-se-5s-5-y-plus--_JM?searchVariation=38047510139,13,7,2,3,1,#443202210,Apple,Cuero,NA,NA
22, Funda+silicona+case iPhone 6 7 8 X Plus Apple Gofix ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				9
				vendidos
			
		",(105 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251573-fundasiliconacase-iphone-6-7-8-x-plus-apple-gofix-_JM,NA,NA,NA,NA,NA,#455251573,Apple,Silicona,Apple,NA
23, Brazalete iPhone 8 7 6s 6 Plus Note Y Otros Hasta 16x9cm ® ,100,NA,"
			
				Nuevo
			
			
				
					 - 
				
				277
				vendidos
			
		",(5000 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 556
		
		 sin interés
		
	

	
		",56,NA,Envío a todo el país,NA,NA,4.3,11,http://perfil.mercadolibre.com.uy/TOPTECNOUY,https://articulo.mercadolibre.com.uy/MLU-443333995-brazalete-iphone-8-7-6s-6-plus-note-y-otros-hasta-16x9cm--_JM,6,2,3,0,0,#443333995,Apple,Neopreno,Genérico,NA
24, Silicone Case Original iPhone 6 7 8 X Plus Apple Oferta Ya ,990,NA,"
			
				Nuevo
			
			
				
					 - 
				
				109
				vendidos
			
		",(55 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PANTAYAUY,https://articulo.mercadolibre.com.uy/MLU-452827858-silicone-case-original-iphone-6-7-8-x-plus-apple-oferta-ya-_JM,12,0,1,0,0,#452827858,Apple,Silicona,Silicone,NA
25, Protector Super Reforzado iPhone 5 5s Se 6 6plus 7 8 8 Plus ,210,NA,"
			
				Nuevo
			
			
				
					 - 
				
				93
				vendidos
			
		",(200 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1167
		
		 sin interés
		
	

	
		",67,NA,Envío a todo el país,NA,NA,4.5,2,http://perfil.mercadolibre.com.uy/MEGACASEUY,https://articulo.mercadolibre.com.uy/MLU-445375131-protector-super-reforzado-iphone-5-5s-se-6-6plus-7-8-8-plus-_JM,NA,NA,NA,NA,NA,#445375131,Apple,TPU,NA,NA
26, Protector Funda iPhone 8 Plus Ardillas Carcasa ,599,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 3328
		
		 sin interés
		
	

	
		",28,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449485678-protector-funda-iphone-8-plus-ardillas-carcasa-_JM,NA,NA,NA,NA,NA,#449485678,Apple,Silicona,NA,NA
27, Funda Protector iPhone 7 8 Plus Original Cuero Envio Gratis ,26,NA,"
			
				Nuevo
			
			
				
					 - 
				
				13
				vendidos
			
		",(9990 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 5005
		
		 sin interés
		
	

	
		",05,NA,Envío gratis a todo el país,NA,NA,5.0,2,http://perfil.mercadolibre.com.uy/MONTEVIDEOPC1,https://articulo.mercadolibre.com.uy/MLU-455451267-funda-protector-iphone-7-8-plus-original-cuero-envio-gratis-_JM,NA,NA,NA,NA,NA,#455451267,Apple,NA,NA,NA
28, Funda+silicona+case iPhone 6 7 8 X Plus Originales Gofix ,490,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(111 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2722
		
		 sin interés
		
	

	
		",22,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/GOFIXUY,https://articulo.mercadolibre.com.uy/MLU-455251631-fundasiliconacase-iphone-6-7-8-x-plus-originales-gofix-_JM,NA,NA,NA,NA,NA,#455251631,Apple,Silicona,NA,NA
29, Estuche Carcasa Funda Cromado Flores iPhone 6 7 8 7 Y 8 Plus ,90,NA,"
			
				Nuevo
			
			
				
					 - 
				
				170
				vendidos
			
		",(100 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 500
		
		 sin interés
		
	

	
		",00,NA,Envío a todo el país,NA,NA,4.8,13,http://perfil.mercadolibre.com.uy/PRO+ACCESORIOSUY,https://articulo.mercadolibre.com.uy/MLU-444678980-estuche-carcasa-funda-cromado-flores-iphone-6-7-8-7-y-8-plus-_JM,11,1,1,0,0,#444678980,NA,NA,NA,NA
30, Protector Funda Silicona iPhone 8 7 Plus Rock 3d Carcasa ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				3
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1383
		
		 sin interés
		
	

	
		",83,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-449413855-protector-funda-silicona-iphone-8-7-plus-rock-3d-carcasa-_JM,NA,NA,NA,NA,NA,#449413855,Apple,Silicona,Apple,NA
31, Protector Funda iPhone 8 Plus 7 Plus Lucky 7 Carcasa ,399,NA,"
			
				Nuevo
			
			
				
					 - 
				
				2
				vendidos
			
		",(3 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 2217
		
		 sin interés
		
	

	
		",17,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-448792410-protector-funda-iphone-8-plus-7-plus-lucky-7-carcasa-_JM,NA,NA,NA,NA,NA,#448792410,Apple,Silicona,Apple,NA
32, Protector Funda Summer iPhone X 10 8 Plus 8 Summer ,350,NA,"
			
				Nuevo
			
			
				
					 - 
				
				4
				vendidos
			
		",(2 disponibles),"
	
		
			Hasta
		
		18 cuotas de
		
			
				$ 1944
		
		 sin interés
		
	

	
		",44,NA,Envío a todo el país,NA,NA,NA,NA,http://perfil.mercadolibre.com.uy/69+CASES,https://articulo.mercadolibre.com.uy/MLU-450412550-protector-funda-summer-iphone-x-10-8-plus-8-summer-_JM,NA,NA,NA,NA,NA,#450412550,Apple,Silicona,NA,NA
