search_position,name,curr_price,orig_price,num_sold,in_stock,num_installments,amt_installments,arrival_time,shipping,free_return,free_return_info,review_avg,num_reviews,seller_link,product_link,five_star,four_star,three_star,two_star,one_star,item_id,Marca del Celular,Modelo del Celular,Marca de la Funda,Modelo de la Funda,Tipo de funda,Material
12, Funda Super Anti Golpe Reforzada iPhone X 6 7 Plus 5 Se X ,520,NA,"
			
				Nuevo
			
			
				
					 - 
				
				587
				vendidos
			
		",(852 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.0,22,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606079-funda-tpu-slim-iphone-6s-7-8-plus-x-xr-xs-max-templado-_JM?searchVariation=28306700078,10,7,2,1,2,#636606079,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr, Xs Max",Sin Marca,TPU,Silicona,Silicona
13, Funda Tpu Slim iPhone 6s 7 8 Plus X Xr Xs Max + Templado ,332,350,"
			
				Nuevo
			
			
				
					 - 
				
				475
				vendidos
			
		",(665 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.9,15,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666413028-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34620834049,14,0,1,0,0,#666413028,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Bumper,TPU/Policarbonato
14, Funda iPhone 6 6s 7 8 Plus Tpu Transparente Anti Golpe Caída ,489,NA,"
			
				Nuevo
			
			
				
					 - 
				
				363
				vendidos
			
		",(155 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,9,https://perfil.mercadolibre.com.ar/REMOTODOMICILIO,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=5HgP47tYE5LT5k4UjCbgiN0iqm3608gLLuiCd3av0GKQ9rUkN93qZk8OHii3b0G2UF9pxLFVhpnu8SRaaB8Rmsd9dPI3dDzL3mUSfyxNBmRxJ9QgEQFmUw73BDaY%2BaEa4f94pVh85dY8bUi1L1oHAiNjzUfi8%2FsTtbcib3rqy9Oyt8LGU%2BFpcXze5aIeVWQ%2FNRIo9XpSvCicvJy9xFzRlYbXCo6dnVMJXjnELu2m9zWLwvMDY8nWmUvj5IKcbPbYMmAl%2Fuy7Ix6pKaVLR3eUrB3YL3cxS1ej90N7HSS%2BdqXBNBJZpLua7Gwew0JS0I1B8Di%2FK%2BP7cVke5p%2FcqiXMicpPaDIG%2B0gdAzm4bklORWGaRak37LCNBbfvtbpJh1fq6dKu1sXwEq21VWaruQ09SOc5zwdXsnp6cvP%2FWP0M3oZx7z%2BBCRqZWU8XEEC6dIdJuWL4EdASs0PBO1i8dnzkkgf4k4HqCnnURO50N%2ByTeSP5BWKOd%2FgEr2KRgxr9Knjx4KRucCP76i9qqDcxPvS%2BqiQGffVLE5YCLMrNkz4%2B1MdpSdMtYWcnrSgLEliLzjX7WYdgp%2Bv5uI%2B4PvGfVyqFQVXyqNLsdUXrYzHC1vRoMNu1oYUZYRHNKN2xpvKDEbm10EZkYeMfYi6Y0sSMsMCZtyYDmRzBnq12TJltnKrky%2BbeAgOFbvULfz1ayXRCvIjBJxBmvkmmw6541USdxZQ0s0VrxjAbQ4B%2B58vJI%2BJRs8WywU25KWyn8yJpS6R2uQZgqtBhsBkSO0kJkb110wZ8V3E1%2BDavszPrZbXZoMK7YF5peZ81GgMbbQZt%2FieuT8D2RUEQinUhsQS%2BfuIq64jxlgRVGhhpvlfFLZ87RmMr4S1GTdWqYuQdb11hP4812NPI%2FpfVR16mT0P9OzLat%2BnlKSDoWiL%2FemnAweUdopuOy6PH04MvYxvZrPeVStwWApjI16RzH2IIDG4BzT1Srl4HTIoyDtRle53HAv%2B6txPNPXiTx2ljlWNvwVhq3oPIEdDomp2Fq3gM5nv6CFFlQ%2Bu00w2E1Unp6wBg%2B7g8hz8VcnIVG5Ym29JNwHQBt9hypYFeKtJv%2Bge8qonAVE7Ilaw3VJNBwmvoTFSnTSQrY%2BrNWJiUVZ7GTDX16JF%2BBbMxGpSjSGhvaxZ%2BNBD%2B%2BdYjgiirzUBAidEkPNkXlKT4hYnvfKubdjwXt9Hm3lxzrJK%2BfK%2Bdd0vRbScqpRRbHSmmnGeugK%2BXldhPu8m6dmLjysojS28nsKCw7wCR%2BjceJjBREctcygoPEMeKK6TA3y1PYruU2NA5iC6GJ9MtJhRga5EbAvyIr89tMPFesQqmwEzRjhC9pbR6zO%2FmGElCjYJk8B5o4OvkpEwUZUJtHo%2Bd5R7bVQGIOy%2BdmkjN3a2dkg7myJ98cWqu1XHkPDwfS7XVi380IMaxDHZgkYCP8YYg9ljsF5KvASb%2F4krvUyUA%2FJkQicTQjEVQoJ0v8dSn7u5H6NE2HiI%2B2C%2Ffe5YuXVLT%2BH91CoBCaoBbBPl6t3R8L6Jqwu9tPArSLF6j0AXFJ0PvK6NsBNc1CcxJ%2F3n13v%2BuAa1gRl%2B9R38XDO%2Fw3Ms%2F%2BbNabAGoAbkSjAsmX1GWVHQ1DjrN6RCWQnFigPtiNXnpurto%2BBFzOcbv3G%2BDQszDOKQqZ%2FL%2F6hWruz%2B1XTLaVyckm%2FybniiO0GCusbyNW4TeZjyE6BzGkHQnCo59vEpo6EEWSagHKaTpER6%2F%2F9PhSVEa4a18E1NVc3IBUKQVPzlpL5PufjauqOcT5dA%2FGbq%2BHzn%2FEtIdrPHiQhqkDUAVUyR1xbWdKIoT%2FU1AciI%2FKZ3ZlPk%3D,7,2,0,0,0,#686264793,Apple,Iphone 7 8 y Plus,Apple,Silicone Case,Silicone Case,Silicona
15, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,329,NA,"
			
				Nuevo
			
			
				
					 - 
				
				956
				vendidos
			
		",(177 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,70,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436171-funda-360-luxury-para-iphone-6-6s-plus-7-8-plus-proteccion-_JM?searchVariation=33766198741,55,13,2,0,0,#639436171,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
16, Funda 360 Luxury Para iPhone 6 6s Plus 7 8 Plus Proteccion ,770,NA,"
			
				Nuevo
			
			
				
					 - 
				
				314
				vendidos
			
		",(663 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,11,https://perfil.mercadolibre.com.ar/NORCEL_CABA,https://articulo.mercadolibre.com.ar/MLA-711298684-funda-ringke-fusion-original-iphone-x-xs-8-7-plus-antigolpe-_JM?searchVariation=32500121155,11,0,0,0,0,#711298684,Apple,IPHONE 7; 7 PLUS; 8; 8 PLUS; X; XS; XS MAX; XR,Ringke,Fusion,Rugerizada,Acrílico
17, Funda Ringke Fusion Original iPhone X Xs 8 7 Plus Antigolpe ,670,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1778
				vendidos
			
		",(248 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.1,183,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-640386439-funda-cafele-original-tpu-slim-iphone-6s-7-8-plus-xs-max-xr-_JM?searchVariation=29041938955,102,39,19,10,13,#640386439,Apple,"iphone 6, 6plus, 7 y 7 plus, 8, 8 plus, X, Xs, Xs Max, Xr",Cafele,Tpu Slim,Tpu Slim,Gel
18, Funda Cafele Original Tpu Slim iPhone 6s 7 8 Plus Xs Max Xr ,249,NA,"
			
				Nuevo
			
			
				
					 - 
				
				96
				vendidos
			
		",(125 disponibles),6 cuotas sin interés,NA,NA,Envío a todo el país,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,1,https://perfil.mercadolibre.com.ar/CELLMALEON,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=81zqh2FEJDxR%2BVj03O4ASChJgWsMrjQBc7HjaCquN2iNgogcCPppS0MJ4rDPsLHcyzi3Hy3vu6nddHRBzvo8fvX%2BPWAhqpo9jYK6dRfzW8Qv7TNOlfHp2aQUn6CfJOcF7fP%2FzVEuIowr1lsO0e58StXhK1T%2BHi3mhr6H0UUI6EFo3QzxtYgywQII4%2BRVw%2BxK7J6SLxZlc%2BzTSv7xG9B1TEBEeM4XNIoxkaIJkwgjYcYL%2BUWTR2RuC4YAXu0GRTy1sgoigAOvSWpnyhCKWj9gaCBmBO6mpaoA6VoBf9TEfTlxNRgkffI36YSUUlwhzexh4Bme%2Fsf8iI1EwiulySoANHkERrary9BCgziryPIN4SK35rYADwJl8TJXYiTyyBTZZNdQ%2BTpOR6nGF6hezYa2H%2FwKZPz1BXOQ5JWOpMc9qrMbVM%2FU19%2FPZjsK0I8DWYWXSEWRO3KCbbY08tyTbXcD1gFUg3j1zM2YuO4BwPmmsqvbONUb%2BTxiDftf7Ln7svenGwf6hByydzHKWZswQA2yLh3XO3K10uL5bTsoahNbaPWnqDzLJDpIDLGsobu9B3Puah7TmP6Mrl5M0zpAy3lpPzfvKJPKX8CQr3bFr7zgxo%2BEWFUUmlFA6FR9vIJOai1gbAmrETzZsFSRzISLZAe6r2EjfNJ9cZgrONzu0HYMaEZMtB4p5jZXVAtKuVlpDY9Zbw3LqAnuQvVlgwZXe9Rk0TRc3cHvGoRBVdqEOX9oiqKptxm5ICBxXddbPsGVFjb0Wk46%2Fy5Nko%2BGdRzME6hEPKbx1Vs16HmdKQdscUT2EIh2IOn9iFjFAhByTts0lweW6t%2BjJt9NuKeXSOYmktil7tasR7Mjv0%2F9Q3fLubWJqVApSDozg6jUvvcXnx2I0k9ZwSfinGzDLyuT7R2NwyFYCgZXLkdFj8FkcspddDTvfNIY72msnCJejK20We3sh2auIjPksMYVQ82%2BSFtcsZmfVvsCIKmD16xD4uZ3b1ZbPPv9z%2FR3Om%2FClHdtcSgHDO5fCZOrrOoIKCnJ91k1VSqmw1a2qKEagdvJ88gDthFo6Jt7x7zbXFNa6zjGI3ZUAyyycsydl5Hr5W3DhiKWz1yEcIe%2FxI9KsR62mMnzG8gL3zMzITslHe1WHgKUQLTwPSI1lu8ThjwzCrXH92LXp0qhqFGfWxyjRNs9yF%2B7Jd%2FZ%2FPqJwfpzAq9swGr6%2FoStbu6rlC5uwP6op%2Bvjwbzc1Jgjh0DWv88zZx0ONruW%2FXSp9bch2AlWYmvJaZD39MkhrIHM1BSMGI3zl0YEYEYhGGT14Noih%2F0GOhljFoZsSAqPumErMfBPwSpk3otFCw9GT2y4bT8ZD%2FFcSSJA09OjjtR9yt94xS7Y5ZJqNTOMj7RmI7hX8wfVBsH0WkozpnHDmv%2FMWBDfZWyMwZ4QCVBiMumTDxW2KZ%2BXE2%2FDGeXCfaI9BAMF6ww%2BAZPlv%2BdSbOM0AiBEiMkEngnZLhATZUDp6yt10ro0Vr8tcFx%2FLxcl8%2B1KMMaanOxqWVHHjtjMFRQalCpE6lX0%2FAud%2B2JBvNnNrujGj%2B1nz86YO090%2FSiL%2B8lIffoadHDf6QzVlwjvAtQzUaxH6slTRwznkAgaiwQi0YoM%2Bi%2FqpFWh795UQvYwqdiI3GnbxANHM0%2FaCUCgCpqHu%2FfAo9HUrnotovxafCz0yiPASBhdmwP1xIE7nakZ7j3Ap0LnNmdPc2ub8pOSVEYGZxoHsIDG%2FZGIwB%2BmKMmEvR8g%2BCJ2u2Np6%2F2MHNdp41TekFt9HPjOmv2QnbI%2FB8I586QI%2BtVFkgm79FNcGKiK74EeD8nTomdKpt7UCoPYfV7OA%2BmphA%3D%3D,NA,NA,NA,NA,NA,#738549252,Apple,iPhone 6 6s / 6 6s Plus / 7 7 Plus / 8 8 Plus,Puxida,Transparente Rígida,Transparente,Acrílico
19, Funda Tpu Reforzada Diamantes iPhone 6 7 8 Plus X Xr Xs Max ,299,NA,"
			
				Nuevo
			
			
				
					 - 
				
				276
				vendidos
			
		",(960 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.6,7,https://perfil.mercadolibre.com.ar/CELUGADGETS,https://articulo.mercadolibre.com.ar/MLA-735900525-funda-tpu-reforzada-diamantes-iphone-6-7-8-plus-x-xr-xs-max-_JM,5,1,1,0,0,#735900525,Apple,"iphone  7, 8, X",Genérico,Tpu Reforzada Diamantes,Tpu Reforzada Diamantes,TPU/Policarbonato
20, Funda iPhone X 7/8 7/8plus I-blason Maxima Proteccion 360 ,617,650,"
			
				Nuevo
			
			
				
					 - 
				
				204
				vendidos
			
		",(182 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,8,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745476453-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-baseglass-_JM?searchVariation=31080576366,5,1,2,0,0,#745476453,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
21, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr Baseglass ,620,NA,"
			
				Nuevo
			
			
				
					 - 
				
				131
				vendidos
			
		",(676 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-666367720-funda-tpu-rigida-antigolpe-iphone-6s-7-8-plus-x-xs-max-xr-_JM?searchVariation=34622412465,4,0,0,0,0,#666367720,Apple,"iPhone 6, 6s, 6 Plus, 6s Plus, 7, 7 Plus, 8, 8 Plus X, Xs, Xs Max, Xr",Sin Marca,Fusion,Silicona,Silicona
22, Funda Tpu Rigida Antigolpe iPhone 6s 7 8 Plus X Xs Max Xr ,439,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1151
				vendidos
			
		",(4 disponibles),12 cuotas,NA,NA,Envío,Devolución gratis,Tenés 30 días desde que lo recibís,4.7,62,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-692079495-funda-cafele-tpu-slim-para-iphone-x-7-8-plus-xs-max-xr-wow-_JM?searchVariation=29449780908,48,11,2,0,1,#692079495,Apple,Iphone 8; Iphone 8 plus; Iphone 7; Iphone 7 plus; Iphone X; Iphone Xs; Iphone Xs Max; Iphone XR,CAFELE,TPU,Rugerizada,TPU/Policarbonato
23, Funda Cafele Tpu Slim Para iPhone X 7 8 Plus Xs Max Xr Wow! ,589,NA,"
			
				Nuevo
			
			
				
					 - 
				
				1552
				vendidos
			
		",(177 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,178,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-639436625-funda-360-luxury-iphone-6-s-7-8-plus-proteccion-envio-gratis-_JM?searchVariation=27050666986,107,44,12,5,10,#639436625,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus,Norcel,360 LUXURY,Plastico Duro,TPU/Policarbonato
24, Funda 360 Luxury iPhone 6 S 7 8 Plus Proteccion Envio Gratis ,999,NA,"
			
				Nuevo
			
			
				
					 - 
				
				192
				vendidos
			
		",(227 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.8,17,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-714609040-funda-cafele-tpu-slim-iphone-6s-7-8-plus-x-xs-max-glass-5d-_JM?searchVariation=29057070704,15,1,1,0,0,#714609040,Apple,"iPhone 6/6s, iPhone 6/6s Plus, iPhone 7, iPhone 7 plus, iPhone 8, iPhone 8 plus, iPhone X 10",Cafele,TPU,TPU (Silicona Flexible),TPU/Policarbonato
25, Funda Cafele Tpu Slim iPhone 6s 7 8 Plus X Xs Max + Glass 5d ,385,NA,"
			
				Nuevo
			
			
				
					 - 
				
				182
				vendidos
			
		",(199 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,5.0,4,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-754756123-funda-marmol-iphone-6-s-7-8-plus-xs-max-proteccion-tpu-flex-_JM?searchVariation=29066340868,4,0,0,0,0,#754756123,Apple,Iphone 6; Iphone 6 plus; Iphone 7; Iphone 7 plus; iPHONE 8; IPHONE 8 Plus; Iphone X; Iphone XS Max; XR,Norcel,Marmol,Flexible,TPU/Policarbonato
26, Funda Marmol iPhone 6 S 7 8 Plus Xs Max Proteccion Tpu Flex ,659,NA,"
			
				Nuevo
			
			
				
					 - 
				
				250
				vendidos
			
		",(208 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,3.6,7,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-665943616-funda-metalica-magnetica-vidrio-iphone-x-xsmax-7-8-6-plus-_JM?searchVariation=28794239910,2,2,2,0,1,#665943616,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
27, Funda Metalica Magnetica Vidrio iPhone X Xsmax 7 8 6 Plus ,130,NA,"
			
				Nuevo
			
			
				
					 - 
				
				419
				vendidos
			
		",(1016 disponibles),12 cuotas,NA,NA,Llega hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.3,10,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-636606930-funda-tpu-slim-transparente-iphone-6s-7-8-plus-x-xr-xs-max-_JM?searchVariation=28306495671,6,2,1,1,0,#636606930,Apple,"iphone 6, 6s, 6 plus, 6s plus, 7, 7 plus, 8, 8 plus, X, Xs, Xr Xs Max",Sin Marca,TPU,Silicona,Silicona
28, Funda Tpu Slim Transparente iPhone 6s 7 8 Plus X Xr Xs Max ,920,NA,"
			
				Nuevo
			
			
				
					 - 
				
				106
				vendidos
			
		",(182 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,2.5,2,https://perfil.mercadolibre.com.ar/TIENDASHOPEALO,https://articulo.mercadolibre.com.ar/MLA-745477719-funda-magnetica-metalica-iphone-7-8-plus-xs-max-xr-envio-_JM?searchVariation=26970228366,NA,NA,NA,NA,NA,#745477719,Apple,"iPhone 7, iPhone 7 Plus, iPhone 8, iPhone 8 Plus, iPhone X, iPhone Xs, Xs Max, Xr",Sin Marca,Magnetica Metalica,Magnetica Metalica,Aluminio
29, Funda Magnetica Metalica iPhone 7 8 Plus Xs Max Xr + Envio ,929,NA,"
			
				Nuevo
			
			
				
					 - 
				
				273
				vendidos
			
		",(208 disponibles),12 cuotas,NA,NA,Llega gratis hoy,Devolución gratis,Tenés 30 días desde que lo recibís,4.4,28,https://perfil.mercadolibre.com.ar/NORCEL01,https://articulo.mercadolibre.com.ar/MLA-677977788-funda-metalica-magnetica-vidrio-ip-786plusx-xs-max-envio-_JM?searchVariation=28794603404,22,1,1,1,3,#677977788,Apple,Iphone X; Iphone Xs max; Iphone 7; Iphone 8; Iphone 7 plus; Iphone 8 plus; Iphone 6s; Iphone 6s plus; Iphone XR,Norcel,Magnetica,Bumper,TPU/Policarbonato
